Season,OfficialID,JerseyNum,FirstName,LastName,LastNameSuffix,Position,PositionLongName,NAbbrev,Height,DOB,POB,Hometown,Country,CountryCode,Nickname,InjuryStatus,InjuryDesc,Headshot,Initials,TeamId,Affiliate,CloudHeadshotURL,SquadId,College,LeagueStatus
2023,22884,8,Kameron,Kelly,,DB,,K. Kelly,6020,,,,,,,,,,,3,,,,San Diego St,Active
2023,20261,,Jacob,Capra,,OL,,J. Capra,6051,1998-11-02,,,,,,,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Jacob_Capra_20261.png,,San Diego St,Reserve List
2023,20311,32,Qwynnterrio,Cole,,DB,,Q. Cole,6001,,,,,,,,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Qwynnterrio_Cole_20311.png,,Louisville,Active
2023,20367,,Rashard,Davis,,WR,,R. Davis,5081,1995-09-14,,,,,,,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Rashard_Davis_20367.png,,James Madison,Reserve List
2023,20369,24,Shabari,Davis,,DB,,S. Davis,6004,,,,,,,,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Shabari_Davis_20369.png,,Southeast Missouri St,Active
2023,20450,25,Morgan,Ellison,,RB,,M. Ellison,6006,,,,,,,,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Morgan_Ellison_20450.png,,SE Louisiana,Active
2023,20460,26,Jordan,Evans,,LB,,J. Evans,6020,1995-01-27,,,,,,,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Jordan_Evans_20460.png,,Oklahoma,Active
2023,20466,58,Austin,Faoliu,,DL,,A. Faoliu,6031,,,,,,,,,,,6,,,,Oregon,Active
2023,20468,17,Rojesterman,Farris,,DB,,R. Farris,5112,1997-09-11,,,,,,,,,,6,,,,Hawaii,Active
2023,20486,45,Thomas,Fletcher,,ST,,T. Fletcher,6006,,,,,,,,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Thomas_Fletcher_20486.png,,Alabama,Active
2023,20573,65,Paul,Grattan,,OL,,P. Grattan,6036,1997-08-28,,,,,,,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Paul_Grattan_20573.png,,UCLA,Active
2023,20620,19,T.J.,Hammonds,,WR,,T. Hammonds,5093,1998-04-24,,,,,,,,,,6,,,,Arkansas,Active
2023,20760,52,Antwuan,Jackson,,DL,,A. Jackson,6021,,,,,,,,,,,6,,,,Ohio St,Active
2023,20761,80,Blake,Jackson,,WR,,B. Jackson,5112,1994-03-07,,,,,,,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Blake_Jackson_20761.png,,Mary Hardin-Baylor,Active
2023,20794,71,Liam,Jimmons,,OL,,L. Jimmons,6050,,,,,,,,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Liam_Jimmons_20794.png,,USC,Active
2023,20836,5,Chris,Jones,,DB,,C. Jones,5117,1995-08-13,,,,,,,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Chris_Jones_20836.png,,Nebraska,Active
2023,20869,,Kevin,Kassis,,WR,,K. Kassis,5116,,,,,,,,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Kevin_Kassis_20869.png,,Montana St,Reserve List
2023,20878,36,Zafir,Kelly,,DB,,Z. Kelly,5112,,,,,,,,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Zafir_Kelly_20878.png,,South Carolina St,Active
2023,20918,97,Niko,Lalos,,DL,,N. Lalos,6043,1997-06-25,,,,,,,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Niko_Lalos_20918.png,,Dartmouth,Active
2023,21059,72,Michal,Menet,,OL,,M. Menet,6041,1997-08-08,,,,,,,,,,6,,,,Penn St,Active
2023,21091,12,Steven,Montez,,QB,,S. Montez,6040,1997-01-14,,,,,,,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Steven_Montez_21091.png,,Colorado,Active
2023,21172,55,Chris,Owens,,OL,,C. Owens,6025,,,,,,,,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Chris_Owens_21172.png,,Alabama,Active
2023,21178,50,Sama,Paama,,DL,,S. Paama,6040,,,,,,,,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Sama_Paama_21178.png,,Washington,Active
2023,21203,3,Jahcour,Pearson,,WR,,J. Pearson,5073,,,,,,,,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Jahcour_Pearson_21203.png,,Mississippi,Active
2023,21284,13,Jaylon,Redd,,WR,,J. Redd,5082,1998-09-25,,,,,,,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Jaylon_Redd_21284.png,,Oregon,Active
2023,21391,70,Josh,Seltzner,,OL,,J. Seltzner,6045,,,,,,,,,,,6,,,,Wisconsin,Active
2023,21422,51,Tuzar,Skipper,,LB,,T. Skipper,6023,1995-06-05,,,,,,,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Tuzar_Skipper_21422.png,,Toledo,Active
2023,21437,43,Emmanuel,Smith,,LB,,E. Smith,6013,1995-07-25,,,,,,,,,,6,,,,Vanderbilt,Active
2023,21584,90,Julius,Turner,,DL,,J. Turner,5113,,,,,,,,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Julius_Turner_21584.png,,Rutgers,Reserve List
2023,21620,8,Tre,Walker,,LB,,T. Walker,6002,,,,,,,,,,,6,,,,Idaho,Active
2023,21633,,Khalique,Washington,,OL,,K. Washington,6035,,,,,,,,,,,6,,,,Southern Miss,Reserve List
2023,21640,,Curtis,Weaver,,DL,,C. Weaver,6023,1998-08-03,,,,,,,,,,6,,,,Boise St,Reserve List
2023,21649,69,Barry,Wesley,,OL,,B. Wesley,6063,,,,,,,,,,,6,,,,Colorado St,Active
2023,21695,15,Damion,Willis,,WR,,D. Willis,6031,1997-06-20,,,,,,,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Damion_Willis_21695.png,,Troy,Active
2023,21721,16,Mykael,Wright,,DB,,M. Wright,5104,,,,,,,,,,,6,,,,Oregon,Active
2023,21771,81,Joshua,Perkins,,TE,,J. Perkins,6030,1993-08-05,,,,,,,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Joshua_Perkins_21771.png,,Washington,Reserve List
2023,21869,96,Daniel,Joseph,,DL,,D. Joseph,6022,,,,,,,,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Daniel_Joseph_21869.png,,North Carolina St,Active
2023,21871,28,Brenden,Knox,,RB,,B. Knox,5106,1998-10-10,,,,,,,,,,6,,,,Marshall,Active
2023,21875,86,Kelvin,McKnight,,WR,,K. McKnight,5081,1997-04-25,,,,,,,,,,6,,,,Samford,Active
2023,21919,2,Antoine,Brooks,,DB,,A. Brooks,5105,1997-10-28,,,,,,,,,,6,,,,Maryland,Active
2023,21924,,Adam,Coon,,OL,,A. Coon,6050,,,,,,,,,,,6,,,,Michigan,Reserve List
2023,21928,,Julien,Davenport,,OL,,J. Davenport,6066,1995-01-09,,,,,,,,,,6,,,,Bucknell,Reserve List
2023,21939,92,P.J.,Hall,,DL,,P. Hall,6004,1995-04-05,,,,,,,,,,6,,,,Sam Houston St,Active
2023,21963,21,Linden,Stephens,,DB,,L. Stephens,5113,1995-03-21,,,,,,,,,,6,,,,Cincinnati,Active
2023,21967,89,Charlie,Taumoepeau,,TE,,C. Taumoepeau,6022,,,,,,,,,,,6,,,,Portland St,Active
2023,21979,6,Ben,DiNucci,,QB,,B. DiNucci,6005,1996-11-24,,,,,,,,,,6,,,,James Madison,Active
2023,21997,10,Cameron,Nizialek,,ST,,C. Nizialek,6015,,,,,,,,,,,6,,,,Georgia,Active
2023,22016,22,Scottie,Phillips,,RB,,S. Phillips,5080,1997-10-06,,,,,,,,,,6,,,,Mississippi,Reserve List
2023,22017,44,Elijah,Ponder,,LB,,E. Ponder,6015,,,,,,,,,,,6,,,,Cincinnati,Active
2023,22025,93,Treyvon,Hester,,DL,,T. Hester,6023,1992-09-21,,,,,,,,,,6,,,,Toledo,Active
2023,22035,4,Juwan,Green,,WR,,J. Green,6002,1998-07-01,,,,,,,,,,6,,,,New York St-Albany,Active
2023,22306,88,Jordan,Veasy,,WR,,J. Veasy,6025,,,,,,,,,,,6,,,,California,Active
2023,22344,9,Clarence,Hicks,,LB,,C. Hicks,6017,,,,,,,,,,,6,,,,TX-San Antonio,Active
2023,22377,1,Bryce,Thompson,,DB,,B. Thompson,5105,1999-09-20,,,,,,,,,,6,,,,Tennessee,Active
2023,22552,33,Alijah,Holder,,DB,,A. Holder,6020,,,,,,,,,,,6,,,,Stanford,Active
2023,22584,56,Tejan,Koroma,,OL,,T. Koroma,6000,,,,,,,,,,,6,,,,Brigham Young,Active
2023,22630,48,Shareef,Miller,,LB,,S. Miller,6050,,,,,,,,,,,6,,,,Penn St,Active
2023,22766,73,Jared,Thomas,,OL,,J. Thomas,6030,,,,,,,,,,,6,,,,Northwestern,Active
2023,22840,0,Josh,Gordon,,WR,,J. Gordon,6031,1991-04-13,,,,,,,,,,6,,,,Baylor,Active
2023,22856,14,Harrison,Frost,,QB,,H. Frost,6010,,,,,,,,,,,6,,,,West Georgia,Active
2023,22874,11,Dominik,Eberle,,ST,,D. Eberle,6020,,,,,,,,,,,6,,,,Utah St,Active
2023,22883,67,Colin,Kelly,,OL,,C. Kelly,6050,,,,,,,,,,,6,,,,Oregon St,Active
2023,20058,3,Marcell,Ateman,,WR,,M. Ateman,6045,1994-09-16,,,,,,,,,,5,,,,Oklahoma St,Active
2023,20061,90,Kevin,Atkins,,DL,,K. Atkins,6022,,,,,,,,,,,5,,,,Fresno St,Active
2023,20249,15,George,Campbell,,WR,,G. Campbell,6025,1996-10-27,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/George_Campbell_20249.png,,West Virginia,Active
2023,20265,77,Shane,Carpenter,,OL,,S. Carpenter,6053,1996-08-07,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Shane_Carpenter_20265.png,,Louisiana Tech,Reserve List
2023,20381,28,Ben,DeLuca,,DB,,B. DeLuca,6011,1998-04-09,,,,,,,,,,5,,,,UNC-Charlotte,Active
2023,20385,25,Lukas,Denis,,DB,,L. Denis,5112,,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Lukas_Denis_20385.png,,Boston College,Active
2023,20397,79,Daishawn,Dixon,,OL,,D. Dixon,6045,1997-06-19,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Daishawn_Dixon_20397.png,,San Diego St,Active
2023,20442,,Emeke,Egbule,,LB,,E. Egbule,6020,1996-10-13,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Emeke_Egbule_20442.png,,Houston,Reserve List
2023,20562,74,Steven,Gonzalez,,OL,,S. Gonzalez,6034,1997-05-11,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Steven_Gonzalez_20562.png,,Penn St,Active
2023,20585,,A.J.,Greene,,WR,,A. Greene,6010,,,,,,,,,,,5,,,,New Haven,Reserve List
2023,20615,1,Elijah,Hamilton,,DB,,E. Hamilton,6012,,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Elijah_Hamilton_20615.png,,Louisiana Tech,Active
2023,20647,51,Willie,Harvey,,LB,,W. Harvey,5112,,,,,,,,,,,5,,,,Iowa St,Active
2023,20651,9,Jovani,Haskins,,TE,,J. Haskins,6044,,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Jovani_Haskins_20651.png,,Rutgers,Active
2023,20688,23,Brian,Hill,,RB,,B. Hill,6010,1995-11-09,,,,,,,,,,5,,,,Wyoming,Active
2023,20704,16,Sterling,Hofrichter,,ST,,S. Hofrichter,5095,1996-12-05,,,,,,,,,,5,,,,Syracuse,Active
2023,20855,75,Jaryd,Jones-Smith,,OL,,J. Jones-Smith,6064,1995-09-03,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Jaryd_Jones-Smith_20855.png,,Pittsburgh,Active
2023,20965,96,LaCale,London,,DL,,L. London,6036,1997-08-05,,,,,,,,,,5,,,,Western Illinois,Active
2023,20971,95,Elorm,Lumor,,DL,,E. Lumor,6034,,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Elorm_Lumor_20971.png,,Towson,Active
2023,21081,22,Steven,Mitchell,,WR,,S. Mitchell,5101,1994-05-02,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Steven_Mitchell_21081.png,,USC,Active
2023,21165,67,Christian,Olmstead,,OL,,C. Olmstead,6040,,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Christian_Olmstead_21165.png,,Findlay,Active
2023,21183,61,Mike,Panasiuk,,OL,,M. Panasiuk,6032,1997-10-13,,,,,,,,,,5,,,,Michigan St,Active
2023,21263,13,Austin,Proehl,,WR,,A. Proehl,5091,1995-10-11,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Austin_Proehl_21263.png,,North Carolina,Active
2023,21319,99,Gelen,Robinson,,DL,,G. Robinson,6010,,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Gelen_Robinson_21319.png,,Purdue,Active
2023,21340,27,Mike,Rose,,LB,,M. Rose,6037,,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Mike_Rose_21340.png,,Iowa St,Active
2023,21343,,D'Angelo,Ross,,DB,,D. Ross,5080,1996-10-29,,,,,,,,,,5,,,,New Mexico,Reserve List
2023,21389,38,Brandon,Sebastian,,DB,,B. Sebastian,6001,,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Brandon_Sebastian_21389.png,,Boston College,Active
2023,21439,9,Jaylen,Smith,,TE,,J. Smith,6022,1997-01-08,,,,,,,,,,5,,,,Louisville,Reserve List
2023,21493,,Channing,Stribling,,DB,,C. Stribling,6012,1994-11-21,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Channing_Stribling_21493.png,,Michigan,Reserve List
2023,21501,84,Jake,Sutherland,,TE,,J. Sutherland,6040,,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Jake_Sutherland_21501.png,,Morehead St,Active
2023,21521,,Billy,Taylor,,ST,,B. Taylor,6004,,,,,,,,,,,5,,,,Rutgers,Reserve List
2023,21546,83,Jordan,Thomas,,TE,,J. Thomas,6054,1996-08-02,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Jordan_Thomas_21546.png,,Mississippi St,Active
2023,21558,14,Nick,Tiano,,QB,,N. Tiano,6041,1996-12-10,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Nick_Tiano_21558.png,,Tennessee-Chatt,Active
2023,21578,91,Taniela,Tupou,,DL,,T. Tupou,6014,1992-12-13,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Taniela_Tupou_21578.png,,Washington,Active
2023,21667,5,Manny,Wilkins,,QB,,M. Wilkins,6020,,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Manny_Wilkins_21667.png,,Arizona St,Active
2023,21678,6,Lakiem,Williams,,LB,,L. Williams,5112,1997-08-18,,,,,,,,,,5,,,,Syracuse,Active
2023,21716,72,Jovaun,Woolford,,OL,,J. Woolford,6036,,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Jovaun_Woolford_21716.png,,Rice,Reserve List
2023,21781,,Jamarcus,Bradley,,WR,,J. Bradley,6003,1996-12-11,,,,,,,,,,5,,,,Louisiana-Lafayette,Reserve List
2023,21822,11,Darrius,Shepherd,,WR,,D. Shepherd,5104,1995-11-01,,,,,,,,,,5,,,,North Dakota St,Active
2023,21833,53,Carson,Wells,,LB,,C. Wells,6026,,,,,,,,,,,5,,,,Colorado,Active
2023,21843,78,Vadal,Alexander,,OL,,V. Alexander,6052,1994-03-23,,,,,,,,,,5,,,,Louisiana St,Active
2023,21856,21,Mataeo,Durant,,RB,,M. Durant,5113,,,,,,,,,,,5,,,,Duke,Active
2023,21862,8,Mike,Hampton,,DB,,M. Hampton,5115,1997-12-08,,,,,,,,,,5,,,,South Florida,Active
2023,21870,29,Silas,Kelly,,LB,,S. Kelly,6034,,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Silas_Kelly_21870.png,,Coastal Carolina,Active
2023,21901,,Brendon,White,,DB,,B. White,6013,,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Brendon_White_21901.png,,Rutgers,Reserve List
2023,21927,93,Damion,Daniels,,DL,,D. Daniels,6016,1999-08-31,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Damion_Daniels_21927.png,,Nebraska,Active
2023,21938,,Hezekiah,Grimsley,,WR,,H. Grimsley,5113,,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Hezekiah_Grimsley_21938.png,,Hampton,Reserve List
2023,22002,,Jon,Toth,,OL,,J. Toth,6047,1994-02-11,,,,,,,,,,5,,,,Kentucky,Reserve List
2023,22008,2,Donald,Hageman,,ST,,D. Hageman,6010,,,,,,,,,,,5,,,,San Diego St,Active
2023,22012,47,Alexander,Matheson,,ST,,A. Matheson,6050,,,,,,,,,,,5,,,,Cal Lutheran,Active
2023,22026,10,A. J.,McCarron,,QB,,A. McCarron,6032,1990-09-13,,,,,,,,,,5,,,,Alabama,Active
2023,22033,0,Kareem,Walker,,RB,,K. Walker,6001,,,,,,,,,,,5,,,,South Alabama,Active
2023,22038,12,Gary,Jennings,,WR,,G. Jennings,6010,,,,,,,,,,,5,,,,West Virginia,Active
2023,22297,33,Tre,Watson,,LB,,T. Watson,6021,1996-07-05,,,,,,,,,,5,,,,Maryland,Active
2023,22333,88,Hakeem,Butler,,WR,,H. Butler,6053,1996-05-16,,,,,,,,,,5,,,,Iowa St,Active
2023,22336,39,Chris,Cooper,,DB,,C. Cooper,5103,1994-03-17,,,,,,,,,,5,,,,Stony Brook,Active
2023,22352,26,Nate,Meadors,,DB,,N. Meadors,5115,1997-02-13,,,,,,,,,,5,,,,UCLA,Active
2023,22386,98,Freedom,Akinmoladun,,DL,,F. Akinmoladun,6030,,,,,,,,,,,5,,,,Nebraska,Active
2023,22443,73,Juwann,Bushell-Beatty,,OL,,J. Bushell-Beatty,6050,,,,,,,,,,,5,,,,Michigan,Active
2023,22503,56,Travis,Feeney,,LB,,T. Feeney,6040,,,,,,,,,,,5,,,,Washington,Active
2023,22800,55,Dallas,Warmack,,OL,,D. Warmack,6020,,,,,,,,,,,5,,,,Oregon,Active
2023,22867,4,Tim,Harris,,DB,,T. Harris,6020,,,,,,,,,,,5,,,,Virginia,Active
2023,22869,77,Eric,Magwood,,OL,,E. Magwood,6040,,,,,,,,,,,5,,,,Middle Tenn St,Active
2023,22870,24,Lavert,Hill,,DB,,L. Hill,5110,,,,,,,,,,,5,,,,Michigan,Active
2023,20006,50,Tony,Adams,,OL,,T. Adams,6014,,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Tony_Adams_20006.png,,North Carolina St,Reserve List
2023,20007,24,Will,Adams,,DB,,W. Adams,6011,1998-03-13,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Will_Adams_20007.png,,Virginia St,Active
2023,20039,9,Deontay,Anderson,,DB,,D. Anderson,6014,,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Deontay_Anderson_20039.png,,Houston,Active
2023,20066,28,C.J.,Avery,,LB,,C. Avery,5117,,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/CJ_Avery_20066.png,,Louisville,Active
2023,20072,13,Jeff,Badet,,WR,,J. Badet,5111,1994-08-02,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Jeff_Badet_20072.png,,Oklahoma,Active
2023,20076,47,Bailey,Giffen,,ST,,B. Giffen,5100,,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Giffen_Bailey_20076.png,,No College,Active
2023,20218,4,Martavis,Bryant,,WR,,M. Bryant,6036,1991-12-20,,,,,,,,,,7,,,,Clemson,Active
2023,20232,18,Brian,Burt,,RB,,B. Burt,6000,,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Brian_Burt_20232.png,,Fresno St,Active
2023,20351,,Larry,Dalla Betta,,TE,,L. Dalla Betta,6040,1999-04-16,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Lawrence_Dalla Betta_20351.png,,Webber International,Reserve List
2023,20374,11,P.J.,Dawson,,LB,,P. Dawson,6001,1993-01-13,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Paul_Dawson_20374.png,,Texas Christian,Active
2023,20392,86,Brandon,Dillon,,TE,,B. Dillon,6034,1997-04-30,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Brandon_Dillon_20392.png,,Marian,Active
2023,20434,77,Quinterrius,Eatmon,,OL,,Q. Eatmon,6062,1991-12-04,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Quinterrius_Eatmon_20434.png,,South Florida,Active
2023,20461,25,Marwin,Evans,,DB,,M. Evans,5114,1993-04-10,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Marwin_Evans_20461.png,,Utah St,Active
2023,20537,53,Antonio,Garcia,,OL,,A. Garcia,6062,1993-12-10,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Antonio_Garcia_20537.png,,Troy,Active
2023,20600,,Grayson,Gunter,,TE,,G. Gunter,6056,,,,,,,,,,,7,,,,Southern Miss,Reserve List
2023,20690,27,Nijuel,Hill,,DB,,N. Hill,5087,1997-10-29,,,,,,,,,,7,,,,Delaware,Active
2023,20710,43,Luke,Holloway,,LB,,L. Holloway,6025,1997-04-05,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Luke_Holloway_20710.png,,Idaho St,Reserve List
2023,20811,20,Jawuan,Johnson,,LB,,J. Johnson,5106,1996-06-13,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Jawuan_Johnson_20811.png,,Texas Christian,Active
2023,20832,95,Bryant,Jones,,DL,,B. Jones,6010,1997-04-15,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Bryant_Jones_20832.png,,Mississippi Valley St,Active
2023,20903,16,Travis,Koontz,,TE,,T. Koontz,6035,,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Travis_Koontz_20903.png,,Texas Tech,Active
2023,20947,75,Jovann,Letuli,,OL,,J. Letuli,6033,1996-08-18,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Jovann_Letuli_20947.png,,Akron,Active
2023,21022,3,Jalan,McClendon,,QB,,J. McClendon,6047,,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Jalan_Mcclendon_21022.png,,Baylor,Active
2023,21041,,Kevin,McGill,,DB,,K. McGill,6000,,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Kevin_Mcgill_21041.png,,Eastern Michigan,Reserve List
2023,21075,64,Michael,Miller,,OL,,M. Miller,6036,,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Michael_Miller_21075.png,,Washburn,Active
2023,21207,12,Luis,Perez,,QB,,L. Perez,6027,1994-08-26,,,,,,,,,,7,,,,Texas A&M-Commerce,Active
2023,21218,,Ben,Petrula,,OL,,B. Petrula,6050,,,,,,,,,,,7,,,,Boston College,Reserve List
2023,21223,21,Antonio,Phillips,,DB,,A. Phillips,5113,1998-12-09,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Antonio_Phillips_21223.png,,Ball St,Active
2023,21238,96,Kelvin,Pinkney,,DL,,K. Pinkney,6012,,,,,,,,,,,7,,,,South Florida,Active
2023,21259,80,Sean,Price,,TE,,S. Price,6023,,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Sean_Price_21259.png,,South Florida,Active
2023,21312,30,Stephen,Roberts,,DB,,S. Roberts,5110,,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Stephen_Roberts_21312.png,,Auburn,Active
2023,21444,26,Maurice,Smith,,DB,,M. Smith,5113,1995-06-14,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Maurice_Smith_21444.png,,Georgia,Reserve List
2023,21447,15,Rod,Smith,,RB,,R. Smith,6025,1992-01-10,,,,,,,,,,7,,,,Ohio St,Active
2023,21462,22,Adam,Sparks,,DB,,A. Sparks,5104,,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Adam_Sparks_21462.png,,Louisiana-Monroe,Active
2023,21502,89,Cam,Sutton,,TE,,C. Sutton,6045,,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Cam_Sutton_21502.png,,Fresno St,Active
2023,21507,14,Cinque,Sweeting,,WR,,C. Sweeting,5094,,,,,,,,,,,7,,,,Slippery Rock,Active
