season,game_id,away_team_abv,away_team_id,home_team_abv,home_team_id,MarkerId,MarkerUTC,MarkerLTC,play_date_time,play_type,desc,comments,IsOfficial,qtr,ClockMinutes,ClockSeconds,game_half,SourceType,EventId,SituationCode,SourceId,SourceNativeMarkerId,OfficialCode,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,time,VisTimeouts,HomeTimeouts,BallOn_Side,BallOn_YardNum,DriveNum,pos_team_ID,PossTeamAbv,LastPlaySummary,LastPlayStatus,home_team_has_pos,yardline_100,VisScore,HomeScore,Down,Distance,MapRoleKicker,FootballStatus,FootballPlayResult,FootballKickYards,FootballSetBallOn_VisOrHome,FootballSetBallOn_YardNum,MapRoleRusher,MapRoleTackler1,FootballYards,Drive_Start_VisOrHome,Drive_Start_YardNum,Drive_Plays,Drive_Yards,Drive_TOP,Result,MapRolePasser,MapRoleReceiver,MapRoleTackler2,FootballPenalty_TeamId,FootballPenalty_PlayerId,FootballPenalty_Yards,FootballPenalty_PenaltyResult,FootballPenalty_Description,FootballMainScoringPlay,MapRoleQbHitter,MapRoleKickreturner,FootballKickRetYards,MapRoleSacker1,MapRoleSacker2,MapRolePunter,MapRolePuntreturner,FootballPuntYards,FootballPuntRetYards,FootballFumble_TeamFumbled,FootballFumble_PlayerFumbled,FootballFumble_TeamRecovered,FootballFumble_PlayerRecovered,FootballFumble_PlayerForcedFumble,FootballZone,FootballTimeoutTeamId,MapRolePassDefender,FootballConvAttPts,punt_attempt
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,221,1678055219.0,62819,2023-03-05 17:26:59.000000,EventFootballPass,2-8-ARL 17 (14:18) 10 K. Sloter pass to 11 L. Winningham to ARL 30 for 13 yards (8 T. Smith),,True,3,14,18,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,76,2302011-ORL-at-ARL,858,1758,1758,14:18,3,3,Home,17,10,1,,,,1.0,83,3,3,2.0,8.0,,StatusOfficial,ResultPassComplete,,,,,21448,13.0,Home,35.0,2.0,-5.0,0:57, ,21884,21707,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,223,1678055262.0,62862,2023-03-05 17:27:42.000000,EventFootballSack,1-10-ARL 30 (13:37) 10 K. Sloter sacked at ARL 21 for -9 yards (44 T. Plummer),,True,3,13,37,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,77,2302011-ORL-at-ARL,817,1717,1717,13:37,3,3,Home,30,10,1,,,,1.0,70,3,3,1.0,10.0,,StatusOfficial,,,,,,,-9.0,Home,35.0,3.0,-14.0,1:36, ,21884,,,,,,,,,,,,21244,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,225,1678055295.0,62895,2023-03-05 17:28:15.000000,EventFootballRush,2-19-ARL 21 (13:03) 2 D. Smith rush to ARL 19 for -2 yards (8 T. Smith),,True,3,13,3,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,78,2302011-ORL-at-ARL,783,1683,1683,13:03,3,3,Home,21,10,1,,,,1.0,79,3,3,2.0,19.0,,StatusOfficial,,,,,22305,21448,-2.0,Home,35.0,4.0,-16.0,2:18, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,227,1678055333.0,62933,2023-03-05 17:28:53.000000,EventFootballRush,3-21-ARL 19 (12:25) 2 D. Smith rush to ARL 30 for 11 yards (13 M. Lee),,True,3,12,25,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,79,2302011-ORL-at-ARL,745,1645,1645,12:25,3,3,Home,19,10,1,,,,1.0,81,3,3,3.0,21.0,,StatusOfficial,,,,,22305,20942,11.0,Home,35.0,5.0,-5.0,2:51, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,229,1678055375.0,62975,2023-03-05 17:29:35.000000,EventFootballPunt,"4-10-ARL 30 (11:44) 0 M. King punts 70 yards from ARL 30 to end zone, Touchback",,True,3,11,44,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,80,2302011-ORL-at-ARL,704,1604,1604,11:44,3,3,Home,30,10,1,,,,1.0,70,3,3,4.0,10.0,,StatusOfficial,ResultKickTouchback,,Visitor,35.0,,,,Home,35.0,5.0,-5.0,3:16,PUNT,,,,,,,,,,,,,,,20891,,70.0,,,,,,,,,,,1
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,234,1678055422.0,63022,2023-03-05 17:30:22.000000,EventFootballRush,"1-10-ORL 35 (11:40) 28 K. Taylor rush to ORL 42 for 7 yards (30 E. Robinson, 4 J. Powell)",,True,3,11,40,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,81,2302011-ORL-at-ARL,700,1600,1600,11:40,3,3,Visitor,35,11,4,,,,0.0,65,3,3,1.0,10.0,,StatusOfficial,,,,,21528,21318,7.0,Visitor,35.0,1.0,7.0,0:26, ,,,21251,,,,,,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,236,1678055457.0,63057,2023-03-05 17:30:57.000000,EventFootballRush,2-3-ORL 42 (11:05) 6 P. Lynch rush to ORL 45 for 3 yards (4 J. Powell),,True,3,11,5,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,82,2302011-ORL-at-ARL,665,1565,1565,11:05,3,3,Visitor,42,11,4,,,,0.0,58,3,3,2.0,3.0,,StatusOfficial,,,,,22605,21251,3.0,Visitor,35.0,2.0,10.0,0:58, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,238,1678055497.0,63097,2023-03-05 17:31:37.000000,EventFootballPass,1-10-ORL 45 (10:26) 6 P. Lynch pass incomplete to 17 E. Rogers,,True,3,10,26,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,83,2302011-ORL-at-ARL,626,1526,1526,10:26,3,3,Visitor,45,11,4,,,,0.0,55,3,3,1.0,10.0,,StatusOfficial,ResultPassIncomplete,,,,,,,Visitor,35.0,3.0,10.0,1:18, ,22605,22708,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,241,1678055531.0,63131,2023-03-05 17:32:11.000000,EventFootballRush,2-10-ORL 45 (10:05) 10 D. Thomas rush to ORL 48 for 3 yards (28 J. Hawkins),,True,3,10,5,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,84,2302011-ORL-at-ARL,605,1505,1505,10:05,3,3,Visitor,45,11,4,,,,0.0,55,3,3,2.0,10.0,,StatusOfficial,,,,,21891,20654,3.0,Visitor,35.0,4.0,13.0,1:51, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,243,1678055566.0,63166,2023-03-05 17:32:46.000000,EventFootballPass,3-7-ORL 48 (9:30) 6 P. Lynch pass to 11 C. Latimer to ARL 43 for 9 yards (30 E. Robinson),,True,3,9,30,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,85,2302011-ORL-at-ARL,570,1470,1470,9:30,3,3,Visitor,48,11,4,,,,0.0,52,3,3,3.0,7.0,,StatusOfficial,ResultPassComplete,,,,,21318,9.0,Visitor,35.0,5.0,22.0,2:38, ,22605,20929,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,245,1678055609.0,63209,2023-03-05 17:33:29.000000,EventFootballSack,"1-10-ARL 43 (8:49) 6 P. Lynch sacked at Midfield for -7 yards (53 D. Sankey, 71 J. Coatney)",,True,3,8,49,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,86,2302011-ORL-at-ARL,529,1429,1429,8:49,3,3,Home,43,11,4,,,,0.0,43,3,3,1.0,10.0,,StatusOfficial,,,,,,,-7.0,Visitor,35.0,6.0,15.0,3:07, ,22605,,,,,,,,,,,,22886,21922,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,247,1678055652.0,63252,2023-03-05 17:34:12.000000,EventFootballPass,2-17-Midfield (8:06) 6 P. Lynch pass incomplete to 87 L. Carter,,True,3,8,6,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,87,2302011-ORL-at-ARL,486,1386,1386,8:06,3,3,Home,50,11,4,,,,0.0,50,3,3,2.0,17.0,,StatusOfficial,ResultPassIncomplete,,,,,,,Visitor,35.0,7.0,15.0,3:37, ,22605,20272,,,,,,,,,,,,,,,,,,,,,,,,22886,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,249,1678055696.0,63296,2023-03-05 17:34:56.000000,EventFootballPass,3-17-Midfield (7:28) 6 P. Lynch pass incomplete to 17 E. Rogers,,True,3,7,28,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,88,2302011-ORL-at-ARL,448,1348,1348,7:28,3,3,Home,50,11,4,,,,0.0,50,3,3,3.0,17.0,,StatusOfficial,ResultPassIncomplete,,,,,,,Visitor,35.0,8.0,15.0,4:15, ,22605,22708,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,265,1678055736.0,63336,2023-03-05 17:35:36.000000,EventFootballPunt,"4-17-Midfield (6:56) 19 M. Brown punts 29 yards from Midfield to 4 J. Powell, Fair Catch at ARL 36",,True,3,6,56,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,89,2302011-ORL-at-ARL,416,1316,1316,6:56,3,3,Home,50,11,4,,,,0.0,50,3,3,4.0,17.0,,StatusOfficial,ResultKickFaircatch,,Home,36.0,,,,Visitor,35.0,8.0,15.0,4:48,PUNT,,,,4,20105,15.0,ResultPenaltyRepeatdown,NA,,,,,,,20208,21251,29.0,,,,,,,,,,,1
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,256,1678055982.0,63582,2023-03-05 17:39:42.000000,EventFootballRush,1-10-ARL 36 (6:43) 20 K. Farrow rush to ARL 35 for -1 yards (31 L. Henry),,True,3,6,43,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,90,2302011-ORL-at-ARL,403,1303,1303,6:43,3,3,Home,36,12,1,,,,1.0,64,3,3,1.0,10.0,,StatusOfficial,,,,,20469,21941,-1.0,Home,36.0,1.0,-1.0,0:25, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,258,1678056019.0,63619,2023-03-05 17:40:19.000000,EventFootballRush,2-11-ARL 35 (6:06) 20 K. Farrow rush to ARL 40 for 5 yards (56 S. Maponga),,True,3,6,6,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,91,2302011-ORL-at-ARL,366,1266,1266,6:06,3,3,Home,35,12,1,,,,1.0,65,3,3,2.0,11.0,,StatusOfficial,,,,,20469,20992,5.0,Home,36.0,2.0,4.0,0:57, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,260,1678056058.0,63658,2023-03-05 17:40:58.000000,EventFootballPass,3-6-ARL 40 (5:34) 10 K. Sloter pass incomplete to 80 S. Cannella,,True,3,5,34,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,92,2302011-ORL-at-ARL,334,1234,1234,5:34,3,3,Home,40,12,1,,,,1.0,60,3,3,3.0,6.0,,StatusOfficial,ResultPassIncomplete,,,,,,,Home,36.0,3.0,4.0,1:35, ,21884,22030,,,,,,,,,,,,,,,,,,,,,,,,20221,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,262,1678056088.0,63688,2023-03-05 17:41:28.000000,EventFootballPunt,"4-6-ARL 40 (5:04) 0 M. King punts 46 yards from ARL 40 to ORL 14. 17 E. Rogers to ORL 27 for 13 yards (36 C. Schooler, 88 S. Beyer)",,True,3,5,4,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,93,2302011-ORL-at-ARL,304,1204,1204,5:04,3,3,Home,40,12,1,,,,1.0,60,3,3,4.0,6.0,,StatusOfficial,ResultKickReturned,,Visitor,27.0,,20841,,Home,36.0,3.0,4.0,1:52,PUNT,,,22001,,,,,,,,,,,,20891,22708,46.0,13.0,,,,,,,,,,1
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,431,1678056304.0,63904,2023-03-05 17:45:04.000000,EventFootballPass,1-10-ORL 27 (4:52) 6 P. Lynch pass to 39 J. Smith to ARL 45 for 28 yards (5 W. Hill),,True,3,4,52,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,94, ,292,1192,1192,4:52,3,3,Visitor,27,13,4,,,,0.0,73,3,3,1.0,10.0,,StatusOfficial,ResultPassComplete,,,,,20693,28.0,Visitor,27.0,11.0,73.0,5:09,TD,22605,21439,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,277,1678056359.0,63959,2023-03-05 17:45:59.000000,EventFootballPass,1-10-ARL 45 (4:00) 6 P. Lynch pass to 10 D. Thomas to ARL 34 for 11 yards (5 W. Hill),,True,3,4,0,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,95,2302011-ORL-at-ARL,240,1140,1140,4:00,3,3,Home,45,13,4,,,,0.0,45,3,3,1.0,10.0,,StatusOfficial,ResultPassComplete,,,,,20693,11.0,Visitor,27.0,2.0,39.0,1:04, ,22605,21891,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,276,1678056371.0,63971,2023-03-05 17:46:11.000000,EventFootballRush,1-10-ARL 34 (3:47) 28 K. Taylor rush to ARL 34 for 0 yards (53 D. Sankey),,True,3,3,47,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,96,2302011-ORL-at-ARL,227,1127,1127,3:47,3,3,Home,34,13,4,,,,0.0,34,3,3,1.0,10.0,,StatusOfficial,,,,,21528,22886,0.0,Visitor,27.0,3.0,39.0,1:22, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,280,1678056414.0,64014,2023-03-05 17:46:54.000000,EventFootballPass,"2-10-ARL 34 (3:04) 6 P. Lynch pass to 28 K. Taylor to ARL 25 for 9 yards (53 D. Sankey, 18 D. Payne)",,True,3,3,4,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,97,2302011-ORL-at-ARL,184,1084,1084,3:04,3,3,Home,34,13,4,,,,0.0,34,3,3,2.0,10.0,,StatusOfficial,ResultPassComplete,,,,,22886,9.0,Visitor,27.0,4.0,48.0,2:13, ,22605,21528,22675,,,,,,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,285,1678056457.0,64057,2023-03-05 17:47:37.000000,EventFootballRush,3-1-ARL 25 (2:22) 6 P. Lynch rush to ARL 25 for 0 yards (53 D. Sankey),,True,3,2,22,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,98,2302011-ORL-at-ARL,142,1042,1042,2:22,3,3,Home,25,13,4,,,,0.0,25,3,3,3.0,1.0,,StatusOfficial,,,,,22605,22886,0.0,Visitor,27.0,5.0,48.0,2:48, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,286,1678056471.0,64071,2023-03-05 17:47:51.000000,EventFootballRush,4-1-ARL 25 (2:09) 6 P. Lynch rush to ARL 23 for 2 yards (53 D. Sankey),,True,3,2,9,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,99,2302011-ORL-at-ARL,129,1029,1029,2:09,3,3,Home,25,13,4,,,,0.0,25,3,3,4.0,1.0,,StatusOfficial,,,,,22605,22886,2.0,Visitor,27.0,6.0,50.0,3:04, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,288,1678056492.0,64092,2023-03-05 17:48:12.000000,EventFootballPass,1-10-ARL 23 (1:48) 6 P. Lynch pass incomplete to 4 L. Lenoir,,True,3,1,48,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,100,2302011-ORL-at-ARL,108,1008,1008,1:48,3,3,Home,23,13,4,,,,0.0,23,3,3,1.0,10.0,,StatusOfficial,ResultPassIncomplete,,,,,,,Visitor,27.0,7.0,50.0,3:13, ,22605,21799,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,290,1678056526.0,64126,2023-03-05 17:48:46.000000,EventFootballRush,"2-10-ARL 23 (1:18) 28 K. Taylor rush to ARL 20 for 3 yards (5 W. Hill, 36 C. Schooler)",,True,3,1,18,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,101,2302011-ORL-at-ARL,78,978,978,1:18,3,3,Home,23,13,4,,,,0.0,23,3,3,2.0,10.0,,StatusOfficial,,,,,21528,20693,3.0,Visitor,27.0,8.0,53.0,3:55, ,,,21379,,,,,,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,292,1678056564.0,64164,2023-03-05 17:49:24.000000,EventFootballPass,3-7-ARL 20 (0:40) 6 P. Lynch pass to 11 C. Latimer to ARL 3 for 17 yards (5 W. Hill),,True,3,0,40,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,102,2302011-ORL-at-ARL,40,940,940,0:40,3,3,Home,20,13,4,,,,0.0,20,3,3,3.0,7.0,,StatusOfficial,ResultPassComplete,,,,,20693,17.0,Visitor,27.0,9.0,70.0,4:28, ,22605,20929,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,294,1678056605.0,64205,2023-03-05 17:50:05.000000,EventFootballPass,1-3-ARL 3 (0:01) 6 P. Lynch pass incomplete to 10 D. Thomas,,True,3,0,1,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,103,2302011-ORL-at-ARL,1,901,901,0:01,3,3,Home,3,13,4,,,,0.0,3,3,3,1.0,3.0,,StatusOfficial,ResultPassIncomplete,,,,,,,Visitor,27.0,10.0,70.0,4:58, ,22605,21891,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,341,1678056815.0,64415,2023-03-05 17:53:35.000000,EventFootballRush,"2-3-ARL 3 (14:56) 6 P. Lynch rush for 3 yards, TOUCHDOWN",,True,4,14,56,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,104,2302011-ORL-at-ARL,896,896,896,14:56,3,3,Home,3,13,4,,,,0.0,3,3,3,2.0,3.0,,StatusOfficial,,,,,22605,,3.0,Visitor,27.0,11.0,73.0,5:09,TD,,,,,,,,,ScoreTypeTd,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,314,1678056872.0,64472,2023-03-05 17:54:32.000000,EventFootballPat1PtRush,6 P. Lynch 1-pt conversion rush attempt NO GOOD,,True,4,14,55,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,105,2302011-ORL-at-ARL,895,895,895,14:55,3,3,Home,2,13,4,,,,0.0,2,9,3,,,,StatusOfficial,,,,,22605,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,315,1678056957.0,64557,2023-03-05 17:55:57.000000,EventFootballKickoff,0 J. Borregales kicks from ORL 30. 12 A. Killins to ARL 26 for 14 yards (41 J. Gemmel),,True,4,14,52,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,106,2302011-ORL-at-ARL,892,892,892,14:52,3,3,Visitor,30,14,1,,,,1.0,30,9,3,,,20891,StatusOfficial,ResultKickReturned,,Home,26.0,,20546,,,,,,,,,,,,,,,,,,12,14.0,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,316,1678057002.0,64602,2023-03-05 17:56:42.000000,EventFootballPass,1-10-ARL 26 (14:45) 10 K. Sloter pass incomplete to 85 T. Vaughns,,True,4,14,45,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,107,2302011-ORL-at-ARL,885,885,885,14:45,3,3,Home,26,14,1,,,,1.0,74,9,3,1.0,10.0,,StatusOfficial,ResultPassIncomplete,,,,,,,Home,26.0,1.0,,0:10, ,21884,22363,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,317,1678057037.0,64637,2023-03-05 17:57:17.000000,EventFootballPass,2-10-ARL 26 (14:14) 10 K. Sloter pass to 19 B. Arconado to ARL 26 for 0 yards (13 M. Lee),,True,4,14,14,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,108,2302011-ORL-at-ARL,854,854,854,14:14,3,3,Home,26,14,1,,,,1.0,74,9,3,2.0,10.0,,StatusOfficial,ResultPassComplete,,,,,20942,0.0,Home,26.0,2.0,,0:55, ,21884,20050,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,318,1678057090.0,64690,2023-03-05 17:58:10.000000,EventFootballPenalty,"3-10-ARL 26 (13:23) PENALTY on 20 B. Buchanan, 12 yards",,True,4,13,23,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,109,2302011-ORL-at-ARL,803,803,803,13:23,3,3,Home,26,14,1,,,,1.0,74,9,3,3.0,10.0,,StatusOfficial,,,,,,,,Home,26.0,2.0,12.0,1:32, ,,,,4,20221,12.0,ResultPenaltyAuto1Stdown,NA,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,319,1678057196.0,64796,2023-03-05 17:59:56.000000,EventFootballTimeout,Timeout by Orlando Guardians at 13:23,,True,4,13,23,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,110,2302011-ORL-at-ARL,803,803,803,13:23,3,3,Home,38,14,1,,,,1.0,62,9,3,1.0,10.0,,StatusOfficial,,,,,,,,Home,26.0,2.0,12.0,1:32, ,,,,,,,,,,,,,,,,,,,,,,,,,4,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,320,1678057211.0,64811,2023-03-05 18:00:11.000000,EventFootballRush,1-10-ARL 38 (13:23) 2 D. Smith rush to ARL 40 for 2 yards (8 T. Smith),,True,4,13,23,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,111,2302011-ORL-at-ARL,803,803,803,13:23,2,3,Home,38,14,1,,,,1.0,62,9,3,1.0,10.0,,StatusOfficial,,,,,22305,21448,2.0,Home,26.0,3.0,14.0,1:41, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,312,1678057263.0,64863,2023-03-05 18:01:03.000000,EventFootballRush,2-8-ARL 40 (12:40) 2 D. Smith rush to ARL 47 for 7 yards (44 T. Plummer),,True,4,12,40,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,112,2302011-ORL-at-ARL,760,760,760,12:40,2,3,Home,40,14,1,,,,1.0,60,9,3,2.0,8.0,,StatusOfficial,,,,,22305,21244,7.0,Home,26.0,4.0,21.0,17:15, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,322,1678057475.0,65075,2023-03-05 18:04:35.000000,EventFootballRush,3-1-ARL 47 (12:14) 10 K. Sloter rush to ARL 49 for 2 yards (44 T. Plummer),,True,4,12,14,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,113,2302011-ORL-at-ARL,734,734,734,12:14,2,3,Home,47,14,1,,,,1.0,53,9,3,3.0,1.0,,StatusOfficial,,,,,21884,21244,2.0,Home,26.0,5.0,23.0,18:10, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,324,1678057513.0,65113,2023-03-05 18:05:13.000000,EventFootballSack,1-10-ARL 49 (11:37) 10 K. Sloter sacked at ARL 48 for -1 yards (9 G. Willis),,True,4,11,37,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,114,2302011-ORL-at-ARL,697,697,697,11:37,2,3,Home,49,14,1,,,,1.0,51,9,3,1.0,10.0,,StatusOfficial,,,,,,,-1.0,Home,26.0,6.0,22.0,18:26, ,21884,,,,,,,,,,,,21696,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,326,1678057545.0,65145,2023-03-05 18:05:45.000000,EventFootballPass,2-11-ARL 48 (11:06) 10 K. Sloter pass to 85 T. Vaughns to ORL 46 for 6 yards (22 M. Elam),,True,4,11,6,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,115,2302011-ORL-at-ARL,666,666,666,11:06,2,3,Home,48,14,1,,,,1.0,52,9,3,2.0,11.0,,StatusOfficial,ResultPassComplete,,,,,20444,6.0,Home,26.0,7.0,28.0,19:14, ,21884,22363,,,,,,,,,,,,,,,,,,,,,,,,,,0
