<<<<<<< Updated upstream
season,game_id,away_team_abv,away_team_id,home_team_abv,home_team_id,MarkerId,MarkerUTC,MarkerLTC,play_date_time,play_type,desc,comments,IsOfficial,qtr,ClockMinutes,ClockSeconds,game_half,SourceType,EventId,SituationCode,SourceId,SourceNativeMarkerId,OfficialCode,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,time,VisTimeouts,HomeTimeouts,BallOn_Side,BallOn_YardNum,DriveNum,pos_team_ID,PossTeamAbv,LastPlaySummary,LastPlayStatus,home_team_has_pos,yardline_100,MapRoleKicker,MapRoleKickreturner,VisScore,HomeScore,FootballStatus,FootballPlayResult,FootballKickRetYards,FootballSetBallOn_VisOrHome,FootballSetBallOn_YardNum,MapRoleRusher,MapRoleTackler1,Down,Distance,FootballZone,FootballYards,Drive_Start_VisOrHome,Drive_Start_YardNum,Drive_Plays,Drive_Yards,Drive_TOP,Result,MapRolePasser,MapRoleReceiver,MapRoleTackler2,FootballMainScoringPlay,FootballConvAttPts,FootballPenalty_TeamId,FootballPenalty_PlayerId,FootballPenalty_Yards,FootballPenalty_PenaltyResult,FootballPenalty_Description,MapRolePunter,MapRolePuntreturner,FootballPuntYards,FootballPuntRetYards,MapRolePassDefender,MapRoleQbHitter,FootballTimeoutTeamId,MapRoleSacker1,FootballFumble_TeamFumbled,FootballFumble_PlayerFumbled,FootballFumble_TeamRecovered,FootballFumble_PlayerRecovered,FootballFumble_PlayerForcedFumble,MapRoleInterceptor,FootballMiscScore_MiscScoreType,FootballMiscScore_TeamId,FootballMiscScore_PlayerId,punt_attempt,pass_touchdown,rush_touchdown,field_goal_attempt,field_goal_made,touchdown
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,160,1676858910.0,76110,2023-02-20 02:08:30.000000,EventFootballRush,3-4-DC 36 (0:27) 10 J. Ta'amu rush to DC 37 for 1 yard (92 P. Hall),,True,2,0,27,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,72,2302004-SEA-at-DC,27,27,1827,0:27,3,2,Home,36,10,8,,,,1.0,64,,,9,8,StatusOfficial,,,,,22296,21939,3.0,4.0,2,1.0,Home,30.0,3.0,9.0,0:25, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,167,1676858923.0,76123,2023-02-20 02:08:43.000000,EventFootballTimeout,Timeout by D.C. Defenders at 0:27,,True,2,0,27,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,73,2302004-SEA-at-DC,27,27,1827,0:27,3,2,Home,36,10,8,,,,1.0,64,,,9,8,StatusOfficial,,,,,,,4.0,3.0,,,Home,30.0,3.0,9.0,0:29,PUNT,,,,,,,,,,,,,,,,,8,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,169,1676858974.0,76174,2023-02-20 02:09:34.000000,EventFootballPunt,4-3-DC 36 (0:17) 19 D. Whelan punts 51 yards from DC 36 to SEA 13. 86 K. McKnight to SEA 20 for 7 yards (80 T. Barry),,True,2,0,17,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,74,2302004-SEA-at-DC,17,17,1817,0:17,3,1,Home,36,10,8,,,,1.0,64,,,9,8,StatusOfficial,ResultKickReturned,,Visitor,20.0,,20761,4.0,3.0,,,Home,30.0,3.0,6.0,0:29,PUNT,,,,,,,,,,,21835,21875,51.0,7.0,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,165,1676859018.0,76218,2023-02-20 02:10:18.000000,EventFootballPass,1-10-SEA 20 (0:08) 6 B. DiNucci pass to 0 J. Gordon to SEA 26 for 6 yards (29 K. Brice),,True,2,0,8,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,75,2302004-SEA-at-DC,8,8,1808,0:08,3,1,Visitor,20,11,6,,,,0.0,80,,,9,8,StatusOfficial,ResultPassComplete,,,,,20180,1.0,10.0,1,6.0,Visitor,20.0,1.0,6.0,0:17, ,21979,22840,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,171,1676859772.0,76972,2023-02-20 02:22:52.000000,EventFootballKickoff,11 D. Eberle kicks from SEA 30. 9 K. Sails to DC 27 for 13 yards (8 T. Walker),,True,3,14,54,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,76,2302004-SEA-at-DC,894,1794,1794,14:54,3,3,Visitor,30,12,8,,,,1.0,30,20766,22344,9,8,StatusOfficial,ResultKickReturned,13.0,Home,27.0,,21620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,173,1676859808.0,77008,2023-02-20 02:23:28.000000,EventFootballRush,1-10-DC 27 (14:49) 4 A. Smith rush to DC 26 for -1 yards (58 A. Faoliu),,True,3,14,49,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,77,2302004-SEA-at-DC,889,1789,1789,14:49,3,3,Home,27,12,8,,,,1.0,73,,,9,8,StatusOfficial,,,,,21427,20466,1.0,10.0,2,-1.0,Home,27.0,1.0,-1.0,0:20, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,175,1676859834.0,77034,2023-02-20 02:23:54.000000,EventFootballRush,2-11-DC 26 (14:23) 4 A. Smith rush to DC 27 for 1 yard (8 T. Walker),,True,3,14,23,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,78,2302004-SEA-at-DC,863,1763,1763,14:23,3,3,Home,26,12,8,,,,1.0,74,,,9,8,StatusOfficial,,,,,21427,21620,2.0,11.0,3,1.0,Home,27.0,2.0,,0:50, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,177,1676859864.0,77064,2023-02-20 02:24:24.000000,EventFootballPenalty,"3-10-DC 27 (13:59) PENALTY on 88 B. Moore-Mckinney, 5 yards",,True,3,13,59,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,79,2302004-SEA-at-DC,839,1739,1739,13:59,3,3,Home,27,12,8,,,,1.0,73,,,9,8,StatusOfficial,,,,,,,3.0,10.0,,,Home,27.0,2.0,-5.0,1:01, ,,,,,,8,21983,5.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,179,1676859898.0,77098,2023-02-20 02:24:58.000000,EventFootballPass,3-15-DC 22 (13:43) 10 J. Ta'amu pass incomplete to 11 L. Jackson,,True,3,13,43,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,80,2302004-SEA-at-DC,823,1723,1723,13:43,3,3,Home,22,12,8,,,,1.0,78,,,9,8,StatusOfficial,ResultPassIncomplete,,,,,,3.0,15.0,6,,Home,27.0,3.0,-5.0,1:17, ,22296,20766,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,181,1676859942.0,77142,2023-02-20 02:25:42.000000,EventFootballPunt,4-15-DC 22 (13:27) 19 D. Whelan punts 44 yards from DC 22 to SEA 34. 86 K. McKnight to SEA 39 for 5 yards (39 S. Ramirez),,True,3,13,27,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,81,2302004-SEA-at-DC,807,1707,1707,13:27,3,3,Home,22,12,8,,,,1.0,78,,,9,8,StatusOfficial,ResultKickReturned,,Visitor,39.0,,39,4.0,15.0,,,Home,27.0,3.0,-5.0,1:33,PUNT,,,,,,,,,,,21835,21875,44.0,5.0,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,183,1676859990.0,77190,2023-02-20 02:26:30.000000,EventFootballPass,1-10-SEA 39 (13:18) 6 B. DiNucci pass to 89 C. Taumoepeau to DC 45 for 16 yards (96 J. Panasiuk),,True,3,13,18,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,82,2302004-SEA-at-DC,798,1698,1698,13:18,3,3,Visitor,39,13,6,,,,0.0,61,,,9,8,StatusOfficial,ResultPassComplete,,,,,21182,1.0,10.0,2,16.0,Visitor,39.0,1.0,16.0,0:30, ,21979,21967,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,187,1676860022.0,77222,2023-02-20 02:27:02.000000,EventFootballRush,1-10-DC 45 (12:46) 28 B. Knox rush to DC 43 for 2 yards (43 F. Bernard),,True,3,12,46,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,83,2302004-SEA-at-DC,766,1666,1666,12:46,3,3,Home,45,13,6,,,,0.0,45,,,9,8,StatusOfficial,,,,,21871,22329,1.0,10.0,1,2.0,Visitor,39.0,2.0,18.0,1:09, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,189,1676860063.0,77263,2023-02-20 02:27:43.000000,EventFootballPass,2-8-DC 43 (12:08) 6 B. DiNucci pass to 0 J. Gordon to DC 32 for 11 yards (39 S. Ramirez),,True,3,12,8,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,84,2302004-SEA-at-DC,728,1628,1628,12:08,3,3,Home,43,13,6,,,,0.0,43,,,9,8,StatusOfficial,ResultPassComplete,,,,,21278,2.0,8.0,1,11.0,Visitor,39.0,3.0,29.0,1:19, ,21979,22840,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,191,1676860098.0,77298,2023-02-20 02:28:18.000000,EventFootballRush,"1-10-DC 32 (11:57) 28 B. Knox rush to DC 28 for 4 yards (17 D. Bellamy, 96 J. Panasiuk)",,True,3,11,57,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,85,2302004-SEA-at-DC,717,1617,1617,11:57,3,3,Home,32,13,6,,,,0.0,32,,,9,8,StatusOfficial,,,,,21871,22416,1.0,10.0,2,4.0,Visitor,39.0,4.0,33.0,1:44, ,,,21182,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,193,1676860132.0,77332,2023-02-20 02:28:52.000000,EventFootballPass,2-6-DC 28 (11:22) 6 B. DiNucci pass to 80 B. Jackson to DC 20 for 8 yards (26 D. Neal),,True,3,11,22,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,86,2302004-SEA-at-DC,682,1582,1582,11:22,3,3,Home,28,13,6,,,,0.0,28,,,9,8,StatusOfficial,ResultPassComplete,,,,,21133,2.0,6.0,3,8.0,Visitor,39.0,5.0,41.0,2:22, ,21979,20761,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,195,1676860166.0,77366,2023-02-20 02:29:26.000000,EventFootballPass,1-10-DC 20 (10:50) 6 B. DiNucci pass incomplete to 0 J. Gordon,,True,3,10,50,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,87,2302004-SEA-at-DC,650,1550,1550,10:50,3,3,Home,20,13,6,,,,0.0,20,,,9,8,StatusOfficial,ResultPassIncomplete,,,,,,1.0,10.0,1,,Visitor,39.0,6.0,41.0,2:38, ,21979,22840,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,197,1676860208.0,77408,2023-02-20 02:30:08.000000,EventFootballPass,2-10-DC 20 (10:15) 6 B. DiNucci pass to 3 J. Pearson to DC 13 for 7 yards (24 A. Kelly),,True,3,10,15,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,88,2302004-SEA-at-DC,615,1515,1515,10:15,3,3,Home,20,13,6,,,,0.0,20,,,9,8,StatusOfficial,ResultPassComplete,,,,,20873,2.0,10.0,1,7.0,Visitor,39.0,7.0,48.0,3:24, ,21979,21203,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,199,1676860245.0,77445,2023-02-20 02:30:45.000000,EventFootballRush,"3-3-DC 13 (9:42) 28 B. Knox rush for 13 yards, TOUCHDOWN",,True,3,9,42,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,89,2302004-SEA-at-DC,582,1482,1482,9:42,3,3,Home,13,13,6,,,,0.0,13,,,9,8,StatusOfficial,,,,,21871,,3.0,3.0,1,13.0,Visitor,39.0,8.0,61.0,3:45,TD,,,,ScoreTypeTd,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,1.0,0.0,0.0,1.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,201,1676860312.0,77512,2023-02-20 02:31:52.000000,EventFootballPenalty,"PENALTY on 98 G. Wright, 5 yards",,True,3,9,42,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,90,2302004-SEA-at-DC,582,1482,1482,9:42,3,3,Home,10,13,6,,,,0.0,10,,,15,8,StatusOfficial,,,,,,,,,,,Visitor,39.0,8.0,56.0,3:45,TD,,,,,,8,21720,5.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,203,1676860325.0,77525,2023-02-20 02:32:05.000000,EventFootballPat3PtRush,6 B. DiNucci 3-pt conversion rush attempt GOOD,,True,3,9,42,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,91,2302004-SEA-at-DC,582,1482,1482,9:42,3,3,Home,5,13,6,,,,0.0,5,,,15,8,StatusOfficial,,,,,21979,,,,1,5.0,,,,,,,,,,ScoreTypeConv,3.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,205,1676860577.0,77777,2023-02-20 02:36:17.000000,EventFootballKickoff,11 D. Eberle kicks from SEA 30. 12 J. Ezzard to DC 32 for 24 yards (89 C. Taumoepeau),,True,3,9,38,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,92,2302004-SEA-at-DC,578,1478,1478,9:38,3,3,Visitor,30,14,8,,,,1.0,30,20766,21091,18,8,StatusOfficial,ResultKickReturned,24.0,Home,32.0,,21967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,207,1676860627.0,77827,2023-02-20 02:37:07.000000,EventFootballPass,1-10-DC 32 (9:30) 10 J. Ta'amu pass incomplete to 81 J. Malone,,True,3,9,30,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,93,2302004-SEA-at-DC,570,1470,1470,9:30,3,3,Home,32,14,8,,,,1.0,68,,,18,8,StatusOfficial,ResultPassIncomplete,,,,,,1.0,10.0,5,,Home,32.0,1.0,,0:25, ,22296,22880,,,,,,,,,,,,,,21939,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,209,1676860680.0,77880,2023-02-20 02:38:00.000000,EventFootballPenalty,"2-10-DC 32 (9:01) PENALTY on 0 J. Hammond, 5 yards",,True,3,9,1,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,94,2302004-SEA-at-DC,541,1441,1441,9:01,3,3,Home,32,14,8,,,,1.0,68,,,18,8,StatusOfficial,,,,,,,2.0,10.0,,,Home,32.0,1.0,-5.0,0:44, ,,,,,,8,20618,5.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,211,1676860687.0,77887,2023-02-20 02:38:07.000000,EventFootballPass,2-15-DC 27 (8:58) 10 J. Ta'amu pass incomplete to 23 R. Armstead,,True,3,8,58,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,95,2302004-SEA-at-DC,538,1438,1438,8:58,3,3,Home,27,14,8,,,,1.0,73,,,18,8,StatusOfficial,ResultPassIncomplete,,,,,,2.0,15.0,3,,Home,32.0,2.0,-5.0,0:49, ,22296,20053,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,213,1676860725.0,77925,2023-02-20 02:38:45.000000,EventFootballPass,3-15-DC 27 (8:26) 10 J. Ta'amu pass incomplete to 81 J. Malone,,True,3,8,26,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,96,2302004-SEA-at-DC,506,1406,1406,8:26,3,3,Home,27,14,8,,,,1.0,73,,,18,8,StatusOfficial,ResultPassIncomplete,,,,,,3.0,15.0,6,,Home,32.0,3.0,-5.0,1:26, ,22296,22880,,,,,,,,,,,,,22344,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,215,1676860759.0,77959,2023-02-20 02:39:19.000000,EventFootballPunt,4-15-DC 27 (7:52) 19 D. Whelan punts 53 yards from DC 27 to SEA 20. 86 K. McKnight to SEA 18 for -2 yards (38 N. Rouse),,True,3,7,52,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,97,2302004-SEA-at-DC,472,1372,1372,7:52,3,3,Home,27,14,8,,,,1.0,73,,,18,8,StatusOfficial,ResultKickReturned,,Visitor,18.0,,38,4.0,15.0,,,Home,32.0,3.0,-5.0,1:50,PUNT,,,,,,,,,,,21835,21875,53.0,-2.0,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,217,1676860815.0,78015,2023-02-20 02:40:15.000000,EventFootballPenalty,"1-10-SEA 18 (7:50) PENALTY on Seattle Sea Dragons, 5 yards",,True,3,7,50,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,98,2302004-SEA-at-DC,470,1370,1370,7:50,3,3,Visitor,18,15,6,,,,0.0,82,,,18,8,StatusOfficial,,,,,,,1.0,10.0,,,Visitor,18.0,,-5.0,0:00, ,,,,,,6,TM,5.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,219,1676860921.0,78121,2023-02-20 02:42:01.000000,EventFootballSack,1-15-SEA 13 (7:38) 6 B. DiNucci sacked at SEA 9 for -4 yards (95 J. Owens),,True,3,7,38,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,99,2302004-SEA-at-DC,458,1358,1358,7:38,3,3,Visitor,13,15,6,,,,0.0,87,,,18,8,StatusOfficial,,,,,,,1.0,15.0,,-4.0,Visitor,18.0,1.0,-9.0,0:23, ,21979,,,,,,,,,,,,,,,,,21174,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,221,1676860957.0,78157,2023-02-20 02:42:37.000000,EventFootballPass,2-19-SEA 9 (7:02) 6 B. DiNucci pass to 15 D. Willis to SEA 12 for 3 yards,,True,3,7,2,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,100,2302004-SEA-at-DC,422,1322,1322,7:02,3,3,Visitor,9,15,6,,,,0.0,91,,,18,8,StatusOfficial,ResultPassComplete,,,,,,2.0,19.0,3,3.0,Visitor,18.0,2.0,-6.0,1:02, ,21979,21695,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,224,1676860995.0,78195,2023-02-20 02:43:15.000000,EventFootballPass,"3-16-SEA 12 (6:28) 6 B. DiNucci pass intended for 86 K. McKnight INTERCEPTED by 15 M. Joseph returned 15 yards , INT RET TD scored by 15 M. Joseph",,True,3,6,28,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,101,2302004-SEA-at-DC,388,1288,1288,6:28,3,3,Visitor,12,15,6,,,,0.0,88,,,18,8,StatusOfficial,ResultPassInterception,,Visitor,,,,3.0,16.0,1,,Visitor,18.0,3.0,-6.0,1:24,INT,21979,21875,,,,,,,,,,,,,22862,,,,,,,,,22862,ScoreTypeIntrettd,8,22862,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,372,1676861075.0,78275,2023-02-20 02:44:35.000000,EventFootballPat2PtRush,3 D. King 2-pt conversion rush attempt GOOD,,True,3,6,28,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,102,2302004-SEA-at-DC,388,1288,1288,6:28,3,3,Visitor,5,16,8,,,,1.0,5,,,18,14,StatusOfficial,,,,,21981,,,,2,5.0,,,,,,,,,,ScoreTypeConv,2.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,228,1676861396.0,78596,2023-02-20 02:49:56.000000,EventFootballKickoff,34 M. McCrane kicks from DC 30. 86 K. McKnight to SEA 28 for 19 yards (9 K. Sails),,True,3,6,25,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,103,2302004-SEA-at-DC,385,1285,1285,6:25,3,3,Home,30,17,6,,,,0.0,30,21721,86,18,16,StatusOfficial,ResultKickReturned,19.0,Visitor,28.0,,21360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,230,1676861453.0,78653,2023-02-20 02:50:53.000000,EventFootballPass,1-10-SEA 28 (6:10) 6 B. DiNucci pass incomplete,,True,3,6,10,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,104,2302004-SEA-at-DC,370,1270,1270,6:10,3,3,Visitor,28,17,6,,,,0.0,72,,,18,16,StatusOfficial,ResultPassIncomplete,,,,,,1.0,10.0,1,,Visitor,28.0,1.0,,0:25, ,21979,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,232,1676861491.0,78691,2023-02-20 02:51:31.000000,EventFootballPass,2-10-SEA 28 (5:36) 6 B. DiNucci pass incomplete to 3 J. Pearson,,True,3,5,36,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,105,2302004-SEA-at-DC,336,1236,1236,5:36,3,3,Visitor,28,17,6,,,,0.0,72,,,18,16,StatusOfficial,ResultPassIncomplete,,,,,,2.0,10.0,3,,Visitor,28.0,2.0,,0:57, ,21979,21203,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,234,1676861534.0,78734,2023-02-20 02:52:14.000000,EventFootballPass,3-10-SEA 28 (4:56) 6 B. DiNucci pass to 25 M. Ellison to SEA 32 for 4 yards (20 J. Brooks),,True,3,4,56,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,106,2302004-SEA-at-DC,296,1196,1196,4:56,3,3,Visitor,28,17,6,,,,0.0,72,,,18,16,StatusOfficial,ResultPassComplete,,,,,20189,3.0,10.0,1,4.0,Visitor,28.0,3.0,4.0,1:50, ,21979,20450,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,236,1676861584.0,78784,2023-02-20 02:53:04.000000,EventFootballPunt,4-6-SEA 32 (4:08) 10 C. Nizialek punts 44 yards from SEA 32 to DC 24. 12 J. Ezzard to DC 34 for 10 yards (32 Q. Cole),,True,3,4,8,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,107,2302004-SEA-at-DC,248,1148,1148,4:08,3,3,Visitor,32,17,6,,,,0.0,68,,,18,16,StatusOfficial,ResultKickReturned,,Home,34.0,,32,4.0,6.0,,,Visitor,28.0,3.0,4.0,2:20,PUNT,,,,,,,,,,,21997,21933,44.0,10.0,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,238,1676861635.0,78835,2023-02-20 02:53:55.000000,EventFootballPass,1-10-DC 34 (3:58) 3 D. King pass to 11 L. Jackson to DC 41 for 7 yards,,True,3,3,58,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,108,2302004-SEA-at-DC,238,1138,1138,3:58,3,3,Home,34,18,8,,,,1.0,66,,,18,16,StatusOfficial,ResultPassComplete,,,,,,1.0,10.0,3,7.0,Home,34.0,1.0,7.0,0:25, ,21981,20766,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
