season,game_id,away_team_abv,away_team,home_team_abv,home_team,roof,MarkerId,MarkerUTC,MarkerLTC,play_date_time,play_type,desc,comments,IsOfficial,qtr,ClockMinutes,ClockSeconds,game_half,SourceType,EventId,SituationCode,SourceId,SourceNativeMarkerId,OfficialCode,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,time,posteam,LastPlaySummary,LastPlayStatus,home_team_has_pos,posteam_abv,defteam_abv,receive_2h_ko_team,VisTimeouts,HomeTimeouts,posteam_timeouts_remaining,defteam_timeouts_remaining,BallOn_Side,BallOn_YardNum,DriveNum,yardline_100,spread_line,VisScore,HomeScore,MapRoleTackler1,MapRoleKicker,MapRoleKickreturner,FootballStatus,FootballPlayResult,FootballKickRetYards,FootballSetBallOn_VisOrHome,FootballSetBallOn_YardNum,MapRolePasser,MapRoleReceiver,MapRoleInterceptor,down,ydstogo,FootballZone,Drive_Start_VisOrHome,Drive_Start_YardNum,Drive_Plays,Drive_TOP,Result,MapRoleRusher,FootballYards,Drive_Yards,MapRoleQbHitter,MapRolePassDefender,FootballMainScoringPlay,FootballPenalty_TeamId,FootballPenalty_PlayerId,FootballPenalty_Yards,FootballPenalty_PenaltyResult,FootballPenalty_Description,MapRoleTackler2,MapRoleSacker1,MapRoleSacker2,FootballTimeoutTeamId,MapRolePunter,FootballPuntYards,FootballConvAttPts,MapRolePuntreturner,FootballPuntRetYards,FootballFumble_TeamFumbled,FootballFumble_PlayerFumbled,FootballFumble_TeamRecovered,FootballFumble_PlayerRecovered,FootballFumble_PlayerForcedFumble,punt_attempt,pass_touchdown,rush_touchdown,field_goal_attempt,field_goal_made,touchdown
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,162,1677460130.0,72530,2023-02-26 20:08:50.000000,EventFootballPass,2-10-HOU 33 (3:12) 12 B. Silvers pass to 22 M. Borghi to HOU 45 for 12 yards (18 D. Payne),,True,2,3,12,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,67,2302008-ARL-at-HOU,192,192,1992,3:12,2,,,1.0,HOU,ARL,0.0,0,3,3,3,Home,33,12,67,0,14,11,22675,,,StatusOfficial,ResultPassComplete,,,,21984,20149,,2.0,10.0,2,Home,33.0,2.0,0:59, ,,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,165,1677460163.0,72563,2023-02-26 20:09:23.000000,EventFootballPass,1-10-HOU 45 (2:39) 12 B. Silvers pass incomplete to 22 M. Borghi,,True,2,2,39,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,68,2302008-ARL-at-HOU,159,159,1959,2:39,2,,,1.0,HOU,ARL,0.0,0,3,3,3,Home,45,12,55,0,14,11,,,,StatusOfficial,ResultPassIncomplete,,,,21984,20149,,1.0,10.0,,Home,33.0,3.0,1:19, ,,,12.0,,22675,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,167,1677460204.0,72604,2023-02-26 20:10:04.000000,EventFootballPass,2-10-HOU 45 (2:04) 12 B. Silvers pass incomplete to 13 J. Kirklin,,True,2,2,4,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,69,2302008-ARL-at-HOU,124,124,1924,2:04,2,,,1.0,HOU,ARL,0.0,0,3,3,3,Home,45,12,55,0,14,11,,,,StatusOfficial,ResultPassIncomplete,,,,21984,20896,,2.0,10.0,,Home,33.0,4.0,1:52, ,,,12.0,22675,21251,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,170,1677460433.0,72833,2023-02-26 20:13:53.000000,EventFootballPass,3-10-HOU 45 (1:55) 12 B. Silvers pass to 13 J. Kirklin to ARL 15 for 40 yards (18 D. Payne),,True,2,1,55,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,70,2302008-ARL-at-HOU,115,115,1915,1:55,2,,,1.0,HOU,ARL,0.0,0,3,3,3,Home,45,12,55,0,14,11,22675,,,StatusOfficial,ResultPassComplete,,,,21984,20896,,3.0,10.0,,Home,33.0,5.0,2:15, ,,40.0,52.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,370,1677460471.0,72871,2023-02-26 20:14:31.000000,EventFootballPass,"1-10-ARL 15 (1:29) 12 B. Silvers pass to 1 D. Burnett to ARL 11 for 4 yards Fumbled by 1 D. Burnett,  Forced by 28 J. Hawkins Recovered by 28 J. Hawkins",,True,2,1,29,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,71,2302008-ARL-at-HOU,89,89,1889,1:29,2,,,1.0,HOU,ARL,0.0,0,3,3,3,Visitor,15,12,15,0,14,11,,,,StatusOfficial,ResultPassComplete,,Visitor,35.0,21984,20229,,1.0,10.0,,Home,33.0,6.0,2:23,FUMBLE,,4.0,32.0,,,,,,,,,,,,,,,,,,2,20229,1,20654,20654,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,175,1677460585.0,72985,2023-02-26 20:16:25.000000,EventFootballPass,1-10-ARL 35 (1:25) 9 D. Plitt pass to 8 S. Modster to ARL 42 for 7 yards,,True,2,1,25,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,72,2302008-ARL-at-HOU,85,85,1885,1:25,1,,,0.0,ARL,HOU,0.0,0,3,0,0,Visitor,35,13,65,0,14,11,,,,StatusOfficial,ResultPassComplete,,,,21243,22014,,1.0,10.0,3,Visitor,35.0,1.0,0:04, ,,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,178,1677460616.0,73016,2023-02-26 20:16:56.000000,EventFootballPass,2-3-ARL 42 (1:21) 9 D. Plitt pass to 2 D. Smith to ARL 47 for 5 yards (11 T. Beckett),,True,2,1,21,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,73,2302008-ARL-at-HOU,81,81,1881,1:21,1,,,0.0,ARL,HOU,0.0,0,3,0,0,Visitor,42,13,58,0,14,11,20107,,,StatusOfficial,ResultPassComplete,,,,21243,22305,,2.0,3.0,,Visitor,35.0,2.0,0:24, ,,5.0,12.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,180,1677460646.0,73046,2023-02-26 20:17:26.000000,EventFootballRush,1-10-ARL 47 (0:58) 9 D. Plitt rush to ARL 49 for 2 yards (45 J. Daka),,True,2,0,58,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,74,2302008-ARL-at-HOU,58,58,1858,0:58,1,,,0.0,ARL,HOU,0.0,0,3,0,0,Visitor,47,13,53,0,14,11,20350,,,StatusOfficial,,,,,,,,1.0,10.0,2,Visitor,35.0,3.0,0:41, ,21243,2.0,14.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,182,1677460767.0,73167,2023-02-26 20:19:27.000000,EventFootballPenalty,"2-8-ARL 49 (0:30) PENALTY on 47 C. Rivers, 15 yards",,True,2,0,30,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,75,2302008-ARL-at-HOU,30,30,1830,0:30,1,,,0.0,ARL,HOU,0.0,0,3,0,0,Visitor,49,13,51,0,14,11,,,,StatusOfficial,,,,,,,,2.0,8.0,,Visitor,35.0,3.0,0:59, ,,,29.0,,,,2,21820,15.0,ResultPenaltyAuto1Stdown,NA,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,184,1677460807.0,73207,2023-02-26 20:20:07.000000,EventFootballPass,1-10-HOU 36 (0:26) 9 D. Plitt pass to 80 S. Cannella to HOU 37 for -1 yards (29 A. Hendy),,True,2,0,26,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,76,2302008-ARL-at-HOU,26,26,1826,0:26,1,,,0.0,ARL,HOU,0.0,0,3,0,0,Home,36,13,36,0,14,11,20675,,,StatusOfficial,ResultPassComplete,,,,21243,22030,,1.0,10.0,1,Visitor,35.0,4.0,1:18, ,,-1.0,28.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,186,1677460824.0,73224,2023-02-26 20:20:24.000000,EventFootballPass,2-11-HOU 37 (0:11) 9 D. Plitt pass incomplete,,True,2,0,11,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,77,2302008-ARL-at-HOU,11,11,1811,0:11,1,,,0.0,ARL,HOU,0.0,0,3,0,0,Home,37,13,37,0,14,11,,,,StatusOfficial,ResultPassIncomplete,,,,21243,,,2.0,11.0,,Visitor,35.0,5.0,1:18, ,,,28.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,188,1677460859.0,73259,2023-02-26 20:20:59.000000,EventFootballPass,3-11-HOU 37 (0:06) 9 D. Plitt pass incomplete to 8 S. Modster,,True,2,0,6,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,78,2302008-ARL-at-HOU,6,6,1806,0:06,1,,,0.0,ARL,HOU,0.0,0,3,0,0,Home,37,13,37,0,14,11,,,,StatusOfficial,ResultPassIncomplete,,,,21243,22014,,3.0,11.0,,Visitor,35.0,6.0,1:23, ,,,28.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,194,1677460925.0,73325,2023-02-26 20:22:05.000000,EventFootballFg,4-11-HOU 37 (0:01) 1 T. Russolino 55 yard field goal is NO GOOD,,True,2,0,1,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,79,2302008-ARL-at-HOU,1,1,1801,0:01,1,,,0.0,ARL,HOU,0.0,0,3,0,0,Home,37,13,37,0,14,11,,21359,,StatusOfficial,ResultKickMissed,,,,,,,4.0,11.0,,Visitor,35.0,7.0,1:28,MISSED FG,,55.0,28.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,193,1677460947.0,73347,2023-02-26 20:22:27.000000,EventFootballRush,1-10-HOU 45 (0:01) 12 B. Silvers rush to HOU 44 for -1 yards,,True,2,0,1,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,80,2302008-ARL-at-HOU,1,1,1801,0:01,2,,,1.0,HOU,ARL,0.0,0,3,3,3,Home,45,14,55,0,14,11,,,,StatusOfficial,,,,,,,,1.0,10.0,2,Home,45.0,1.0,0:00, ,21984,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,199,1677461701.0,74101,2023-02-26 20:35:01.000000,EventFootballKickoff,1 T. Russolino kicks the kickoff short of 20 yd line,,True,3,15,0,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,81,2302008-ARL-at-HOU,900,1800,1800,15:00,2,,,1.0,HOU,ARL,0.0,3,3,3,3,Home,44,15,56,0,14,11,,20229,,StatusOfficial,ResultKickShortof20,,Visitor,45.0,,,,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,201,1677461722.0,74122,2023-02-26 20:35:22.000000,EventFootballPass,1-10-ARL 45 (14:55) 12 B. Silvers pass to 2 C. Byrd to ARL 43 for 2 yards (18 D. Payne),,True,3,14,55,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,82,2302008-ARL-at-HOU,895,1795,1795,14:55,2,,,1.0,HOU,ARL,0.0,3,3,3,3,Visitor,45,15,45,0,14,11,22675,,,StatusOfficial,ResultPassComplete,,,,21984,20241,,1.0,10.0,,Visitor,45.0,1.0,0:20, ,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,203,1677461756.0,74156,2023-02-26 20:35:56.000000,EventFootballPass,2-8-ARL 43 (14:21) 12 B. Silvers pass incomplete to 9 N. Holley,,True,3,14,21,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,83,2302008-ARL-at-HOU,861,1761,1761,14:21,2,,,1.0,HOU,ARL,0.0,3,3,3,3,Visitor,43,15,43,0,14,11,,,,StatusOfficial,ResultPassIncomplete,,,,21984,20707,,2.0,8.0,,Visitor,45.0,2.0,0:39, ,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,205,1677461792.0,74192,2023-02-26 20:36:32.000000,EventFootballPass,3-8-ARL 43 (13:50) 12 B. Silvers pass incomplete to 22 M. Borghi,,True,3,13,50,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,84,2302008-ARL-at-HOU,830,1730,1730,13:50,2,,,1.0,HOU,ARL,0.0,3,3,3,3,Visitor,43,15,43,0,14,11,,,,StatusOfficial,ResultPassIncomplete,,,,21984,20149,,3.0,8.0,,Visitor,45.0,3.0,1:10, ,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,207,1677461849.0,74249,2023-02-26 20:37:29.000000,EventFootballPenalty,"4-8-ARL 43 (13:20) PENALTY on Houston Roughnecks, 5 yards",,True,3,13,20,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,85,2302008-ARL-at-HOU,800,1700,1700,13:20,2,,,1.0,HOU,ARL,0.0,3,3,3,3,Visitor,43,15,43,0,14,11,,,,StatusOfficial,,,,,,,,4.0,8.0,,Visitor,45.0,3.0,1:40, ,,,-3.0,,,,2,TM,5.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,209,1677461882.0,74282,2023-02-26 20:38:02.000000,EventFootballPunt,"4-13-ARL 48 (13:08) 46 R. Porter punts 38 yards from ARL 48 to 4 J. Powell, Fair Catch at ARL 10",,True,3,13,8,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,86,2302008-ARL-at-HOU,788,1688,1688,13:08,2,,,1.0,HOU,ARL,0.0,3,3,3,3,Visitor,48,15,48,0,14,11,,,,StatusOfficial,ResultKickFaircatch,,Visitor,10.0,,,,4.0,13.0,,Visitor,45.0,3.0,1:52,PUNT,,,-3.0,,,,,,,,,,,,,21248,38.0,,21251,,,,,,,1,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,211,1677461957.0,74357,2023-02-26 20:39:17.000000,EventFootballPenalty,"1-10-ARL 10 (12:57) PENALTY on 68 J. Stetz, 5 yards",,True,3,12,57,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,87,2302008-ARL-at-HOU,777,1677,1677,12:57,1,,,0.0,ARL,HOU,0.0,3,3,3,3,Visitor,10,16,90,0,14,11,,,,StatusOfficial,,,,,,,,1.0,10.0,,Visitor,10.0,,0:10, ,,,-5.0,,,,1,21479,5.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,213,1677461992.0,74392,2023-02-26 20:39:52.000000,EventFootballPass,1-15-ARL 5 (12:34) 9 D. Plitt pass incomplete to 19 B. Arconado,,True,3,12,34,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,88,2302008-ARL-at-HOU,754,1654,1654,12:34,1,,,0.0,ARL,HOU,0.0,3,3,3,3,Visitor,5,16,95,0,14,11,,,,StatusOfficial,ResultPassIncomplete,,,,21243,20050,,1.0,15.0,,Visitor,10.0,1.0,0:49, ,,,-5.0,,22857,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,215,1677462023.0,74423,2023-02-26 20:40:23.000000,EventFootballRush,"2-15-ARL 5 (12:07) 2 D. Smith rush to ARL 7 for 2 yards (33 T. Harris, 98 C. Brewer)",,True,3,12,7,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,89,2302008-ARL-at-HOU,727,1627,1627,12:07,1,,,0.0,ARL,HOU,0.0,3,3,3,3,Visitor,5,16,95,0,14,11,22857,,,StatusOfficial,,,,,,,,2.0,15.0,,Visitor,10.0,2.0,1:20, ,22305,2.0,-3.0,,,,,,,,,21989,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,217,1677462060.0,74460,2023-02-26 20:41:00.000000,EventFootballPass,3-13-ARL 7 (11:30) 9 D. Plitt pass to 2 D. Smith to ARL 19 for 12 yards (89 T. Ward),,True,3,11,30,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,90,2302008-ARL-at-HOU,690,1590,1590,11:30,1,,,0.0,ARL,HOU,0.0,3,3,3,3,Visitor,7,16,93,0,14,11,21628,,,StatusOfficial,ResultPassComplete,,,,21243,22305,,3.0,13.0,3,Visitor,10.0,3.0,1:51, ,,12.0,9.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,220,1677462106.0,74506,2023-02-26 20:41:46.000000,EventFootballPunt,4-1-ARL 19 (10:44) 0 M. King punts 47 yards from ARL 19 to HOU 34. 20 D. Lee to ARL 45 for 21 yards (36 C. Schooler),,True,3,10,44,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,91,2302008-ARL-at-HOU,644,1544,1544,10:44,1,,,0.0,ARL,HOU,0.0,3,3,3,3,Visitor,19,16,81,0,14,11,36,,,StatusOfficial,ResultKickReturned,,Visitor,45.0,,,,4.0,1.0,,Visitor,10.0,3.0,2:24,PUNT,,,9.0,,,,,,,,,,,,,20891,47.0,,20940,21.0,,,,,,1,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,222,1677462324.0,74724,2023-02-26 20:45:24.000000,EventFootballRush,"1-10-ARL 45 (10:31) 22 M. Borghi rush to ARL 38 for 7 yards (22 J. Carter, 18 D. Payne)",,True,3,10,31,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,92,2302008-ARL-at-HOU,631,1531,1531,10:31,2,,,1.0,HOU,ARL,0.0,3,3,3,3,Visitor,45,17,45,0,14,11,20270,,,StatusOfficial,,,,,,,,1.0,10.0,,Visitor,45.0,1.0,0:20, ,20149,7.0,7.0,,,,,,,,,22675,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,228,1677462355.0,74755,2023-02-26 20:45:55.000000,EventFootballPass,2-3-ARL 38 (10:02) 12 B. Silvers pass to 2 C. Byrd to ARL 36 for 2 yards (36 C. Schooler),,True,3,10,2,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,93,2302008-ARL-at-HOU,602,1502,1502,10:02,2,,,1.0,HOU,ARL,0.0,3,3,3,3,Visitor,38,17,38,0,14,11,21379,,,StatusOfficial,ResultPassComplete,,,,21984,20241,,2.0,3.0,1,Visitor,45.0,3.0,2:26, ,,2.0,12.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,241,1677462390.0,74790,2023-02-26 20:46:30.000000,EventFootballRush,1-10-ARL 35 (9:27) 14 C. McDonald rush to ARL 32 for 3 yards (2 D. Smith),,True,3,9,27,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,94,2302008-ARL-at-HOU,567,1467,1467,9:27,2,,,1.0,HOU,ARL,0.0,3,3,3,3,Visitor,35,17,35,0,14,11,22305,,,StatusOfficial,,,,,,,,1.0,10.0,2,Visitor,45.0,6.0,3:02,TD,21982,3.0,45.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,1.0,0.0,0.0,1.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,242,1677462550.0,74950,2023-02-26 20:49:10.000000,EventFootballRush,2-7-ARL 32 (7:42) 14 C. McDonald rush to ARL 14 for 18 yards,,True,3,7,42,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,95,2302008-ARL-at-HOU,462,1362,1362,7:42,2,,,1.0,HOU,ARL,0.0,3,3,3,3,Visitor,32,17,32,0,14,11,,,,StatusOfficial,,,,,,,,2.0,7.0,2,Visitor,45.0,6.0,3:02,TD,21982,18.0,45.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,1.0,0.0,0.0,1.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,244,1677462563.0,74963,2023-02-26 20:49:23.000000,EventFootballPass,1-10-ARL 15 (7:42) 12 B. Silvers pass incomplete to 22 M. Borghi,,True,3,7,42,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,96,2302008-ARL-at-HOU,462,1362,1362,7:42,2,,,1.0,HOU,ARL,0.0,3,3,3,3,Visitor,15,17,15,0,14,11,,,,StatusOfficial,ResultPassIncomplete,,,,21984,20149,,1.0,10.0,,Visitor,45.0,6.0,3:02,TD,,,45.0,,,,,,,,,,,,,,,,,,,,,,,0,1.0,0.0,0.0,0.0,1.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,238,1677462578.0,74978,2023-02-26 20:49:38.000000,EventFootballPass,"2-10-ARL 15 (7:42) 12 B. Silvers pass to 2 C. Byrd for 15 yards, TOUCHDOWN",,True,3,7,42,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,97,2302008-ARL-at-HOU,462,1362,1362,7:42,2,,,1.0,HOU,ARL,0.0,3,3,3,3,Visitor,15,17,15,0,14,11,,,,StatusOfficial,ResultPassComplete,,,,21984,20241,,2.0,10.0,,Visitor,45.0,6.0,2:55,TD,,15.0,45.0,,,ScoreTypeTd,,,,,,,,,,,,,,,,,,,,0,1.0,0.0,0.0,0.0,1.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,243,1677462594.0,74994,2023-02-26 20:49:54.000000,EventFootballPat1PtPass,14 C. McDonald 1-pt conversion pass to  NO GOOD,,True,3,7,42,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,98,2302008-ARL-at-HOU,462,1362,1362,7:42,2,,,1.0,HOU,ARL,0.0,3,3,3,3,Visitor,2,17,2,0,14,17,,,,StatusOfficial,ResultPassIncomplete,,,,21982,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,247,1677462782.0,75182,2023-02-26 20:53:02.000000,EventFootballKickoff,8 H. Duplessis kicks the kickoff short of 20 yd line,,True,3,7,38,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,99,2302008-ARL-at-HOU,458,1358,1358,7:38,1,,,0.0,ARL,HOU,0.0,3,3,3,3,Home,30,18,30,0,14,17,,22014,,StatusOfficial,ResultKickShortof20,,Home,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,249,1677462823.0,75223,2023-02-26 20:53:43.000000,EventFootballRush,1-10-HOU 45 (7:36) 23 K. Ford rush to HOU 39 for 6 yards (11 T. Beckett),,True,3,7,36,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,100,2302008-ARL-at-HOU,456,1356,1356,7:36,1,,,0.0,ARL,HOU,0.0,3,3,3,3,Home,45,18,45,0,14,17,20107,,,StatusOfficial,,,,,,,,1.0,10.0,2,Home,45.0,1.0,0:21, ,20502,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
