season,game_id,away_team_abv,away_team,home_team_abv,home_team,roof,MarkerId,MarkerUTC,MarkerLTC,play_date_time,play_type,desc,comments,IsOfficial,qtr,ClockMinutes,ClockSeconds,game_half,SourceType,EventId,SituationCode,SourceId,SourceNativeMarkerId,OfficialCode,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,time,posteam,LastPlaySummary,LastPlayStatus,home_team_has_pos,posteam_abv,defteam_abv,receive_2h_ko_team,VisTimeouts,HomeTimeouts,posteam_timeouts_remaining,defteam_timeouts_remaining,BallOn_Side,BallOn_YardNum,DriveNum,yardline_100,spread_line,VisScore,HomeScore,down,ydstogo,MapRoleTackler1,MapRoleKicker,MapRoleKickreturner,FootballStatus,FootballPlayResult,FootballKickRetYards,FootballSetBallOn_VisOrHome,FootballSetBallOn_YardNum,MapRolePasser,MapRoleReceiver,Drive_Start_VisOrHome,Drive_Start_YardNum,Drive_Plays,Drive_TOP,Result,FootballPenalty_TeamId,FootballPenalty_PlayerId,FootballPenalty_Yards,FootballPenalty_PenaltyResult,FootballPenalty_Description,Drive_Yards,MapRoleRusher,FootballYards,MapRolePunter,FootballPuntYards,MapRolePuntreturner,FootballPuntRetYards,MapRolePassDefender,MapRoleTackler2,FootballMainScoringPlay,FootballConvAttPts,MapRoleQbHitter,MapRoleSacker1,FootballTimeoutTeamId,MapRoleSacker2,MapRoleInterceptor,FootballKickYards,punt_attempt,pass_touchdown,rush_touchdown,field_goal_attempt,field_goal_made,touchdown
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,452,1679789555.0,72755,2023-03-25 20:12:35.000000,EventFootballRush,1-10-VGS 33 (1:11) 23 B. Hill rush to VGS 30 for 3 yards (97 L. Stokes),,True,2,1,11,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,67,2302022-STL-at-VGS,71,71,1871,1:11,5,,,0.0,STL,VGS,0.0,2,2,2.0,2.0,Home,33,10,33.0,0,11,0,1.0,10.0,21966,,,StatusOfficial,,,,,,,Visitor,43.0,2.0,0:18, ,,,,,,27.0,20688,3.0,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,453,1679789592.0,72792,2023-03-25 20:13:12.000000,EventFootballPass,"2-7-VGS 30 (0:34) 10 A. McCarron pass to 11 D. Shepherd for 30 yards, TOUCHDOWN",,True,2,0,34,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,68,2302022-STL-at-VGS,34,34,1834,0:34,5,,,0.0,STL,VGS,0.0,2,2,2.0,2.0,Home,30,10,30.0,0,11,0,2.0,7.0,,,,StatusOfficial,ResultPassComplete,,,,22026,21822,Visitor,43.0,3.0,0:50,TD,,,,,,57.0,,30.0,,,,,,,ScoreTypeTd,,,,,,,,0,1.0,0.0,0.0,0.0,1.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,454,1679789626.0,72826,2023-03-25 20:13:46.000000,EventFootballPat2PtPass,FROM VGS 5 (0:30) 10 A. McCarron 2-pt conversion pass to 22 S. Mitchell NO GOOD,,True,2,0,30,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,69,2302022-STL-at-VGS,30,30,1830,0:30,5,,,0.0,STL,VGS,0.0,2,2,2.0,2.0,Home,5,10,5.0,0,17,0,,,,,,StatusOfficial,ResultPassIncomplete,,,,22026,21081,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,455,1679789719.0,72919,2023-03-25 20:15:19.000000,EventFootballKickoff,FROM STL 30 (0:30) 2 D. Hageman kicks from STL 30. 14 C. Sweeting to VGS 27 for 17 yards (0 K. Walker),,True,2,0,30,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,70,2302022-STL-at-VGS,30,30,1830,0:30,7,,,1.0,VGS,STL,0.0,2,2,2.0,2.0,Visitor,30,11,30.0,0,17,0,,,22033,22876,21558,StatusOfficial,ResultKickReturned,17.0,Home,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,456,1679789781.0,72981,2023-03-25 20:16:21.000000,EventFootballPass,1-10-VGS 27 (0:21) 12 L. Perez pass to 4 M. Bryant to VGS 28 for 1 yard (1 E. Hamilton),,True,2,0,21,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,71,2302022-STL-at-VGS,21,21,1821,0:21,7,,,1.0,VGS,STL,0.0,2,2,2.0,2.0,Home,27,11,73.0,0,17,0,1.0,10.0,20615,,,StatusOfficial,ResultPassComplete,,,,21207,20218,Home,27.0,1.0,0:13, ,,,,,,1.0,,1.0,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,457,1679789781.0,72981,2023-03-25 20:16:21.000000,EventFootballPass,2-9-VGS 28 (0:10) 12 L. Perez pass to 5 D. Torrey to VGS 33 for 5 yards (26 N. Meadors),,True,2,0,10,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,72,2302022-STL-at-VGS,10,10,1810,0:10,7,,,1.0,VGS,STL,0.0,2,2,2.0,2.0,Home,28,11,72.0,0,17,0,2.0,9.0,22352,,,StatusOfficial,ResultPassComplete,,,,21207,21570,Home,27.0,2.0,0:30,HALF,,,,,,6.0,,5.0,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,198,1679789841.1711042,,2023-03-25 20:17:21.171104,EventPeriodEnd,Halftime Marker,,True,2,0,0,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,10010,2302022-STL-at-VGS,0,0,1800,0:00,7,,,1.0,VGS,STL,0.0,3,3,3.0,3.0,Home,33,11,67.0,0,17,0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,458,1679790789.0,73989,2023-03-25 20:33:09.000000,EventFootballKickoff,"FROM STL 30 (15:00) 2 D. Hageman kicks from STL 30. 14 C. Sweeting to VGS 39 for 31 yards (51 W. Harvey, 2 D. Hageman)",,True,3,15,0,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,73,2302022-STL-at-VGS,900,1800,1800,15:00,7,,,1.0,VGS,STL,0.0,3,3,3.0,3.0,Visitor,30,12,30.0,0,17,0,,,20647,22876,21558,StatusOfficial,ResultKickReturned,31.0,Home,39.0,,,,,,,,,,,,,,,,,,,,,22008,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,459,1679790831.0,74031,2023-03-25 20:33:51.000000,EventFootballRush,1-10-VGS 39 (14:53) 15 R. Smith rush to VGS 42 for 3 yards (90 K. Atkins),,True,3,14,53,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,74,2302022-STL-at-VGS,893,1793,1793,14:53,7,,,1.0,VGS,STL,0.0,3,3,3.0,3.0,Home,39,12,61.0,0,17,0,1.0,10.0,20061,,,StatusOfficial,,,,,,,Home,39.0,1.0,0:19, ,,,,,,3.0,21447,3.0,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,460,1679790867.0,74067,2023-03-25 20:34:27.000000,EventFootballRush,2-7-VGS 42 (14:17) 15 R. Smith rush to VGS 42 for 0 yards (96 L. London),,True,3,14,17,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,75,2302022-STL-at-VGS,857,1757,1757,14:17,7,,,1.0,VGS,STL,0.0,3,3,3.0,3.0,Home,42,12,58.0,0,17,0,2.0,7.0,20965,,,StatusOfficial,,,,,,,Home,39.0,2.0,0:51, ,,,,,,3.0,21447,0.0,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,461,1679790906.0,74106,2023-03-25 20:35:06.000000,EventFootballPass,3-7-VGS 42 (13:38) 12 L. Perez pass intended for 13 J. Badet INTERCEPTED by 24 L. Hill returned 8 yards to VGS 49,,True,3,13,38,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,76,2302022-STL-at-VGS,818,1718,1718,13:38,7,,,1.0,VGS,STL,0.0,3,3,3.0,3.0,Home,42,12,58.0,0,17,0,3.0,7.0,,,,StatusOfficial,ResultPassInterception,,Home,49.0,21207,20072,Home,39.0,3.0,1:22,INT,,,,,,3.0,,,,,,,,,,,,,,,22870,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,462,1679791173.0,74373,2023-03-25 20:39:33.000000,EventFootballPenalty,"1-10-VGS 49 (13:28) PENALTY on St. Louis Battlehawks, 10 yards",,True,3,13,28,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,77,2302022-STL-at-VGS,808,1708,1708,13:28,5,,,0.0,STL,VGS,0.0,3,3,3.0,3.0,Home,49,13,49.0,0,17,0,1.0,10.0,,,,StatusOfficial,,,,,,,Home,49.0,,0:29, ,5,TM,10.0,ResultPenaltyRepeatdown,NA,8.0,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,463,1679791213.0,74413,2023-03-25 20:40:13.000000,EventFootballRush,"1-2-STL 41 (13:05) 23 B. Hill rush to VGS 47 for 12 yards (25 M. Evans, 22 A. Sparks)",,True,3,13,5,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,78,2302022-STL-at-VGS,785,1685,1685,13:05,5,,,0.0,STL,VGS,0.0,3,3,3.0,3.0,Visitor,41,13,59.0,0,17,0,1.0,2.0,20461,,,StatusOfficial,,,,,,,Home,49.0,1.0,1:08, ,,,,,,2.0,20688,12.0,,,,,,21462,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,464,1679791257.0,74457,2023-03-25 20:40:57.000000,EventFootballPass,1-10-VGS 47 (12:20) 10 A. McCarron pass to 15 G. Campbell to VGS 15 for 32 yards (22 A. Sparks),,True,3,12,20,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,79,2302022-STL-at-VGS,740,1640,1640,12:20,5,,,0.0,STL,VGS,0.0,3,3,3.0,3.0,Home,47,13,47.0,0,17,0,1.0,10.0,21462,,,StatusOfficial,ResultPassComplete,,,,22026,20249,Home,49.0,2.0,1:22, ,,,,,,34.0,,32.0,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,465,1679791291.0,74491,2023-03-25 20:41:31.000000,EventFootballPass,1-10-VGS 15 (11:54) 10 A. McCarron pass to 11 D. Shepherd to VGS 13 for 2 yards (29 C. Avery),,True,3,11,54,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,80,2302022-STL-at-VGS,714,1614,1614,11:54,5,,,0.0,STL,VGS,0.0,3,3,3.0,3.0,Home,15,13,15.0,0,17,0,1.0,10.0,20066,,,StatusOfficial,ResultPassComplete,,,,22026,21822,Home,49.0,3.0,1:52, ,,,,,,36.0,,2.0,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,466,1679791471.0,74671,2023-03-25 20:44:31.000000,EventFootballRush,"2-8-VGS 13 (11:31) 23 B. Hill rush to VGS 1 for 12 yards (21 A. Phillips, 26 M. Smith)",,True,3,11,31,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,81,2302022-STL-at-VGS,691,1591,1591,11:31,5,,,0.0,STL,VGS,0.0,3,3,3.0,3.0,Home,13,13,13.0,0,17,0,2.0,8.0,21223,,,StatusOfficial,,,,,,,Home,49.0,4.0,2:13, ,,,,,,48.0,20688,12.0,,,,,,21444,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,467,1679791511.0,74711,2023-03-25 20:45:11.000000,EventFootballRush,1-1-VGS 1 (10:50) 23 B. Hill rush to VGS 1 for 0 yards (96 K. Pinkney),,True,3,10,50,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,82,2302022-STL-at-VGS,650,1550,1550,10:50,5,,,0.0,STL,VGS,0.0,3,3,3.0,3.0,Home,1,13,1.0,0,17,0,1.0,1.0,21238,,,StatusOfficial,,,,,,,Home,49.0,5.0,3:01, ,,,,,,48.0,20688,0.0,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,468,1679791557.0,74757,2023-03-25 20:45:57.000000,EventFootballPass,2-1-VGS 1 (10:06) 10 A. McCarron pass incomplete to 11 D. Shepherd Pass Defended by 22 A. Sparks,,True,3,10,6,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,83,2302022-STL-at-VGS,606,1506,1506,10:06,5,,,0.0,STL,VGS,0.0,3,3,3.0,3.0,Home,1,13,1.0,0,17,0,2.0,1.0,,,,StatusOfficial,ResultPassIncomplete,,,,22026,21822,Home,49.0,6.0,3:28, ,,,,,,48.0,,,,,,,21462,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,469,1679791596.0,74796,2023-03-25 20:46:36.000000,EventFootballRush,"3-1-VGS 1 (9:32) 0 K. Walker rush for 1 yard, TOUCHDOWN",,True,3,9,32,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,84,2302022-STL-at-VGS,572,1472,1472,9:32,5,,,0.0,STL,VGS,0.0,3,3,3.0,3.0,Home,1,13,1.0,0,17,0,3.0,1.0,,,,StatusOfficial,,,,,,,Home,49.0,7.0,4:03,TD,,,,,,49.0,22033,1.0,,,,,,,ScoreTypeTd,,,,,,,,0,0.0,1.0,0.0,0.0,1.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,470,1679791634.0,74834,2023-03-25 20:47:14.000000,EventFootballPat1PtRush,FROM VGS 2 (9:31) 0 K. Walker 1-pt conversion rush attempt NO GOOD,,True,3,9,31,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,85,2302022-STL-at-VGS,571,1471,1471,9:31,5,,,0.0,STL,VGS,0.0,3,3,3.0,3.0,Home,2,13,2.0,0,23,0,,,,,,StatusOfficial,,,,,,,,,,,,,,,,,,22033,1.0,,,,,,,,1.0,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,471,1679791709.0,74909,2023-03-25 20:48:29.000000,EventFootballKickoff,FROM STL 30 (9:31) 2 D. Hageman kicks from STL 30. 14 C. Sweeting to VGS 21 for 16 yards (27 M. Rose),,True,3,9,31,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,86,2302022-STL-at-VGS,571,1471,1471,9:31,7,,,1.0,VGS,STL,0.0,3,3,3.0,3.0,Visitor,30,14,30.0,0,23,0,,,21340,22876,21558,StatusOfficial,ResultKickReturned,16.0,Home,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,472,1679791771.0,74971,2023-03-25 20:49:31.000000,EventFootballPass,1-10-VGS 21 (9:19) 12 L. Perez pass incomplete to 15 R. Smith QB Hit by 96 L. London,,True,3,9,19,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,87,2302022-STL-at-VGS,559,1459,1459,9:19,7,,,1.0,VGS,STL,0.0,3,3,3.0,3.0,Home,21,14,79.0,0,23,0,1.0,10.0,,,,StatusOfficial,ResultPassIncomplete,,,,21207,21447,Home,21.0,1.0,0:13, ,,,,,,,,,,,,,,,,,20965,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,473,1679791807.0,75007,2023-03-25 20:50:07.000000,EventFootballRush,2-10-VGS 21 (8:58) 15 R. Smith rush to VGS 28 for 7 yards (53 C. Wells),,True,3,8,58,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,88,2302022-STL-at-VGS,538,1438,1438,8:58,7,,,1.0,VGS,STL,0.0,3,3,3.0,3.0,Home,21,14,79.0,0,23,0,2.0,10.0,21833,,,StatusOfficial,,,,,,,Home,21.0,2.0,0:54, ,,,,,,7.0,21447,7.0,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,474,1679791845.0,75045,2023-03-25 20:50:45.000000,EventFootballPass,3-3-VGS 28 (8:20) 12 L. Perez pass to 13 J. Badet to VGS 41 for 13 yards QB Hit by 95 E. Lumor (4 T. Harris),,True,3,8,20,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,89,2302022-STL-at-VGS,500,1400,1400,8:20,7,,,1.0,VGS,STL,0.0,3,3,3.0,3.0,Home,28,14,72.0,0,23,0,3.0,3.0,22867,,,StatusOfficial,ResultPassComplete,,,,21207,20072,Home,21.0,3.0,1:42, ,,,,,,20.0,,13.0,,,,,,,,,20971,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,475,1679791881.0,75081,2023-03-25 20:51:21.000000,EventFootballPass,"1-10-VGS 41 (7:43) 12 L. Perez pass to 89 C. Sutton to Midfield for 9 yards QB Hit by 96 L. London (38 B. Sebastian, 39 C. Cooper)",,True,3,7,43,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,90,2302022-STL-at-VGS,463,1363,1363,7:43,7,,,1.0,VGS,STL,0.0,3,3,3.0,3.0,Home,41,14,59.0,0,23,0,1.0,10.0,21389,,,StatusOfficial,ResultPassComplete,,,,21207,21502,Home,21.0,4.0,2:04, ,,,,,,29.0,,9.0,,,,,,22336,,,20965,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,476,1679791918.0,75118,2023-03-25 20:51:58.000000,EventFootballPass,2-1-Midfield (7:07) 12 L. Perez pass to 8 J. Lovett to STL 33 for 17 yards QB Hit by 56 T. Feeney (51 W. Harvey),,True,3,7,7,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,91,2302022-STL-at-VGS,427,1327,1327,7:07,7,,,1.0,VGS,STL,0.0,3,3,3.0,3.0,Home,50,14,50.0,0,23,0,2.0,1.0,20647,,,StatusOfficial,ResultPassComplete,,,,21207,21872,Home,21.0,5.0,2:39, ,,,,,,46.0,,17.0,,,,,,,,,22503,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,477,1679791962.0,75162,2023-03-25 20:52:42.000000,EventFootballPass,1-10-STL 33 (6:22) 12 L. Perez pass incomplete to 4 M. Bryant Pass Defended by 38 B. Sebastian,,True,3,6,22,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,92,2302022-STL-at-VGS,382,1282,1282,6:22,7,,,1.0,VGS,STL,0.0,3,3,3.0,3.0,Visitor,33,14,33.0,0,23,0,1.0,10.0,,,,StatusOfficial,ResultPassIncomplete,,,,21207,20218,Home,21.0,6.0,3:09, ,,,,,,46.0,,,,,,,21389,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,478,1679792004.0,75204,2023-03-25 20:53:24.000000,EventFootballPass,2-10-STL 33 (5:50) 12 L. Perez pass incomplete to 4 M. Bryant QB Hit by 37 E. Hansen Pass Defended by 38 B. Sebastian,,True,3,5,50,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,93,2302022-STL-at-VGS,350,1250,1250,5:50,7,,,1.0,VGS,STL,0.0,3,3,3.0,3.0,Visitor,33,14,33.0,0,23,0,2.0,10.0,,,,StatusOfficial,ResultPassIncomplete,,,,21207,20218,Home,21.0,7.0,3:42, ,,,,,,46.0,,,,,,,21389,,,,20622,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,479,1679792048.0,75248,2023-03-25 20:54:08.000000,EventFootballPass,3-10-STL 33 (5:13) 12 L. Perez pass intended for 89 C. Sutton INTERCEPTED by 24 L. Hill returned 0 yards to STL 19,,True,3,5,13,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,94,2302022-STL-at-VGS,313,1213,1213,5:13,7,,,1.0,VGS,STL,0.0,3,3,3.0,3.0,Visitor,33,14,33.0,0,23,0,3.0,10.0,,,,StatusOfficial,ResultPassInterception,,Visitor,19.0,21207,21502,Home,21.0,8.0,4:18,INT,,,,,,46.0,,,,,,,,,,,,,,,22870,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,480,1679792284.0,75484,2023-03-25 20:58:04.000000,EventFootballPass,1-10-STL 19 (5:04) 10 A. McCarron pass incomplete to 13 A. Proehl Pass Defended by 25 M. Evans,,True,3,5,4,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,95,2302022-STL-at-VGS,304,1204,1204,5:04,5,,,0.0,STL,VGS,0.0,3,3,3.0,3.0,Visitor,19,15,81.0,0,23,0,1.0,10.0,,,,StatusOfficial,ResultPassIncomplete,,,,22026,21263,Visitor,19.0,1.0,0:06, ,,,,,,,,,,,,,20461,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,481,1679792326.0,75526,2023-03-25 20:58:46.000000,EventFootballSack,2-10-STL 19 (4:26) 10 A. McCarron sacked at STL 19 for 0 yards (0 P. Taumoepenu),,True,3,4,26,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,96,2302022-STL-at-VGS,266,1166,1166,4:26,5,,,0.0,STL,VGS,0.0,3,3,3.0,3.0,Visitor,19,15,81.0,0,23,0,2.0,10.0,,,,StatusOfficial,,,,,22026,,Visitor,19.0,2.0,0:52, ,,,,,,,,0.0,,,,,,,,,,21968,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,482,1679792365.0,75565,2023-03-25 20:59:25.000000,EventFootballRush,3-10-STL 19 (3:48) 10 A. McCarron rush to STL 23 for 4 yards (44 V. Beasley),,True,3,3,48,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,97,2302022-STL-at-VGS,228,1128,1128,3:48,5,,,0.0,STL,VGS,0.0,3,3,3.0,3.0,Visitor,19,15,81.0,0,23,0,3.0,10.0,21739,,,StatusOfficial,,,,,,,Visitor,19.0,3.0,1:32, ,,,,,,4.0,22026,4.0,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,483,1679792397.0,75597,2023-03-25 20:59:57.000000,EventFootballPunt,4-6-STL 23 (3:18) 16 S. Hofrichter punts 34 yards from STL 23 to VGS 43. 10 M. Sexton to VGS 43 for 0 yards (12 G. Jennings),,True,3,3,18,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,98,2302022-STL-at-VGS,198,1098,1098,3:18,5,,,0.0,STL,VGS,0.0,3,3,3.0,3.0,Visitor,23,15,77.0,0,23,0,4.0,6.0,21207,,,StatusOfficial,ResultKickReturned,,Home,43.0,,,Visitor,19.0,3.0,1:55,PUNT,,,,,,4.0,,,20704,34.0,21882,0.0,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,484,1679792443.0,75643,2023-03-25 21:00:43.000000,EventFootballRush,1-10-VGS 43 (3:11) 8 J. Lovett rush to VGS 48 for 5 yards (98 F. Akinmoladun),,True,3,3,11,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,99,2302022-STL-at-VGS,191,1091,1091,3:11,7,,,1.0,VGS,STL,0.0,3,3,3.0,3.0,Home,43,16,57.0,0,23,0,1.0,10.0,22386,,,StatusOfficial,,,,,,,Home,43.0,1.0,0:14, ,,,,,,5.0,21872,5.0,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,485,1679792478.0,75678,2023-03-25 21:01:18.000000,EventFootballRush,2-5-VGS 48 (2:35) 8 J. Lovett rush to STL 44 for 8 yards (27 M. Rose),,True,3,2,35,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,100,2302022-STL-at-VGS,155,1055,1055,2:35,7,,,1.0,VGS,STL,0.0,3,3,3.0,3.0,Home,48,16,52.0,0,23,0,2.0,5.0,21340,,,StatusOfficial,,,,,,,Home,43.0,2.0,0:45, ,,,,,,13.0,21872,8.0,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
