season,game_id,away_team_abv,away_team,home_team_abv,home_team,roof,MarkerId,MarkerUTC,MarkerLTC,play_date_time,play_type,desc,comments,IsOfficial,qtr,ClockMinutes,ClockSeconds,game_half,SourceType,EventId,SituationCode,SourceId,SourceNativeMarkerId,OfficialCode,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,time,posteam,PossTeamAbv,LastPlaySummary,LastPlayStatus,home_team_has_pos,VisTimeouts,HomeTimeouts,posteam_timeouts_remaining,defteam_timeouts_remaining,BallOn_Side,BallOn_YardNum,DriveNum,yardline_100,VisScore,HomeScore,MapRoleTackler1,MapRoleTackler2,MapRoleKicker,MapRoleKickreturner,FootballStatus,FootballPlayResult,FootballKickRetYards,FootballSetBallOn_VisOrHome,FootballSetBallOn_YardNum,MapRolePasser,MapRoleReceiver,down,ydstogo,FootballYards,Drive_Start_VisOrHome,Drive_Start_YardNum,Drive_Plays,Drive_Yards,Drive_TOP,Result,MapRoleRusher,MapRolePunter,MapRolePuntreturner,FootballPuntYards,FootballPuntRetYards,MapRolePassDefender,FootballMainScoringPlay,FootballConvAttPts,FootballPenalty_TeamId,FootballPenalty_PlayerId,FootballPenalty_Yards,FootballPenalty_PenaltyResult,FootballPenalty_Description,FootballTimeoutTeamId,MapRoleSacker1,MapRoleSacker2,MapRoleQbHitter,FootballZone,FootballFumble_TeamFumbled,FootballFumble_PlayerFumbled,FootballFumble_TeamRecovered,FootballFumble_PlayerRecovered,FootballFumble_PlayerForcedFumble,MapRoleInterceptor,FootballMiscScore_MiscScoreType,FootballMiscScore_TeamId,FootballMiscScore_PlayerId,punt_attempt,pass_touchdown,rush_touchdown,field_goal_attempt,field_goal_made,touchdown
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,155,1679962189.0,72589,2023-03-28 00:09:49.000000,EventFootballRush,"3-1-HOU 1 (1:57) 4 A. Smith rush for 1 yard, TOUCHDOWN",,True,2,1,57,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,69,2302024-HOU-at-DC,117,117,1917,1:57,8,,,,1.0,2,2,2,2,Visitor,1,8,1,8,3,,,,,StatusOfficial,,,,,,,3.0,1.0,1.0,Home,39.0,10.0,61.0,4:37,TD,21427,,,,,,ScoreTypeTd,,,,,,,,,,,,,,,,,,,,,0,0.0,1.0,0.0,0.0,1.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,157,1679962214.0,72614,2023-03-28 00:10:14.000000,EventFootballPat2PtPass,FROM HOU 5 (1:57) 10 J. Ta'amu 2-pt conversion pass to  NO GOOD,,True,2,1,57,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,70,2302024-HOU-at-DC,117,117,1917,1:57,8,,,,1.0,2,2,2,2,Visitor,5,8,5,8,9,,,,,StatusOfficial,ResultPassIncomplete,,,,22296,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,159,1679962303.0,72703,2023-03-28 00:11:43.000000,EventFootballKickoff,FROM DC 30 (1:56) 34 M. McCrane kicks from DC 30. 20 D. Lee to HOU 40 for 35 yards (24 A. Kelly),,True,2,1,56,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,71,2302024-HOU-at-DC,116,116,1916,1:56,2,,,,0.0,2,2,2,2,Home,30,9,30,8,9,20873,,34,20189,StatusOfficial,ResultKickReturned,35.0,Visitor,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,164,1679962391.0,72791,2023-03-28 00:13:11.000000,EventFootballPenalty,"1-10-HOU 40 (1:46) PENALTY on (HOU) 12 B. Silvers, 12 yards",,True,2,1,46,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,72,2302024-HOU-at-DC,106,106,1906,1:46,2,,,,0.0,2,2,2,2,Visitor,40,9,60,8,9,,,,,StatusOfficial,,,,,,,1.0,10.0,,Visitor,40.0,,-12.0,0:33, ,,,,,,,,,2,21984,12.0,ResultPenaltyLossdown,NA,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,381,1679962482.0,72882,2023-03-28 00:14:42.000000,EventFootballPass,"2-22-HOU 28 (1:15) 12 B. Silvers pass intended for 2 C. Byrd INTERCEPTED by 39 S. Ramirez returned 40 yards Pass Defended by 39 S. Ramirez , INT RET TD scored by 39 S. Ramirez",,True,2,1,15,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,73,2302024-HOU-at-DC,75,75,1875,1:15,2,,,,0.0,2,2,2,2,Visitor,28,9,72,8,9,,,,,StatusOfficial,ResultPassInterception,,Visitor,1.0,21984,20241,2.0,22.0,,Visitor,40.0,1.0,-12.0,0:42,INT,,,,,,21278,,,,,,,,,,,,,,,,,,21278,ScoreTypeIntrettd,8,21278,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,169,1679962574.0,72974,2023-03-28 00:16:14.000000,EventFootballPenalty,"FROM HOU 5 (1:12) PENALTY on (HOU) 11 T. Beckett, 2 yards",,True,2,1,12,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,74,2302024-HOU-at-DC,72,72,1872,1:12,8,,,,1.0,2,2,2,2,Visitor,5,10,5,8,15,,,,,StatusOfficial,,,,,,,,,,Visitor,5.0,,2.0,0:00, ,,,,,,,,,2,20107,2.0,ResultPenaltyOnkickoffpat,NA,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,171,1679962590.0,72990,2023-03-28 00:16:30.000000,EventFootballPat2PtPass,1-3-HOU 3 (1:12) 10 J. Ta'amu 2-pt conversion pass to 0 J. Hammond GOOD,,True,2,1,12,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,75,2302024-HOU-at-DC,72,72,1872,1:12,8,,,,1.0,2,2,2,2,Visitor,3,10,3,8,15,,,,,StatusOfficial,ResultPassComplete,,,,22296,20618,1.0,3.0,3.0,,,,,,,,,,,,,ScoreTypeConv,2.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,174,1679962677.0,73077,2023-03-28 00:17:57.000000,EventFootballKickoff,"FROM DC 30 (1:12) 34 M. McCrane kicks from DC 30. 20 D. Lee to HOU 36 for 33 yards (21 M. Nicholson, 88 B. Moore-Mckinney)",,True,2,1,12,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,76,2302024-HOU-at-DC,72,72,1872,1:12,2,,,,0.0,2,2,2,2,Home,30,11,30,8,17,22892,21983,34,20189,StatusOfficial,ResultKickReturned,33.0,Visitor,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,176,1679962725.0,73125,2023-03-28 00:18:45.000000,EventFootballPass,1-10-HOU 36 (0:59) 12 B. Silvers pass to 2 C. Byrd to DC 39 for 25 yards (24 A. Kelly),,True,2,0,59,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,77,2302024-HOU-at-DC,59,59,1859,0:59,2,,,,0.0,2,2,2,2,Visitor,36,11,64,8,17,20873,,,,StatusOfficial,ResultPassComplete,,,,21984,20241,1.0,10.0,25.0,Visitor,36.0,1.0,25.0,0:18, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,178,1679962747.0,73147,2023-03-28 00:19:07.000000,EventFootballSack,1-10-DC 39 (0:48) 12 B. Silvers sacked at DC 48 for -9 yards (17 D. Bellamy),,True,2,0,48,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,78,2302024-HOU-at-DC,48,48,1848,0:48,2,,,,0.0,2,2,2,2,Home,39,11,39,8,17,,,,,StatusOfficial,,,,,21984,,1.0,10.0,-9.0,Visitor,36.0,2.0,16.0,0:24, ,,,,,,,,,,,,,,,22416,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,180,1679962776.0,73176,2023-03-28 00:19:36.000000,EventFootballTimeout,2-19-DC 48 (0:50) Timeout by Houston Roughnecks at 0:50,,True,2,0,50,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,79,2302024-HOU-at-DC,50,50,1850,0:50,2,,,,0.0,2,2,2,2,Home,48,11,48,8,17,,,,,StatusOfficial,,,,,,,2.0,19.0,,Visitor,36.0,2.0,16.0,0:22, ,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,182,1679962818.0,73218,2023-03-28 00:20:18.000000,EventFootballSack,"2-19-DC 48 (0:45) 12 B. Silvers sacked at HOU 44 for -8 yards (39 S. Ramirez, 99 J. Wallace)",,True,2,0,45,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,80,2302024-HOU-at-DC,45,45,1845,0:45,2,,,,0.0,1,2,1,1,Home,48,11,48,8,17,,,,,StatusOfficial,,,,,21984,,2.0,19.0,-8.0,Visitor,36.0,3.0,8.0,0:46, ,,,,,,,,,,,,,,,21278,21623,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,185,1679962851.0,73251,2023-03-28 00:20:51.000000,EventFootballRush,"3-27-HOU 44 (0:13) 22 M. Borghi rush to Midfield for 6 yards (39 S. Ramirez, 92 M. Fisher)",,True,2,0,13,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,81,2302024-HOU-at-DC,13,13,1813,0:13,2,,,,0.0,1,2,1,1,Visitor,44,11,56,8,17,21278,20480,,,StatusOfficial,,,,,,,3.0,27.0,6.0,Visitor,36.0,4.0,14.0,1:12,HALF,20149,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,186,1679962889.1791542,,2023-03-28 00:21:29.179154,EventPeriodEnd,Halftime Marker,,True,2,0,0,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,10010,2302024-HOU-at-DC,0,0,1800,0:00,2,,,,0.0,3,3,3,3,Visitor,50,11,50,8,17,,,,,,,,,,,,4.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,188,1679963607.0,74007,2023-03-28 00:33:27.000000,EventFootballKickoff,FROM HOU 30 (14:59) 8 H. Duplessis kicks from HOU 30. 12 J. Ezzard to DC 28 for 13 yards (36 C. Brice),,True,3,14,59,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,82,2302024-HOU-at-DC,899,1799,1799,14:59,8,,,,1.0,3,3,3,3,Visitor,30,12,30,8,17,21918,,20474,21984,StatusOfficial,ResultKickReturned,13.0,Home,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,190,1679963654.0,74054,2023-03-28 00:34:14.000000,EventFootballPass,1-10-DC 28 (14:46) 10 J. Ta'amu pass to 11 L. Jackson to HOU 36 for 36 yards (52 E. Ellerbee),,True,3,14,46,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,83,2302024-HOU-at-DC,886,1786,1786,14:46,8,,,,1.0,3,3,3,3,Home,28,12,72,8,17,21857,,,,StatusOfficial,ResultPassComplete,,,,22296,20766,1.0,10.0,36.0,Home,28.0,1.0,36.0,0:46, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,192,1679963699.0,74099,2023-03-28 00:34:59.000000,EventFootballRush,1-10-HOU 36 (14:07) 23 R. Armstead rush to HOU 28 for 8 yards (97 G. Logan),,True,3,14,7,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,84,2302024-HOU-at-DC,847,1747,1747,14:07,8,,,,1.0,3,3,3,3,Visitor,36,12,36,8,17,21946,,,,StatusOfficial,,,,,,,1.0,10.0,8.0,Home,28.0,2.0,44.0,1:07, ,20053,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,194,1679963723.0,74123,2023-03-28 00:35:23.000000,EventFootballRush,2-2-HOU 28 (13:44) 23 R. Armstead rush to HOU 28 for 0 yards (11 T. Beckett),,True,3,13,44,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,85,2302024-HOU-at-DC,824,1724,1724,13:44,8,,,,1.0,3,3,3,3,Visitor,28,12,28,8,17,20107,,,,StatusOfficial,,,,,,,2.0,2.0,0.0,Home,28.0,3.0,44.0,1:22, ,20053,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,196,1679963757.0,74157,2023-03-28 00:35:57.000000,EventFootballRush,3-2-HOU 28 (13:11) 23 R. Armstead rush to HOU 19 for 9 yards,,True,3,13,11,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,86,2302024-HOU-at-DC,791,1691,1691,13:11,8,,,,1.0,3,3,3,3,Visitor,28,12,28,8,17,,,,,StatusOfficial,,,,,,,3.0,2.0,9.0,Home,28.0,4.0,53.0,1:59, ,20053,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,198,1679963793.0,74193,2023-03-28 00:36:33.000000,EventFootballPass,1-10-HOU 19 (12:38) 10 J. Ta'amu pass to 88 B. Moore-Mckinney to HOU 9 for 10 yards (18 J. Mosley),,True,3,12,38,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,87,2302024-HOU-at-DC,758,1658,1658,12:38,8,,,,1.0,3,3,3,3,Visitor,19,12,19,8,17,21108,,,,StatusOfficial,ResultPassComplete,,,,22296,21983,1.0,10.0,10.0,Home,28.0,5.0,63.0,2:41, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,200,1679963832.0,74232,2023-03-28 00:37:12.000000,EventFootballRush,1-9-HOU 9 (11:59) 4 A. Smith rush to HOU 4 for 5 yards (11 T. Beckett),,True,3,11,59,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,88,2302024-HOU-at-DC,719,1619,1619,11:59,8,,,,1.0,3,3,3,3,Visitor,9,12,9,8,17,20107,,,,StatusOfficial,,,,,,,1.0,9.0,5.0,Home,28.0,6.0,68.0,3:10, ,21427,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,205,1679963918.0,74318,2023-03-28 00:38:38.000000,EventFootballPenalty,"2-4-HOU 4 (11:21) PENALTY on (HOU) 96 J. Heflin, 2 yards",,True,3,11,21,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,89,2302024-HOU-at-DC,681,1581,1581,11:21,8,,,,1.0,3,3,3,3,Visitor,4,12,4,8,17,,,,,StatusOfficial,,,,,,,2.0,4.0,,Home,28.0,6.0,70.0,3:39, ,,,,,,,,,2,22875,2.0,ResultPenaltyAuto1Stdown,NA,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,207,1679964014.0,74414,2023-03-28 00:40:14.000000,EventFootballPenalty,"1-2-HOU 2 (11:10) PENALTY on (HOU) 18 J. Mosley, 1 yards",,True,3,11,10,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,90,2302024-HOU-at-DC,670,1570,1570,11:10,8,,,,1.0,3,3,3,3,Visitor,2,12,2,8,17,,,,,StatusOfficial,,,,,,,1.0,2.0,,Home,28.0,6.0,71.0,3:50, ,,,,,,,,,2,21108,1.0,ResultPenaltyAuto1Stdown,NA,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,209,1679964064.0,74464,2023-03-28 00:41:04.000000,EventFootballRush,"1-1-HOU 1 (10:51) 23 R. Armstead rush to HOU 1 for 0 yards (98 C. Brewer, 11 T. Beckett)",,True,3,10,51,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,91,2302024-HOU-at-DC,651,1551,1551,10:51,8,,,,1.0,3,3,3,3,Visitor,1,12,1,8,17,21989,20107,,,StatusOfficial,,,,,,,1.0,1.0,0.0,Home,28.0,7.0,71.0,4:25, ,20053,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,211,1679964125.0,74525,2023-03-28 00:42:05.000000,EventFootballTimeout,2-1-HOU 1 (10:16) Timeout by Houston Roughnecks at 10:16,,True,3,10,16,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,92,2302024-HOU-at-DC,616,1516,1516,10:16,8,,,,1.0,3,3,3,3,Visitor,1,12,1,8,17,,,,,StatusOfficial,,,,,,,2.0,1.0,,Home,28.0,7.0,71.0,4:44, ,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,213,1679964200.0,74600,2023-03-28 00:43:20.000000,EventFootballPass,"2-1-HOU 1 (10:12) 10 J. Ta'amu pass to 18 A. Ellis for 1 yard, TOUCHDOWN",,True,3,10,12,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,93,2302024-HOU-at-DC,612,1512,1512,10:12,8,,,,1.0,2,3,3,3,Visitor,1,12,1,8,17,,,,,StatusOfficial,ResultPassComplete,,,,22296,20448,2.0,1.0,1.0,Home,28.0,8.0,72.0,4:48,TD,,,,,,,ScoreTypeTd,,,,,,,,,,,,,,,,,,,,,0,1.0,0.0,0.0,0.0,1.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,215,1679964237.0,74637,2023-03-28 00:43:57.000000,EventFootballPat2PtRush,FROM HOU 5 (10:12) 10 J. Ta'amu 2-pt conversion rush attempt NO GOOD,,True,3,10,12,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,94,2302024-HOU-at-DC,612,1512,1512,10:12,8,,,,1.0,2,3,3,3,Visitor,5,12,5,8,23,,,,,StatusOfficial,,,,,,,,,-9.0,,,,,,,22296,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,218,1679964445.0,74845,2023-03-28 00:47:25.000000,EventFootballKickoff,FROM DC 30 (10:11) 34 M. McCrane kicks from DC 30. 20 D. Lee to HOU 25 for 19 yards (92 M. Fisher),,True,3,10,11,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,95,2302024-HOU-at-DC,611,1511,1511,10:11,2,,,,0.0,2,3,2,2,Home,30,13,30,8,23,20480,,34,20189,StatusOfficial,ResultKickReturned,19.0,Visitor,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,220,1679964484.0,74884,2023-03-28 00:48:04.000000,EventFootballRush,1-10-HOU 25 (10:03) 22 M. Borghi rush to HOU 24 for -1 yards (43 F. Bernard),,True,3,10,3,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,96,2302024-HOU-at-DC,603,1503,1503,10:03,2,,,,0.0,2,3,2,2,Visitor,25,13,75,8,23,22329,,,,StatusOfficial,,,,,,,1.0,10.0,-1.0,Visitor,25.0,1.0,-1.0,0:25, ,20149,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,224,1679964518.0,74918,2023-03-28 00:48:38.000000,EventFootballPass,2-11-HOU 24 (9:30) 12 B. Silvers pass incomplete to 80 B. Putman Pass Defended by 96 J. Panasiuk,,True,3,9,30,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,97,2302024-HOU-at-DC,570,1470,1470,9:30,2,,,,0.0,2,3,2,2,Visitor,24,13,76,8,23,,,,,StatusOfficial,ResultPassIncomplete,,,,21984,21266,2.0,11.0,,Visitor,25.0,2.0,-1.0,1:13, ,,,,,,21182,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,226,1679964561.0,74961,2023-03-28 00:49:21.000000,EventFootballRush,3-11-HOU 24 (8:57) 26 B. Alleyne rush to HOU 34 for 10 yards (57 A. Hines),,True,3,8,57,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,98,2302024-HOU-at-DC,537,1437,1437,8:57,2,,,,0.0,2,3,2,2,Visitor,24,13,76,8,23,20699,,,,StatusOfficial,,,,,,,3.0,11.0,10.0,Visitor,25.0,3.0,9.0,1:47, ,20033,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,228,1679964606.0,75006,2023-03-28 00:50:06.000000,EventFootballTimeout,4-1-HOU 34 (8:24) Timeout by Houston Roughnecks at 8:24,,True,3,8,24,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,99,2302024-HOU-at-DC,504,1404,1404,8:24,2,,,,0.0,2,3,2,2,Visitor,34,13,66,8,23,,,,,StatusOfficial,,,,,,,4.0,1.0,,Visitor,25.0,3.0,9.0,1:48, ,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,230,1679964672.0,75072,2023-03-28 00:51:12.000000,EventFootballPenalty,"4-1-HOU 34 (8:24) PENALTY on (HOU) 22 M. Borghi, 5 yards",,True,3,8,24,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,100,2302024-HOU-at-DC,504,1404,1404,8:24,2,,,,0.0,1,3,1,1,Visitor,34,13,66,8,23,,,,,StatusOfficial,,,,,,,4.0,1.0,,Visitor,25.0,3.0,4.0,1:48, ,,,,,,,,,2,20149,5.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,232,1679964721.0,75121,2023-03-28 00:52:01.000000,EventFootballPunt,4-6-HOU 29 (8:11) 46 R. Porter punts 49 yards from HOU 29 to DC 22. 12 J. Ezzard to DC 42 for 20 yards (47 C. Rivers),,True,3,8,11,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,101,2302024-HOU-at-DC,491,1391,1391,8:11,2,,,,0.0,1,3,1,1,Visitor,29,13,71,8,23,47,,,,StatusOfficial,ResultKickReturned,,Home,42.0,,,4.0,6.0,,Visitor,25.0,3.0,4.0,2:01,PUNT,,21248,21933,49.0,20.0,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,235,1679964779.0,75179,2023-03-28 00:52:59.000000,EventFootballPass,1-10-DC 42 (8:02) 10 J. Ta'amu pass to 1 C. Blair to DC 44 for 2 yards (52 E. Ellerbee),,True,3,8,2,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,102,2302024-HOU-at-DC,482,1382,1382,8:02,8,,,,1.0,1,3,3,3,Home,42,14,58,8,23,21857,,,,StatusOfficial,ResultPassComplete,,,,22296,20133,1.0,10.0,2.0,Home,42.0,1.0,2.0,0:36, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,240,1679964813.0,75213,2023-03-28 00:53:33.000000,EventFootballRush,"2-8-DC 44 (7:28) 4 A. Smith rush to DC 44 for 0 yards (11 T. Beckett, 94 S. Mustin)",,True,3,7,28,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,103,2302024-HOU-at-DC,448,1348,1348,7:28,8,,,,1.0,1,3,3,3,Home,44,14,56,8,23,20107,21125,,,StatusOfficial,,,,,,,2.0,8.0,0.0,Home,42.0,2.0,2.0,0:45, ,21427,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
