season,game_id,away_team_abv,away_team,home_team_abv,home_team,roof,MarkerId,MarkerUTC,MarkerLTC,play_date_time,play_type,desc,comments,IsOfficial,qtr,ClockMinutes,ClockSeconds,game_half,SourceType,EventId,SituationCode,SourceId,SourceNativeMarkerId,OfficialCode,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,time,posteam,LastPlaySummary,LastPlayStatus,home_team_has_pos,posteam_abv,defteam_abv,receive_2h_ko_team,VisTimeouts,HomeTimeouts,posteam_timeouts_remaining,defteam_timeouts_remaining,BallOn_Side,BallOn_YardNum,DriveNum,yardline_100,spread_line,VisScore,HomeScore,MapRoleTackler1,MapRoleKicker,MapRoleKickreturner,FootballStatus,FootballPlayResult,FootballKickRetYards,FootballSetBallOn_VisOrHome,FootballSetBallOn_YardNum,MapRolePasser,MapRoleReceiver,MapRoleTackler2,down,ydstogo,FootballYards,Drive_Start_VisOrHome,Drive_Start_YardNum,Drive_Plays,Drive_Yards,Drive_TOP,Result,MapRoleRusher,FootballPenalty_TeamId,FootballPenalty_PlayerId,FootballPenalty_PenaltyResult,FootballPenalty_Description,FootballMainScoringPlay,FootballConvAttPts,MapRolePunter,FootballPuntYards,MapRoleSacker1,MapRolePuntreturner,FootballPuntRetYards,FootballKickYards,FootballPenalty_Yards,MapRolePassDefender,FootballTimeoutTeamId,FootballFumble_TeamFumbled,FootballFumble_PlayerFumbled,FootballFumble_TeamRecovered,FootballFumble_PlayerRecovered,FootballFumble_PlayerForcedFumble,MapRoleQbHitter,FootballZone,punt_attempt,pass_touchdown,rush_touchdown,field_goal_attempt,field_goal_made,touchdown
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,156,1679194906.0,82906,2023-03-19 03:01:46.000000,EventFootballPass,1-10-ORL 43 (2:31) 12 Q. Dormady pass to 11 C. Latimer to VGS 42 for 15 yards (25 M. Evans),,True,2,2,31,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,66,2302019-ORL-at-VGS,151,151,1951,2:31,4,,,0.0,ORL,VGS,0.0,3,3,3.0,3.0,Visitor,43,9,57.0,0,7,17,20461,,,StatusOfficial,ResultPassComplete,,,,20407,20929,,1.0,10.0,15.0,Visitor,29.0,4.0,29.0,2:06, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,158,1679194936.0,82936,2023-03-19 03:02:16.000000,EventFootballRush,1-10-VGS 42 (2:06) 30 J. Martin rush to VGS 37 for 5 yards (48 D. Calhoun),,True,2,2,6,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,67,2302019-ORL-at-VGS,126,126,1926,2:06,4,,,0.0,ORL,VGS,0.0,3,3,3.0,3.0,Home,42,9,42.0,0,7,17,21744,,,StatusOfficial,,,,,,,,1.0,10.0,5.0,Visitor,29.0,5.0,34.0,2:32, ,20997,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,160,1679195118.0,83118,2023-03-19 03:05:18.000000,EventFootballPass,2-5-VGS 37 (1:55) 12 Q. Dormady pass incomplete to 4 L. Lenoir Pass Defended by 9 D. Anderson,,True,2,1,55,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,68,2302019-ORL-at-VGS,115,115,1915,1:55,4,,,0.0,ORL,VGS,0.0,3,3,3.0,3.0,Home,37,9,37.0,0,7,17,,,,StatusOfficial,ResultPassIncomplete,,,,20407,21799,,2.0,5.0,,Visitor,29.0,6.0,34.0,2:37, ,,,,,,,,,,,,,,,20039,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,163,1679195151.0,83151,2023-03-19 03:05:51.000000,EventFootballPass,3-5-VGS 37 (1:53) 12 Q. Dormady pass to 11 C. Latimer to VGS 34 for 3 yards (25 M. Evans),,True,2,1,53,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,69,2302019-ORL-at-VGS,113,113,1913,1:53,4,,,0.0,ORL,VGS,0.0,3,3,3.0,3.0,Home,37,9,37.0,0,7,17,20461,,,StatusOfficial,ResultPassComplete,,,,20407,20929,,3.0,5.0,3.0,Visitor,29.0,7.0,37.0,3:04, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,165,1679195193.0,83193,2023-03-19 03:06:33.000000,EventFootballTimeout,Timeout by Orlando Guardians at 1:14,,True,2,1,14,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,70,2302019-ORL-at-VGS,74,74,1874,1:14,4,,,0.0,ORL,VGS,0.0,3,3,3.0,3.0,Home,34,9,34.0,0,7,17,,,,StatusOfficial,,,,,,,,4.0,2.0,,Visitor,29.0,7.0,37.0,3:18, ,,,,,,,,,,,,,,,,4,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,167,1679195262.0,83262,2023-03-19 03:07:42.000000,EventFootballPass,4-2-VGS 34 (1:11) 12 Q. Dormady pass to 87 L. Carter to VGS 25 for 9 yards (48 D. Calhoun),,True,2,1,11,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,71,2302019-ORL-at-VGS,71,71,1871,1:11,4,,,0.0,ORL,VGS,0.0,2,3,2.0,2.0,Home,34,9,34.0,0,7,17,21744,,,StatusOfficial,ResultPassComplete,,,,20407,20272,,4.0,2.0,9.0,Visitor,29.0,8.0,46.0,3:22, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,169,1679195288.0,83288,2023-03-19 03:08:08.000000,EventFootballPass,1-10-VGS 25 (0:55) 12 Q. Dormady pass incomplete to 17 E. Rogers,,True,2,0,55,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,72,2302019-ORL-at-VGS,55,55,1855,0:55,4,,,0.0,ORL,VGS,0.0,2,3,2.0,2.0,Home,25,9,25.0,0,7,17,,,,StatusOfficial,ResultPassIncomplete,,,,20407,22708,,1.0,10.0,,Visitor,29.0,9.0,46.0,3:37, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,171,1679195326.0,83326,2023-03-19 03:08:46.000000,EventFootballPass,"2-10-VGS 25 (0:50) 12 Q. Dormady pass to 14 C. Rambo for 25 yards, TOUCHDOWN",,True,2,0,50,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,73,2302019-ORL-at-VGS,50,50,1850,0:50,4,,,0.0,ORL,VGS,0.0,2,3,2.0,2.0,Home,25,9,25.0,0,7,17,,,,StatusOfficial,ResultPassComplete,,,,20407,22018,,2.0,10.0,25.0,Visitor,29.0,10.0,71.0,3:42,TD,,,,,,ScoreTypeTd,,,,,,,,,,,,,,,,,,0,1.0,0.0,0.0,0.0,1.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,173,1679195359.0,83359,2023-03-19 03:09:19.000000,EventFootballPat1PtRush,5 Q. Flowers 1-pt conversion rush attempt NO GOOD,,True,2,0,50,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,74,2302019-ORL-at-VGS,50,50,1850,0:50,4,,,0.0,ORL,VGS,0.0,2,3,2.0,2.0,Home,2,9,2.0,0,13,17,,,,StatusOfficial,,,,,,,,,,-4.0,,,,,,,20490,,,,,,1.0,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,175,1679195398.0,83398,2023-03-19 03:09:58.000000,EventFootballKickoff,0 J. Borregales kicks from ORL 30. 5 D. Torrey to VGS 27 for 16 yards (40 E. Thompson),,True,2,0,50,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,75,2302019-ORL-at-VGS,50,50,1850,0:50,7,,,1.0,VGS,ORL,0.0,2,3,3.0,3.0,Visitor,30,10,30.0,0,13,17,21550,21968,20490,StatusOfficial,ResultKickReturned,16.0,Home,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,177,1679195500.0,83500,2023-03-19 03:11:40.000000,EventFootballTimeout,Timeout by Orlando Guardians at 0:44,,True,2,0,44,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,76,2302019-ORL-at-VGS,44,44,1844,0:44,7,,,1.0,VGS,ORL,0.0,2,3,3.0,3.0,Home,27,10,73.0,0,13,17,,,,StatusOfficial,,,,,,,,1.0,10.0,,Home,35.0,8.0,45.0,4:50,FG,,,,,,,,,,,,,,,,4,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,179,1679195564.0,83564,2023-03-19 03:12:44.000000,EventFootballRush,1-10-VGS 27 (0:42) 8 J. Lovett rush to VGS 31 for 4 yards (88 C. Patton),,True,2,0,42,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,77,2302019-ORL-at-VGS,42,42,1842,0:42,7,,,1.0,VGS,ORL,0.0,1,3,3.0,3.0,Home,27,10,73.0,0,13,17,22001,,,StatusOfficial,,,,,,,,1.0,10.0,4.0,Home,27.0,1.0,4.0,0:16, ,21872,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,182,1679195579.0,83579,2023-03-19 03:12:59.000000,EventFootballTimeout,Timeout by Vegas Vipers at 0:35,,True,2,0,35,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,78,2302019-ORL-at-VGS,35,35,1835,0:35,7,,,1.0,VGS,ORL,0.0,1,3,3.0,3.0,Home,31,10,69.0,0,13,17,,,,StatusOfficial,,,,,,,,2.0,6.0,,Home,27.0,1.0,4.0,0:17, ,,,,,,,,,,,,,,,,7,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,186,1679195653.0,83653,2023-03-19 03:14:13.000000,EventFootballPenalty,"2-6-VGS 31 (0:28) PENALTY on 36 J. Jones, 5 yards",,True,2,0,28,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,79,2302019-ORL-at-VGS,28,28,1828,0:28,7,,,1.0,VGS,ORL,0.0,1,2,2.0,2.0,Home,31,10,69.0,0,13,17,,,,StatusOfficial,,,,,,,,2.0,6.0,,Home,27.0,1.0,9.0,0:22, ,,4,20841,ResultPenaltyRepeatdown,NA,,,,,,,,,5.0,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,188,1679195685.0,83685,2023-03-19 03:14:45.000000,EventFootballPass,2-1-VGS 36 (0:23) 12 L. Perez pass to 14 C. Sweeting to VGS 45 for 9 yards (8 T. Smith),,True,2,0,23,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,80,2302019-ORL-at-VGS,23,23,1823,0:23,7,,,1.0,VGS,ORL,0.0,1,2,2.0,2.0,Home,36,10,64.0,0,13,17,21448,,,StatusOfficial,ResultPassComplete,,,,21207,21507,,2.0,1.0,9.0,Home,27.0,2.0,18.0,0:30, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,190,1679195696.0,83696,2023-03-19 03:14:56.000000,EventFootballTimeout,Timeout by Vegas Vipers at 0:20,,True,2,0,20,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,81,2302019-ORL-at-VGS,20,20,1820,0:20,7,,,1.0,VGS,ORL,0.0,1,2,2.0,2.0,Home,45,10,55.0,0,13,17,,,,StatusOfficial,,,,,,,,1.0,10.0,,Home,27.0,2.0,18.0,0:30, ,,,,,,,,,,,,,,,,7,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,192,1679195764.0,83764,2023-03-19 03:16:04.000000,EventFootballPass,1-10-VGS 45 (0:14) 12 L. Perez pass incomplete to 19 G. Allison,,True,2,0,14,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,82,2302019-ORL-at-VGS,14,14,1814,0:14,7,,,1.0,VGS,ORL,0.0,1,1,1.0,1.0,Home,45,10,55.0,0,13,17,,,,StatusOfficial,ResultPassIncomplete,,,,21207,22325,,1.0,10.0,,Home,27.0,3.0,18.0,0:36, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,196,1679195803.0,83803,2023-03-19 03:16:43.000000,EventFootballPass,2-10-VGS 45 (0:10) 12 L. Perez pass to 13 J. Badet to ORL 42 for 13 yards (31 L. Henry),,True,2,0,10,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,83,2302019-ORL-at-VGS,10,10,1810,0:10,7,,,1.0,VGS,ORL,0.0,1,1,1.0,1.0,Home,45,10,55.0,0,13,17,21941,,,StatusOfficial,ResultPassComplete,,,,21207,20072,,2.0,10.0,13.0,Home,27.0,4.0,31.0,0:42, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,198,1679195843.0,83843,2023-03-19 03:17:23.000000,EventFootballTimeout,Timeout by Vegas Vipers at 0:08,,True,2,0,8,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,84,2302019-ORL-at-VGS,8,8,1808,0:08,7,,,1.0,VGS,ORL,0.0,1,1,1.0,1.0,Visitor,42,10,42.0,0,13,17,,,,StatusOfficial,,,,,,,,1.0,10.0,,Home,27.0,4.0,31.0,0:42, ,,,,,,,,,,,,,,,,7,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,200,1679195886.0,83886,2023-03-19 03:18:06.000000,EventFootballPass,1-10-ORL 42 (0:06) 12 L. Perez pass to 13 J. Badet to ORL 38 for 4 yards,,True,2,0,6,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,85,2302019-ORL-at-VGS,6,6,1806,0:06,7,,,1.0,VGS,ORL,0.0,1,0,0.0,0.0,Visitor,42,10,42.0,0,13,17,,,,StatusOfficial,ResultPassComplete,,,,21207,20072,,1.0,10.0,4.0,Home,27.0,5.0,35.0,0:47, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,203,1679195913.0,83913,2023-03-19 03:18:33.000000,EventFootballFg,2-6-ORL 38 (0:03) 47 B. Giffen 56 yard field goal is NO GOOD,,True,2,0,3,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,86,2302019-ORL-at-VGS,3,3,1803,0:03,7,,,1.0,VGS,ORL,0.0,1,0,0.0,0.0,Visitor,38,10,38.0,0,13,17,,20076,,StatusOfficial,ResultKickMissed,,,,,,,2.0,6.0,56.0,Home,27.0,6.0,35.0,0:47,MISSED FG,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,204,1679195940.337134,,2023-03-19 03:19:00.337134,EventPeriodEnd,Halftime Marker,,True,2,0,0,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,10010,2302019-ORL-at-VGS,0,0,1800,0:00,4,,,0.0,ORL,VGS,0.0,3,3,3.0,3.0,Visitor,46,11,54.0,0,13,17,,,,,,,,,,,,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,206,1679196924.0,84924,2023-03-19 03:35:24.000000,EventFootballKickoff,0 J. Borregales kicks from ORL 30. 14 C. Sweeting to VGS 47 for 41 yards (87 L. Carter),,True,3,15,0,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,87,2302019-ORL-at-VGS,900,1800,1800,15:00,7,,,1.0,VGS,ORL,0.0,3,3,3.0,3.0,Visitor,30,12,30.0,0,13,17,20272,21968,22018,StatusOfficial,ResultKickReturned,41.0,Home,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,208,1679197002.0,85002,2023-03-19 03:36:42.000000,EventFootballRush,1-10-VGS 47 (14:45) 12 L. Perez rush to ORL 49 for 4 yards (40 E. Thompson),,True,3,14,45,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,88,2302019-ORL-at-VGS,885,1785,1785,14:45,7,,,1.0,VGS,ORL,0.0,3,3,3.0,3.0,Home,47,12,53.0,0,13,17,21550,,,StatusOfficial,,,,,,,,1.0,10.0,4.0,Home,47.0,1.0,4.0,0:21, ,21207,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,210,1679197037.0,85037,2023-03-19 03:37:17.000000,EventFootballRush,"2-6-ORL 49 (14:09) 15 R. Smith rush to ORL 45 for 4 yards (23 N. Hosein, 88 C. Patton)",,True,3,14,9,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,89,2302019-ORL-at-VGS,849,1749,1749,14:09,7,,,1.0,VGS,ORL,0.0,3,3,3.0,3.0,Visitor,49,12,49.0,0,13,17,20723,,,StatusOfficial,,,,,,,22001,2.0,6.0,4.0,Home,47.0,2.0,8.0,1:01, ,21447,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,212,1679197086.0,85086,2023-03-19 03:38:06.000000,EventFootballPenalty,"3-2-ORL 45 (13:26) PENALTY on 21 S. Wiggins, 20 yards",,True,3,13,26,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,90,2302019-ORL-at-VGS,806,1706,1706,13:26,7,,,1.0,VGS,ORL,0.0,3,3,3.0,3.0,Visitor,45,12,45.0,0,13,17,,,,StatusOfficial,,,,,,,,3.0,2.0,,Home,47.0,2.0,28.0,1:34, ,,4,21664,ResultPenaltyAuto1Stdown,NA,,,,,,,,,20.0,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,214,1679197134.0,85134,2023-03-19 03:38:54.000000,EventFootballRush,"1-10-ORL 25 (13:10) 15 R. Smith rush to ORL 22 for 3 yards (99 T. Sanders, 88 C. Patton)",,True,3,13,10,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,91,2302019-ORL-at-VGS,790,1690,1690,13:10,7,,,1.0,VGS,ORL,0.0,3,3,3.0,3.0,Visitor,25,12,25.0,0,13,17,21365,,,StatusOfficial,,,,,,,22001,1.0,10.0,3.0,Home,47.0,3.0,31.0,2:00, ,21447,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,220,1679197201.0,85201,2023-03-19 03:40:01.000000,EventFootballRush,"2-7-ORL 22 (12:25) 15 R. Smith rush to ORL 19 for 3 yards (88 C. Patton, 20 B. Buchanan) PENALTY on 14 C. Sweeting, 10 yards",,True,3,12,25,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,92,2302019-ORL-at-VGS,745,1645,1645,12:25,7,,,1.0,VGS,ORL,0.0,3,3,3.0,3.0,Visitor,22,12,22.0,0,13,17,22001,,,StatusOfficial,,,,,,,20221,2.0,7.0,3.0,Home,47.0,4.0,24.0,2:42, ,21447,7,21507,ResultPenaltyRepeatdown,NA,,,,,,,,,10.0,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,221,1679197244.0,85244,2023-03-19 03:40:44.000000,EventFootballPass,2-14-ORL 29 (12:02) 12 L. Perez pass to 86 B. Dillon to ORL 16 for 13 yards (21 S. Wiggins),,True,3,12,2,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,93,2302019-ORL-at-VGS,722,1622,1622,12:02,7,,,1.0,VGS,ORL,0.0,3,3,3.0,3.0,Visitor,29,12,29.0,0,13,17,21664,,,StatusOfficial,ResultPassComplete,,,,21207,20392,,2.0,14.0,13.0,Home,47.0,5.0,37.0,3:28, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,223,1679197294.0,85294,2023-03-19 03:41:34.000000,EventFootballRush,3-1-ORL 16 (11:12) 15 R. Smith rush to ORL 10 for 6 yards (88 C. Patton),,True,3,11,12,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,94,2302019-ORL-at-VGS,672,1572,1572,11:12,7,,,1.0,VGS,ORL,0.0,3,3,3.0,3.0,Visitor,16,12,16.0,0,13,17,22001,,,StatusOfficial,,,,,,,,3.0,1.0,6.0,Home,47.0,6.0,43.0,3:52, ,21447,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,225,1679197319.0,85319,2023-03-19 03:41:59.000000,EventFootballPenalty,"1-10-ORL 10 (11:08) PENALTY on 36 J. Jones, 5 yards",,True,3,11,8,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,95,2302019-ORL-at-VGS,668,1568,1568,11:08,7,,,1.0,VGS,ORL,0.0,3,3,3.0,3.0,Visitor,10,12,10.0,0,13,17,,,,StatusOfficial,,,,,,,,1.0,10.0,,Home,47.0,6.0,48.0,3:52, ,,4,20841,ResultPenaltyAuto1Stdown,NA,,,,,,,,,5.0,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,227,1679197358.0,85358,2023-03-19 03:42:38.000000,EventFootballPass,1-5-ORL 5 (10:48) 12 L. Perez pass incomplete to 89 C. Sutton,,True,3,10,48,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,96,2302019-ORL-at-VGS,648,1548,1548,10:48,7,,,1.0,VGS,ORL,0.0,3,3,3.0,3.0,Visitor,5,12,5.0,0,13,17,,,,StatusOfficial,ResultPassIncomplete,,,,21207,21502,,1.0,5.0,,Home,47.0,7.0,48.0,4:12, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,229,1679197396.0,85396,2023-03-19 03:43:16.000000,EventFootballTimeout,Timeout by Vegas Vipers at 10:20,,True,3,10,20,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,97,2302019-ORL-at-VGS,620,1520,1520,10:20,7,,,1.0,VGS,ORL,0.0,3,3,3.0,3.0,Visitor,5,12,5.0,0,13,17,,,,StatusOfficial,,,,,,,,2.0,5.0,,Home,47.0,7.0,48.0,4:40, ,,,,,,,,,,,,,,,,7,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,231,1679197470.0,85470,2023-03-19 03:44:30.000000,EventFootballRush,2-5-ORL 5 (10:17) 15 R. Smith rush to ORL 1 for 4 yards (88 C. Patton),,True,3,10,17,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,98,2302019-ORL-at-VGS,617,1517,1517,10:17,7,,,1.0,VGS,ORL,0.0,3,2,2.0,2.0,Visitor,5,12,5.0,0,13,17,22001,,,StatusOfficial,,,,,,,,2.0,5.0,4.0,Home,47.0,8.0,52.0,4:50, ,21447,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,233,1679197495.0,85495,2023-03-19 03:44:55.000000,EventFootballRush,"3-1-ORL 1 (9:53) 15 R. Smith rush for 1 yard, TOUCHDOWN",,True,3,9,53,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,99,2302019-ORL-at-VGS,593,1493,1493,9:53,7,,,1.0,VGS,ORL,0.0,3,2,2.0,2.0,Visitor,1,12,1.0,0,13,17,,,,StatusOfficial,,,,,,,,3.0,1.0,1.0,Home,47.0,9.0,53.0,5:07,TD,21447,,,,,ScoreTypeTd,,,,,,,,,,,,,,,,,,0,0.0,1.0,0.0,0.0,1.0
