season,game_id,away_team_abv,away_team,home_team_abv,home_team,roof,MarkerId,MarkerUTC,MarkerLTC,play_date_time,play_type,desc,comments,IsOfficial,qtr,ClockMinutes,ClockSeconds,game_half,SourceType,EventId,SituationCode,SourceId,SourceNativeMarkerId,OfficialCode,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,time,posteam,LastPlaySummary,LastPlayStatus,home_team_has_pos,posteam_abv,defteam_abv,receive_2h_ko_team,VisTimeouts,HomeTimeouts,posteam_timeouts_remaining,defteam_timeouts_remaining,BallOn_Side,BallOn_YardNum,DriveNum,yardline_100,spread_line,VisScore,HomeScore,MapRoleTackler1,MapRoleTackler2,MapRoleKicker,MapRoleKickreturner,FootballStatus,FootballPlayResult,FootballKickRetYards,FootballSetBallOn_VisOrHome,FootballSetBallOn_YardNum,MapRoleRusher,down,ydstogo,FootballYards,Drive_Start_VisOrHome,Drive_Start_YardNum,Drive_Plays,Drive_Yards,Drive_TOP,Result,MapRolePasser,MapRoleReceiver,FootballTimeoutTeamId,MapRoleQbHitter,FootballMainScoringPlay,FootballConvAttPts,MapRolePassDefender,MapRolePunter,FootballPuntYards,MapRolePuntreturner,FootballPuntRetYards,FootballPenalty_TeamId,FootballPenalty_PlayerId,FootballPenalty_Yards,FootballPenalty_PenaltyResult,FootballPenalty_Description,FootballExtraYards_IndivOrTeam,FootballExtraYards_TeamId,FootballExtraYards_PlayerId,FootballExtraYards_Yards,FootballKickYards,MapRoleSacker1,MapRoleSacker2,FootballFumble_TeamFumbled,FootballFumble_PlayerFumbled,FootballFumble_TeamRecovered,FootballFumble_PlayerRecovered,FootballFumble_PlayerForcedFumble,MapRoleInterceptor,punt_attempt,pass_touchdown,rush_touchdown,field_goal_attempt,field_goal_made,touchdown
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,140,1682813557.0,72757,2023-04-30 00:12:37.000000,EventFootballPunt,4-7-HOU 49 (2:27) 46 R. Porter punts 41 yards from HOU 49 to ARL 10. 4 J. Powell to ARL 13 for 0 yards Team Gained 3 Extra Yards (29 A. Hendy),,True,2,2,27,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,64,2303002-SouthChamp,147,147,1947,2:27,2,,,1.0,HOU,ARL,0.0,2,2,2.0,2.0,Home,49,8,51.0,0,20,8,20675,,,,StatusOfficial,ResultKickReturned,,Visitor,13.0,,4.0,7.0,,Home,32.0,4.0,17.0,2:30,PUNT,,,,,,,,21248,41.0,21251,0.0,,,,,,Team,2,,3.0,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,139,1682813606.0,72806,2023-04-30 00:13:26.000000,EventFootballPenalty,"1-10-ARL 13 (2:27) PENALTY on Arlington Renegades, 5 yards",,True,2,2,27,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,65,2303002-SouthChamp,147,147,1947,2:27,1,,,0.0,ARL,HOU,0.0,2,2,2.0,2.0,Visitor,13,9,87.0,0,20,8,,,,,StatusOfficial,,,,,,1.0,10.0,,Visitor,13.0,,-5.0,0:00, ,,,,,,,,,,,,1,TM,5.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,345,1682813636.0,72836,2023-04-30 00:13:56.000000,EventFootballRush,1-15-ARL 8 (2:26) 2 D. Smith rush to ARL 14 for 6 yards (11 T. Beckett),,True,2,2,26,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,66,2303002-SouthChamp,146,146,1946,2:26,1,,,0.0,ARL,HOU,0.0,2,2,2.0,2.0,Visitor,8,9,92.0,0,20,8,20107,,,,StatusOfficial,,,,,22305,1.0,15.0,6.0,Visitor,13.0,1.0,1.0,0:18, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,145,1682813667.0,72867,2023-04-30 00:14:27.000000,EventFootballTimeout,2-9-ARL 14 (2:20) Timeout by Houston Roughnecks at 2:20,,True,2,2,20,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,67,2303002-SouthChamp,140,140,1940,2:20,1,,,0.0,ARL,HOU,0.0,2,2,2.0,2.0,Visitor,14,9,86.0,0,20,8,,,,,StatusOfficial,,,,,,2.0,9.0,,Visitor,13.0,1.0,1.0,0:07, ,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,147,1682813717.0,72917,2023-04-30 00:15:17.000000,EventFootballPass,2-9-ARL 14 (2:18) 12 L. Perez pass to 3 J. Payton to ARL 22 for 8 yards (3 A. Harris),,True,2,2,18,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,68,2303002-SouthChamp,138,138,1938,2:18,1,,,0.0,ARL,HOU,0.0,2,1,2.0,2.0,Visitor,14,9,86.0,0,20,8,20633,,,,StatusOfficial,ResultPassComplete,,,,,2.0,9.0,8.0,Visitor,13.0,2.0,9.0,0:27, ,21207,22354,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,149,1682813946.0,73146,2023-04-30 00:19:06.000000,EventFootballRush,3-1-ARL 22 (1:55) 2 D. Smith rush to ARL 27 for 5 yards (52 E. Ellerbee),,True,2,1,55,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,69,2303002-SouthChamp,115,115,1915,1:55,1,,,0.0,ARL,HOU,0.0,2,1,2.0,2.0,Visitor,22,9,78.0,0,20,8,21857,,,,StatusOfficial,,,,,22305,3.0,1.0,5.0,Visitor,13.0,3.0,14.0,0:42, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,151,1682813975.0,73175,2023-04-30 00:19:35.000000,EventFootballPass,1-10-ARL 27 (1:30) 12 L. Perez pass to 3 J. Payton to HOU 46 for 27 yards (25 J. Brannon),,True,2,1,30,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,70,2303002-SouthChamp,90,90,1890,1:30,1,,,0.0,ARL,HOU,0.0,2,1,2.0,2.0,Visitor,27,9,73.0,0,20,8,21848,,,,StatusOfficial,ResultPassComplete,,,,,1.0,10.0,27.0,Visitor,13.0,4.0,41.0,0:58, ,21207,22354,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,153,1682814012.0,73212,2023-04-30 00:20:12.000000,EventFootballPass,"1-10-HOU 46 (1:25) 12 L. Perez pass to 13 C. Vander Esch to HOU 19 for 27 yards (52 E. Ellerbee, 3 A. Harris)",,True,2,1,25,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,71,2303002-SouthChamp,85,85,1885,1:25,1,,,0.0,ARL,HOU,0.0,2,1,2.0,2.0,Home,46,9,46.0,0,20,8,21857,20633,,,StatusOfficial,ResultPassComplete,,,,,1.0,10.0,27.0,Visitor,13.0,5.0,68.0,1:08, ,21207,21601,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,155,1682814047.0,73247,2023-04-30 00:20:47.000000,EventFootballPass,1-10-HOU 19 (1:00) 12 L. Perez pass to 13 C. Vander Esch to HOU 13 for 6 yards (11 T. Beckett),,True,2,1,0,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,72,2303002-SouthChamp,60,60,1860,1:00,1,,,0.0,ARL,HOU,0.0,2,1,2.0,2.0,Home,19,9,19.0,0,20,8,20107,,,,StatusOfficial,ResultPassComplete,,,,,1.0,10.0,6.0,Visitor,13.0,6.0,74.0,1:39, ,21207,21601,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,157,1682814085.0,73285,2023-04-30 00:21:25.000000,EventFootballPass,2-4-HOU 13 (0:24) 12 L. Perez pass incomplete to 11 L. Winningham,,True,2,0,24,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,73,2303002-SouthChamp,24,24,1824,0:24,1,,,0.0,ARL,HOU,0.0,2,1,2.0,2.0,Home,13,9,13.0,0,20,8,,,,,StatusOfficial,ResultPassIncomplete,,,,,2.0,4.0,,Visitor,13.0,7.0,74.0,2:03, ,21207,21707,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,160,1682814121.0,73321,2023-04-30 00:22:01.000000,EventFootballTimeout,3-4-HOU 13 (0:24) Timeout by Arlington Renegades at 0:24,,True,2,0,24,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,74,2303002-SouthChamp,24,24,1824,0:24,1,,,0.0,ARL,HOU,0.0,2,1,2.0,2.0,Home,13,9,13.0,0,20,8,,,,,StatusOfficial,,,,,,3.0,4.0,,Visitor,13.0,7.0,74.0,2:03, ,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,165,1682814216.0,73416,2023-04-30 00:23:36.000000,EventFootballPass,3-4-HOU 13 (0:21) 12 L. Perez pass to 13 C. Vander Esch to HOU 8 for 5 yards (97 G. Logan),,True,2,0,21,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,75,2303002-SouthChamp,21,21,1821,0:21,1,,,0.0,ARL,HOU,0.0,1,1,1.0,1.0,Home,13,9,13.0,0,20,8,21946,,,,StatusOfficial,ResultPassComplete,,,,,3.0,4.0,5.0,Visitor,13.0,8.0,78.0,2:10, ,21207,21601,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,166,1682814240.0,73440,2023-04-30 00:24:00.000000,EventFootballTimeout,1-8-HOU 8 (0:17) Timeout by Arlington Renegades at 0:17,,True,2,0,17,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,76,2303002-SouthChamp,17,17,1817,0:17,1,,,0.0,ARL,HOU,0.0,1,1,1.0,1.0,Home,8,9,8.0,0,20,8,,,,,StatusOfficial,,,,,,1.0,8.0,,Visitor,13.0,8.0,79.0,2:10, ,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,168,1682814316.0,73516,2023-04-30 00:25:16.000000,EventFootballPass,1-8-HOU 8 (0:13) 12 L. Perez pass incomplete to 13 C. Vander Esch Pass Defended by 29 A. Hendy,,True,2,0,13,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,77,2303002-SouthChamp,13,13,1813,0:13,1,,,0.0,ARL,HOU,0.0,0,1,0.0,0.0,Home,8,9,8.0,0,20,8,,,,,StatusOfficial,ResultPassIncomplete,,,,,1.0,8.0,,Visitor,13.0,9.0,79.0,2:14, ,21207,21601,,,,,20675,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,170,1682814360.0,73560,2023-04-30 00:26:00.000000,EventFootballPenalty,"2-8-HOU 8 (0:13) PENALTY on (ARL) 64 B. Folkerts, 5 yards",,True,2,0,13,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,78,2303002-SouthChamp,13,13,1813,0:13,1,,,0.0,ARL,HOU,0.0,0,1,0.0,0.0,Home,8,9,8.0,0,20,8,,,,,StatusOfficial,,,,,,2.0,8.0,,Visitor,13.0,9.0,74.0,2:14, ,,,,,,,,,,,,1,20496,5.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,172,1682814402.0,73602,2023-04-30 00:26:42.000000,EventFootballPass,2-13-HOU 13 (0:09) 12 L. Perez pass incomplete,,True,2,0,9,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,79,2303002-SouthChamp,9,9,1809,0:09,1,,,0.0,ARL,HOU,0.0,0,1,0.0,0.0,Home,13,9,13.0,0,20,8,,,,,StatusOfficial,ResultPassIncomplete,,,,,2.0,13.0,,Visitor,13.0,10.0,74.0,2:18, ,21207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,174,1682814436.0,73636,2023-04-30 00:27:16.000000,EventFootballFg,3-13-HOU 13 (0:05) 1 T. Russolino 31 yard field goal is GOOD,,True,2,0,5,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,80,2303002-SouthChamp,5,5,1805,0:05,1,,,0.0,ARL,HOU,0.0,0,1,0.0,0.0,Home,13,9,13.0,0,20,8,,,21359,,StatusOfficial,ResultKickMade,,,,,3.0,13.0,31.0,Visitor,13.0,11.0,74.0,2:22,FG,,,,,ScoreTypeFg,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,1.0,1.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,176,1682814518.0,73718,2023-04-30 00:28:38.000000,EventFootballKickoff,"FROM ARL 30 (0:05) 1 T. Russolino kicks 65 yards from ARL 30 to end zone, Touchback",,True,2,0,5,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,81,2303002-SouthChamp,5,5,1805,0:05,2,,,1.0,HOU,ARL,0.0,0,1,1.0,1.0,Visitor,30,10,30.0,0,23,8,,,21359,,StatusOfficial,ResultKickTouchback,,Home,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,179,1682814555.0,73755,2023-04-30 00:29:15.000000,EventFootballRush,1-10-HOU 35 (0:03) 14 C. McDonald rush to HOU 33 for -2 yards,,True,2,0,3,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,82,2303002-SouthChamp,3,3,1803,0:03,2,,,1.0,HOU,ARL,0.0,0,1,1.0,1.0,Home,35,10,65.0,0,23,8,,,,,StatusOfficial,,,,,21982,1.0,10.0,-2.0,Home,35.0,1.0,-2.0,0:05,HALF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,180,1682814578.9004817,,2023-04-30 00:29:38.900482,EventPeriodEnd,Halftime Marker,,True,2,0,0,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,10010,2303002-SouthChamp,0,0,1800,0:00,2,,,1.0,HOU,ARL,0.0,3,3,3.0,3.0,Home,33,10,67.0,0,23,8,,,,,,,,,,,2.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,184,1682815448.0,74648,2023-04-30 00:44:08.000000,EventFootballKickoff,FROM ARL 30 (14:57) 1 T. Russolino kicks from ARL 30. 22 M. Borghi to HOU 24 for 18 yards (36 C. Schooler),,True,3,14,57,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,83,2303002-SouthChamp,897,1797,1797,14:57,2,,,1.0,HOU,ARL,0.0,3,3,3.0,3.0,Visitor,30,11,30.0,0,23,8,21379,,21359,20149,StatusOfficial,ResultKickReturned,18.0,Home,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,186,1682815483.0,74683,2023-04-30 00:44:43.000000,EventFootballRush,1-10-HOU 24 (14:52) 26 B. Alleyne rush to HOU 36 for 12 yards (18 D. Payne),,True,3,14,52,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,84,2303002-SouthChamp,892,1792,1792,14:52,2,,,1.0,HOU,ARL,0.0,3,3,3.0,3.0,Home,24,11,76.0,0,23,8,22675,,,,StatusOfficial,,,,,20033,1.0,10.0,12.0,Home,24.0,1.0,12.0,0:31, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,188,1682815516.0,74716,2023-04-30 00:45:16.000000,EventFootballPass,1-10-HOU 36 (14:19) 14 C. McDonald pass incomplete to 86 T. Salter Pass Defended by 41 D. Bausby,,True,3,14,19,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,85,2303002-SouthChamp,859,1759,1759,14:19,2,,,1.0,HOU,ARL,0.0,3,3,3.0,3.0,Home,36,11,64.0,0,23,8,,,,,StatusOfficial,ResultPassIncomplete,,,,,1.0,10.0,,Home,24.0,2.0,12.0,0:51, ,21982,21362,,,,,20099,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,190,1682815542.0,74742,2023-04-30 00:45:42.000000,EventFootballRush,2-10-HOU 36 (13:55) 14 C. McDonald rush to HOU 42 for 6 yards (18 D. Payne),,True,3,13,55,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,86,2303002-SouthChamp,835,1735,1735,13:55,2,,,1.0,HOU,ARL,0.0,3,3,3.0,3.0,Home,36,11,64.0,0,23,8,22675,,,,StatusOfficial,,,,,21982,2.0,10.0,6.0,Home,24.0,3.0,18.0,1:16, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,192,1682815606.0,74806,2023-04-30 00:46:46.000000,EventFootballPenalty,"3-4-HOU 42 (13:17) PENALTY on (HOU) 2 C. Byrd, 10 yards",,True,3,13,17,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,87,2303002-SouthChamp,797,1697,1697,13:17,2,,,1.0,HOU,ARL,0.0,3,3,3.0,3.0,Home,42,11,58.0,0,23,8,,,,,StatusOfficial,,,,,,3.0,4.0,,Home,24.0,3.0,8.0,1:43, ,,,,,,,,,,,,2,20241,10.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,346,1682815645.0,74845,2023-04-30 00:47:25.000000,EventFootballPass,3-14-HOU 32 (12:56) 14 C. McDonald pass dropped by 26 B. Alleyne,,True,3,12,56,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,88,2303002-SouthChamp,776,1676,1676,12:56,2,,,1.0,HOU,ARL,0.0,3,3,3.0,3.0,Home,32,11,68.0,0,23,8,,,,,StatusOfficial,ResultPassDropped,,,,,3.0,14.0,,Home,24.0,4.0,8.0,2:11, ,21982,20033,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,196,1682815690.0,74890,2023-04-30 00:48:10.000000,EventFootballPunt,"4-14-HOU 32 (12:16) 46 R. Porter punts 38 yards, downed at ARL 30",,True,3,12,16,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,89,2303002-SouthChamp,736,1636,1636,12:16,2,,,1.0,HOU,ARL,0.0,3,3,3.0,3.0,Home,32,11,68.0,0,23,8,,,,,StatusOfficial,ResultKickDowned,,Visitor,30.0,,4.0,14.0,,Home,24.0,4.0,8.0,2:44,PUNT,,,,,,,,21248,38.0,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,198,1682815729.0,74929,2023-04-30 00:48:49.000000,EventFootballRush,1-10-ARL 30 (12:15) 2 D. Smith rush to ARL 31 for 1 yard (33 T. Harris),,True,3,12,15,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,90,2303002-SouthChamp,735,1635,1635,12:15,1,,,0.0,ARL,HOU,0.0,3,3,3.0,3.0,Visitor,30,12,70.0,0,23,8,22857,,,,StatusOfficial,,,,,22305,1.0,10.0,1.0,Visitor,30.0,1.0,1.0,0:13, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,200,1682815764.0,74964,2023-04-30 00:49:24.000000,EventFootballRush,2-9-ARL 31 (11:40) 2 D. Smith rush to ARL 37 for 6 yards (29 A. Hendy),,True,3,11,40,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,91,2303002-SouthChamp,700,1600,1600,11:40,1,,,0.0,ARL,HOU,0.0,3,3,3.0,3.0,Visitor,31,12,69.0,0,23,8,20675,,,,StatusOfficial,,,,,22305,2.0,9.0,6.0,Visitor,30.0,2.0,7.0,0:53, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,202,1682815806.0,75006,2023-04-30 00:50:06.000000,EventFootballPass,3-3-ARL 37 (10:59) 12 L. Perez pass incomplete to 13 C. Vander Esch Pass Defended by 25 J. Brannon,,True,3,10,59,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,92,2303002-SouthChamp,659,1559,1559,10:59,1,,,0.0,ARL,HOU,0.0,3,3,3.0,3.0,Visitor,37,12,63.0,0,23,8,,,,,StatusOfficial,ResultPassIncomplete,,,,,3.0,3.0,,Visitor,30.0,3.0,7.0,1:22, ,21207,21601,,,,,21848,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,204,1682815841.0,75041,2023-04-30 00:50:41.000000,EventFootballPunt,"4-3-ARL 37 (10:26) 0 M. King punts 52 yards from ARL 37 to HOU 11. 4 W. Likely to HOU 28 for 17 yards (81 N. Becker, 88 S. Beyer)",,True,3,10,26,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,93,2303002-SouthChamp,626,1526,1526,10:26,1,,,0.0,ARL,HOU,0.0,3,3,3.0,3.0,Visitor,37,12,63.0,0,23,8,22326,20123,,,StatusOfficial,ResultKickReturned,,Home,28.0,,4.0,3.0,,Visitor,30.0,3.0,7.0,1:50,PUNT,,,,,,,,20891,52.0,22601,17.0,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,206,1682816065.0,75265,2023-04-30 00:54:25.000000,EventFootballRush,"1-10-HOU 28 (10:18) 22 M. Borghi rush to HOU 28 for 0 yards (53 D. Sankey, 90 B. Hector) PENALTY on (ARL) 53 D. Sankey, 15 yards",,True,3,10,18,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,94,2303002-SouthChamp,618,1518,1518,10:18,2,,,1.0,HOU,ARL,0.0,3,3,3.0,3.0,Home,28,13,72.0,0,23,8,22886,22010,,,StatusOfficial,,,,,20149,1.0,10.0,0.0,Home,28.0,1.0,15.0,0:08, ,,,,,,,,,,,,1,22886,15.0,ResultPenaltyAuto1Stdown,NA,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,208,1682816114.0,75314,2023-04-30 00:55:14.000000,EventFootballRush,"1-10-HOU 43 (10:00) 22 M. Borghi rush to HOU 48 for 5 yards (18 D. Payne, 53 D. Sankey)",,True,3,10,0,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,95,2303002-SouthChamp,600,1500,1500,10:00,2,,,1.0,HOU,ARL,0.0,3,3,3.0,3.0,Home,43,13,57.0,0,23,8,22675,22886,,,StatusOfficial,,,,,20149,1.0,10.0,5.0,Home,28.0,2.0,20.0,0:44, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,210,1682816158.0,75358,2023-04-30 00:55:58.000000,EventFootballPass,2-5-HOU 48 (9:17) 14 C. McDonald pass incomplete to 10 J. Smith Pass Defended by 41 D. Bausby,,True,3,9,17,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,96,2303002-SouthChamp,557,1457,1457,9:17,2,,,1.0,HOU,ARL,0.0,3,3,3.0,3.0,Home,48,13,52.0,0,23,8,,,,,StatusOfficial,ResultPassIncomplete,,,,,2.0,5.0,,Home,28.0,3.0,20.0,1:11, ,21982,21441,,,,,20099,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
