season,game_id,away_team_abv,away_team,home_team_abv,home_team,roof,MarkerId,MarkerUTC,MarkerLTC,play_date_time,play_type,desc,comments,IsOfficial,qtr,ClockMinutes,ClockSeconds,game_half,SourceType,EventId,SituationCode,SourceId,SourceNativeMarkerId,OfficialCode,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,time,posteam,LastPlaySummary,LastPlayStatus,home_team_has_pos,posteam_abv,defteam_abv,receive_2h_ko_team,VisTimeouts,HomeTimeouts,posteam_timeouts_remaining,defteam_timeouts_remaining,BallOn_Side,BallOn_YardNum,DriveNum,yardline_100,spread_line,VisScore,HomeScore,MapRoleTackler1,MapRoleKicker,MapRoleKickreturner,FootballStatus,FootballPlayResult,FootballKickRetYards,FootballSetBallOn_VisOrHome,FootballSetBallOn_YardNum,MapRoleRusher,MapRoleTackler2,down,ydstogo,FootballYards,Drive_Start_VisOrHome,Drive_Start_YardNum,Drive_Plays,Drive_Yards,Drive_TOP,Result,MapRolePasser,MapRoleReceiver,MapRolePassDefender,FootballMainScoringPlay,FootballConvAttPts,MapRolePunter,MapRolePuntreturner,FootballPuntYards,FootballPuntRetYards,FootballPenalty_TeamId,FootballPenalty_PlayerId,FootballPenalty_Yards,FootballPenalty_PenaltyResult,FootballPenalty_Description,MapRoleQbHitter,FootballZone,FootballFumble_TeamFumbled,FootballFumble_PlayerFumbled,FootballFumble_TeamRecovered,FootballFumble_PlayerRecovered,FootballFumble_PlayerForcedFumble,FootballTimeoutTeamId,MapRoleSacker1,MapRoleSacker2,MapRoleInterceptor,FootballKickYards,punt_attempt,pass_touchdown,rush_touchdown,field_goal_attempt,field_goal_made,touchdown
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,151,1680977529.0,51129,2023-04-08 18:12:09.000000,EventFootballPass,2-6-VGS 26 (1:16) 14 N. Tiano pass to 13 A. Proehl to VGS 19 for 7 yards (30 S. Roberts),,True,2,1,16,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,66,2302029-VGS-at-STL,76,76,1876,1:16,5,,,1.0,STL,VGS,0.0,3,2,2.0,2.0,Visitor,26,6,26.0,0,11,8,21312,,,StatusOfficial,ResultPassComplete,,,,,,2.0,6.0,7.0,Home,33.0,8.0,48.0,2:40, ,21558,21263,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,205,1680977596.0,51196,2023-04-08 18:13:16.000000,EventFootballPass,1-10-VGS 19 (0:52) 14 N. Tiano pass intended for 13 A. Proehl INTERCEPTED by 25 M. Evans returned 23 yards to VGS 23 Pass Defended by 25 M. Evans,,True,2,0,52,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,67,2302029-VGS-at-STL,52,52,1852,0:52,5,,,1.0,STL,VGS,0.0,3,2,2.0,2.0,Visitor,19,6,19.0,0,11,8,,,,StatusOfficial,ResultPassInterception,,Visitor,23.0,,,1.0,10.0,,Home,33.0,9.0,48.0,3:04,INT,21558,21263,20461,,,,,,,,,,,,,,,,,,,,,,20461,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,207,1680977657.0,51257,2023-04-08 18:14:17.000000,EventFootballPass,1-10-VGS 23 (0:44) 3 J. McClendon pass to 4 M. Bryant to STL 38 for 39 yards,,True,2,0,44,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,68,2302029-VGS-at-STL,44,44,1844,0:44,7,,,0.0,VGS,STL,0.0,3,2,3.0,3.0,Visitor,23,7,77.0,0,11,8,,,,StatusOfficial,ResultPassComplete,,,,,,1.0,10.0,39.0,Visitor,25.0,1.0,37.0,0:08, ,21022,20218,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,157,1680977698.0,51298,2023-04-08 18:14:58.000000,EventFootballPass,1-10-STL 38 (0:40) 3 J. McClendon pass incomplete to 10 M. Sexton Pass Defended by 1 E. Hamilton,,True,2,0,40,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,69,2302029-VGS-at-STL,40,40,1840,0:40,7,,,0.0,VGS,STL,0.0,3,2,3.0,3.0,Home,38,7,38.0,0,11,8,,,,StatusOfficial,ResultPassIncomplete,,,,,,1.0,10.0,,Visitor,25.0,2.0,37.0,0:12, ,21022,21882,20615,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,180,1680977734.0,51334,2023-04-08 18:15:34.000000,EventFootballPass,2-10-STL 38 (0:31) 3 J. McClendon pass to 18 B. Burt to STL 28 for 10 yards (33 T. Watson),,True,2,0,31,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,70,2302029-VGS-at-STL,31,31,1831,0:31,7,,,0.0,VGS,STL,0.0,3,2,3.0,3.0,Home,38,7,38.0,0,11,8,22297,,,StatusOfficial,ResultPassComplete,,,,,,2.0,10.0,10.0,Visitor,25.0,3.0,46.0,0:25, ,21022,20232,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,181,1680977770.0,51370,2023-04-08 18:16:10.000000,EventFootballTimeout,1-10-STL 28 (0:28) Timeout by Vegas Vipers at 0:28,,True,2,0,28,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,71,2302029-VGS-at-STL,28,28,1828,0:28,7,,,0.0,VGS,STL,0.0,3,2,3.0,3.0,Home,28,7,28.0,0,11,8,,,,StatusOfficial,,,,,,,1.0,10.0,,Visitor,25.0,3.0,46.0,0:24, ,,,,,,,,,,,,,,,,,,,,,,7,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,182,1680977897.0,51497,2023-04-08 18:18:17.000000,EventFootballPenalty,"1-10-STL 28 (0:28) PENALTY on (STL) 96 L. London, 5 yards",,True,2,0,28,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,72,2302029-VGS-at-STL,28,28,1828,0:28,7,,,0.0,VGS,STL,0.0,2,2,2.0,2.0,Home,28,7,28.0,0,11,8,,,,StatusOfficial,,,,,,,1.0,10.0,,Visitor,25.0,3.0,52.0,0:32, ,,,,,,,,,,5,20965,5.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,183,1680977937.0,51537,2023-04-08 18:18:57.000000,EventFootballRush,1-5-STL 23 (0:20) 18 B. Burt rush to STL 20 for 3 yards (53 C. Wells),,True,2,0,20,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,73,2302029-VGS-at-STL,20,20,1820,0:20,7,,,0.0,VGS,STL,0.0,2,2,2.0,2.0,Home,23,7,23.0,0,11,8,21833,,,StatusOfficial,,,,,20232,,1.0,5.0,3.0,Visitor,25.0,4.0,55.0,0:32, ,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,188,1680977954.0,51554,2023-04-08 18:19:14.000000,EventFootballTimeout,2-2-STL 20 (0:20) Timeout by St. Louis Battlehawks at 0:20,,True,2,0,20,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,74,2302029-VGS-at-STL,20,20,1820,0:20,7,,,0.0,VGS,STL,0.0,2,2,2.0,2.0,Home,20,7,20.0,0,11,8,,,,StatusOfficial,,,,,,,2.0,2.0,,Visitor,25.0,4.0,55.0,0:32, ,,,,,,,,,,,,,,,,,,,,,,5,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,189,1680978029.0,51629,2023-04-08 18:20:29.000000,EventFootballPass,2-2-STL 20 (0:15) 3 J. McClendon pass incomplete to 89 C. Sutton QB Hit by 98 F. Akinmoladun,,True,2,0,15,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,75,2302029-VGS-at-STL,15,15,1815,0:15,7,,,0.0,VGS,STL,0.0,2,1,2.0,2.0,Home,20,7,20.0,0,11,8,,,,StatusOfficial,ResultPassIncomplete,,,,,,2.0,2.0,,Visitor,25.0,5.0,55.0,0:37, ,21022,21502,,,,,,,,,,,,,22386,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,190,1680978062.0,51662,2023-04-08 18:21:02.000000,EventFootballPass,3-2-STL 20 (0:11) 3 J. McClendon pass incomplete to 4 M. Bryant Pass Defended by 38 B. Sebastian,,True,2,0,11,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,76,2302029-VGS-at-STL,11,11,1811,0:11,7,,,0.0,VGS,STL,0.0,2,1,2.0,2.0,Home,20,7,20.0,0,11,8,,,,StatusOfficial,ResultPassIncomplete,,,,,,3.0,2.0,,Visitor,25.0,6.0,55.0,0:41, ,21022,20218,21389,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,191,1680978101.0,51701,2023-04-08 18:21:41.000000,EventFootballTimeout,4-2-STL 20 (0:07) Timeout by St. Louis Battlehawks at 0:07,,True,2,0,7,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,77,2302029-VGS-at-STL,7,7,1807,0:07,7,,,0.0,VGS,STL,0.0,2,1,2.0,2.0,Home,20,7,20.0,0,11,8,,,,StatusOfficial,,,,,,,4.0,2.0,,Visitor,25.0,6.0,55.0,0:45, ,,,,,,,,,,,,,,,,,,,,,,5,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,192,1680978171.0,51771,2023-04-08 18:22:51.000000,EventFootballPass,4-2-STL 20 (0:05) 89 C. Sutton pass incomplete,,True,2,0,5,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,78,2302029-VGS-at-STL,5,5,1805,0:05,7,,,0.0,VGS,STL,0.0,2,0,2.0,2.0,Home,20,7,20.0,0,11,8,,,,StatusOfficial,ResultPassIncomplete,,,,,,4.0,2.0,,Visitor,25.0,7.0,55.0,0:47,DOWNS,21502,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,195,1680978263.0,51863,2023-04-08 18:24:23.000000,EventFootballRush,1-10-STL 20 (0:05) 14 N. Tiano rush to STL 19 for -1 yards,,True,2,0,5,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,79,2302029-VGS-at-STL,5,5,1805,0:05,5,,,1.0,STL,VGS,0.0,2,0,0.0,0.0,Home,20,8,80.0,0,11,8,,,,StatusOfficial,,,,,21558,,1.0,10.0,-1.0,Home,20.0,1.0,-1.0,0:05,HALF,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,196,1680978322.0051968,,2023-04-08 18:25:22.005197,EventPeriodEnd,Halftime Marker,,True,2,0,0,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,10010,2302029-VGS-at-STL,0,0,1800,0:00,5,,,1.0,STL,VGS,0.0,3,3,3.0,3.0,Home,19,8,81.0,0,11,8,,,,,,,,,,,2.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,209,1680978975.0,52575,2023-04-08 18:36:15.000000,EventFootballKickoff,"FROM VGS 30 (15:00) 38 S. Sloman kicks from VGS 30. 11 D. Shepherd to STL 30 for 14 yards (20 J. Johnson) PENALTY on (VGS) 89 C. Sutton, 5 yards",,True,3,15,0,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,80,2302029-VGS-at-STL,900,1800,1800,15:00,5,,,1.0,STL,VGS,0.0,3,3,3.0,3.0,Visitor,30,9,30.0,0,11,8,20811,22904,21822,StatusOfficial,ResultKickReturned,14.0,Home,30.0,,,,,,,,,,,,,,,,,,,,,7,21502,5.0,ResultPenaltyOnkickoffpat,NA,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,211,1680979058.0,52658,2023-04-08 18:37:38.000000,EventFootballPass,1-10-STL 30 (14:51) 14 N. Tiano pass dropped by 9 J. Haskins,,True,3,14,51,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,81,2302029-VGS-at-STL,891,1791,1791,14:51,5,,,1.0,STL,VGS,0.0,3,3,3.0,3.0,Home,30,9,70.0,0,11,8,,,,StatusOfficial,ResultPassDropped,,,,,,1.0,10.0,,Home,30.0,1.0,,0:14, ,21558,20651,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,213,1680979086.0,52686,2023-04-08 18:38:06.000000,EventFootballPass,2-10-STL 30 (14:25) 14 N. Tiano pass incomplete to 88 H. Butler Pass Defended by 31 J. Summers,,True,3,14,25,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,82,2302029-VGS-at-STL,865,1765,1765,14:25,5,,,1.0,STL,VGS,0.0,3,3,3.0,3.0,Home,30,9,70.0,0,11,8,,,,StatusOfficial,ResultPassIncomplete,,,,,,2.0,10.0,,Home,30.0,2.0,,0:39, ,21558,22333,22754,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,215,1680979131.0,52731,2023-04-08 18:38:51.000000,EventFootballPass,3-10-STL 30 (13:43) 14 N. Tiano pass to 3 M. Ateman to Midfield for 20 yards (9 D. Anderson),,True,3,13,43,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,83,2302029-VGS-at-STL,823,1723,1723,13:43,5,,,1.0,STL,VGS,0.0,3,3,3.0,3.0,Home,30,9,70.0,0,11,8,20039,,,StatusOfficial,ResultPassComplete,,,,,,3.0,10.0,20.0,Home,30.0,3.0,20.0,1:32, ,21558,20058,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,217,1680979161.0,52761,2023-04-08 18:39:21.000000,EventFootballPass,1-10-Midfield (13:14) 14 N. Tiano pass to 13 A. Proehl to VGS 45 for 5 yards (6 K. Kennedy),,True,3,13,14,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,84,2302029-VGS-at-STL,794,1694,1694,13:14,5,,,1.0,STL,VGS,0.0,3,3,3.0,3.0,Home,50,9,50.0,0,11,8,21943,,,StatusOfficial,ResultPassComplete,,,,,,1.0,10.0,5.0,Home,30.0,4.0,25.0,1:57, ,21558,21263,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,219,1680979199.0,52799,2023-04-08 18:39:59.000000,EventFootballRush,"2-5-VGS 45 (12:35) 23 B. Hill rush to VGS 31 for 14 yards (25 M. Evans, 26 M. Smith)",,True,3,12,35,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,85,2302029-VGS-at-STL,755,1655,1655,12:35,5,,,1.0,STL,VGS,0.0,3,3,3.0,3.0,Visitor,45,9,45.0,0,11,8,20461,,,StatusOfficial,,,,,20688,21444,2.0,5.0,14.0,Home,30.0,5.0,39.0,2:39, ,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,221,1680979253.0,52853,2023-04-08 18:40:53.000000,EventFootballSack,1-10-VGS 31 (12:01) 14 N. Tiano sacked at VGS 40 for -9 yards (98 C. Walker),,True,3,12,1,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,86,2302029-VGS-at-STL,721,1621,1621,12:01,5,,,1.0,STL,VGS,0.0,3,3,3.0,3.0,Visitor,31,9,31.0,0,11,8,,,,StatusOfficial,,,,,,,1.0,10.0,-9.0,Home,30.0,6.0,30.0,3:00, ,21558,,,,,,,,,,,,,,,,,,,,,,22794,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,223,1680979286.0,52886,2023-04-08 18:41:26.000000,EventFootballRush,2-19-VGS 40 (11:33) 14 N. Tiano rush to VGS 32 for 8 yards (25 M. Evans),,True,3,11,33,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,87,2302029-VGS-at-STL,693,1593,1593,11:33,5,,,1.0,STL,VGS,0.0,3,3,3.0,3.0,Visitor,40,9,40.0,0,11,8,20461,,,StatusOfficial,,,,,21558,,2.0,19.0,8.0,Home,30.0,7.0,38.0,3:36, ,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,225,1680979333.0,52933,2023-04-08 18:42:13.000000,EventFootballRush,3-11-VGS 32 (10:51) 14 N. Tiano rush to VGS 29 for 3 yards (26 M. Smith),,True,3,10,51,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,88,2302029-VGS-at-STL,651,1551,1551,10:51,5,,,1.0,STL,VGS,0.0,3,3,3.0,3.0,Visitor,32,9,32.0,0,11,8,21444,,,StatusOfficial,,,,,21558,,3.0,11.0,3.0,Home,30.0,8.0,41.0,4:23, ,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,227,1680979362.0,52962,2023-04-08 18:42:42.000000,EventFootballFg,4-8-VGS 29 (10:23) 2 D. Hageman 47 yard field goal is NO GOOD,,True,3,10,23,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,89,2302029-VGS-at-STL,623,1523,1523,10:23,5,,,1.0,STL,VGS,0.0,3,3,3.0,3.0,Visitor,29,9,29.0,0,11,8,,22008,,StatusOfficial,ResultKickMissed,,,,,,4.0,8.0,47.0,Home,30.0,9.0,41.0,4:37,MISSED FG,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,229,1680979585.0,53185,2023-04-08 18:46:25.000000,EventFootballRush,1-10-VGS 37 (10:10) 18 B. Burt rush to VGS 40 for 3 yards (6 L. Williams),,True,3,10,10,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,90,2302029-VGS-at-STL,610,1510,1510,10:10,7,,,0.0,VGS,STL,0.0,3,3,3.0,3.0,Visitor,37,10,63.0,0,11,8,21678,,,StatusOfficial,,,,,20232,,1.0,10.0,3.0,Visitor,37.0,1.0,3.0,0:15, ,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,231,1680979628.0,53228,2023-04-08 18:47:08.000000,EventFootballRush,2-7-VGS 40 (9:33) 18 B. Burt rush to STL 47 for 13 yards (56 T. Feeney),,True,3,9,33,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,91,2302029-VGS-at-STL,573,1473,1473,9:33,7,,,0.0,VGS,STL,0.0,3,3,3.0,3.0,Visitor,40,10,60.0,0,11,8,22503,,,StatusOfficial,,,,,20232,,2.0,7.0,13.0,Visitor,37.0,2.0,16.0,0:57, ,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,236,1680979666.0,53266,2023-04-08 18:47:46.000000,EventFootballPenalty,"1-10-STL 47 (9:00) PENALTY on (VGS) 64 M. Miller, 5 yards",,True,3,9,0,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,92,2302029-VGS-at-STL,540,1440,1440,9:00,7,,,0.0,VGS,STL,0.0,3,3,3.0,3.0,Home,47,10,47.0,0,11,8,,,,StatusOfficial,,,,,,,1.0,10.0,,Visitor,37.0,2.0,11.0,1:16, ,,,,,,,,,,7,21075,5.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,235,1680979710.0,53310,2023-04-08 18:48:30.000000,EventFootballRush,1-15-VGS 48 (8:35) 15 R. Smith rush to STL 42 for 10 yards (8 M. Hampton),,True,3,8,35,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,93,2302029-VGS-at-STL,515,1415,1415,8:35,7,,,0.0,VGS,STL,0.0,3,3,3.0,3.0,Visitor,48,10,52.0,0,11,8,21862,,,StatusOfficial,,,,,21447,,1.0,15.0,10.0,Visitor,37.0,3.0,21.0,2:02, ,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,238,1680979741.0,53341,2023-04-08 18:49:01.000000,EventFootballRush,2-5-STL 42 (8:04) 15 R. Smith rush to STL 43 for -1 yards (96 L. London),,True,3,8,4,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,94,2302029-VGS-at-STL,484,1384,1384,8:04,7,,,0.0,VGS,STL,0.0,3,3,3.0,3.0,Home,42,10,42.0,0,11,8,20965,,,StatusOfficial,,,,,21447,,2.0,5.0,-1.0,Visitor,37.0,4.0,20.0,2:27, ,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,240,1680979788.0,53388,2023-04-08 18:49:48.000000,EventFootballTimeout,3-6-STL 43 (7:26) Timeout by Vegas Vipers at 7:26,,True,3,7,26,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,95,2302029-VGS-at-STL,446,1346,1346,7:26,7,,,0.0,VGS,STL,0.0,3,3,3.0,3.0,Home,43,10,43.0,0,11,8,,,,StatusOfficial,,,,,,,3.0,6.0,,Visitor,37.0,4.0,20.0,2:50, ,,,,,,,,,,,,,,,,,,,,,,7,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,242,1680979997.0,53597,2023-04-08 18:53:17.000000,EventFootballPass,3-6-STL 43 (7:22) 3 J. McClendon pass incomplete to 18 B. Burt Pass Defended by 53 C. Wells,,True,3,7,22,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,96,2302029-VGS-at-STL,442,1342,1342,7:22,7,,,0.0,VGS,STL,0.0,2,3,2.0,2.0,Home,43,10,43.0,0,11,8,,,,StatusOfficial,ResultPassIncomplete,,,,,,3.0,6.0,,Visitor,37.0,5.0,20.0,3:07, ,21022,20232,21833,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,244,1680980024.0,53624,2023-04-08 18:53:44.000000,EventFootballPunt,"4-6-STL 43 (6:56) 17 M. Carrizosa punts 43 yards from STL 43 to end zone, Touchback",,True,3,6,56,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,97,2302029-VGS-at-STL,416,1316,1316,6:56,7,,,0.0,VGS,STL,0.0,2,3,2.0,2.0,Home,43,10,43.0,0,11,8,,,,StatusOfficial,ResultKickTouchback,,Home,35.0,,,4.0,6.0,,Visitor,37.0,5.0,20.0,3:27,PUNT,,,,,,21784,,43.0,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,246,1680980090.0,53690,2023-04-08 18:54:50.000000,EventFootballRush,1-10-STL 35 (6:41) 23 B. Hill rush to STL 37 for 2 yards (48 D. Calhoun),,True,3,6,41,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,98,2302029-VGS-at-STL,401,1301,1301,6:41,5,,,1.0,STL,VGS,0.0,2,3,3.0,3.0,Home,35,11,65.0,0,11,8,21744,,,StatusOfficial,,,,,20688,,1.0,10.0,2.0,Home,35.0,1.0,2.0,0:25, ,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,248,1680980127.0,53727,2023-04-08 18:55:27.000000,EventFootballPass,2-8-STL 37 (6:08) 14 N. Tiano pass incomplete to 11 D. Shepherd,,True,3,6,8,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,99,2302029-VGS-at-STL,368,1268,1268,6:08,5,,,1.0,STL,VGS,0.0,2,3,3.0,3.0,Home,37,11,63.0,0,11,8,,,,StatusOfficial,ResultPassIncomplete,,,,,,2.0,8.0,,Home,35.0,2.0,2.0,0:41, ,21558,21822,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
