season,game_id,away_team_abv,away_team,home_team_abv,home_team,roof,MarkerId,MarkerUTC,MarkerLTC,play_date_time,play_type,desc,comments,IsOfficial,qtr,ClockMinutes,ClockSeconds,game_half,SourceType,EventId,SituationCode,SourceId,SourceNativeMarkerId,OfficialCode,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,time,posteam,LastPlaySummary,LastPlayStatus,home_team_has_pos,posteam_abv,defteam_abv,receive_2h_ko_team,VisTimeouts,HomeTimeouts,posteam_timeouts_remaining,defteam_timeouts_remaining,BallOn_Side,BallOn_YardNum,DriveNum,yardline_100,spread_line,VisScore,HomeScore,down,ydstogo,MapRoleTackler1,MapRoleTackler2,MapRoleKicker,MapRoleKickreturner,FootballStatus,FootballPlayResult,FootballKickRetYards,FootballSetBallOn_VisOrHome,FootballSetBallOn_YardNum,MapRolePasser,MapRoleReceiver,MapRoleQbHitter,Drive_Start_VisOrHome,Drive_Start_YardNum,Drive_Plays,Drive_TOP,Result,FootballYards,Drive_Yards,FootballPenalty_TeamId,FootballPenalty_PlayerId,FootballPenalty_Yards,FootballPenalty_PenaltyResult,FootballPenalty_Description,MapRoleRusher,FootballTimeoutTeamId,FootballMainScoringPlay,FootballConvAttPts,MapRoleSacker1,MapRoleSacker2,MapRolePassDefender,MapRolePunter,MapRolePuntreturner,FootballPuntYards,MapRoleInterceptor,FootballPuntRetYards,FootballFumble_TeamFumbled,FootballFumble_PlayerFumbled,FootballFumble_TeamRecovered,FootballFumble_PlayerRecovered,FootballFumble_PlayerForcedFumble,punt_attempt,pass_touchdown,rush_touchdown,field_goal_attempt,field_goal_made,touchdown
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,179,1681071018.0,54618,2023-04-09 16:10:18.000000,EventFootballPass,2-5-SA 23 (1:11) 12 B. Silvers pass incomplete to 22 M. Borghi Pass Defended by 21 S. Williams,,True,2,1,11,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,66,2302031-HOU-at-SA,71,71,1871,1:11,2,,,0.0,HOU,SA,0.0,3,1,3.0,3.0,Home,23,5,23.0,0,6,6,2.0,5.0,,,,,StatusOfficial,ResultPassIncomplete,,,,21984,20149,,Visitor,25.0,9.0,5:18, ,,52.0,,,,,,,,,,,,22819,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,181,1681071057.0,54657,2023-04-09 16:10:57.000000,EventFootballPass,3-5-SA 23 (1:05) 12 B. Silvers pass incomplete to 1 D. Burnett Pass Defended by 1 L. Barcoo,,True,2,1,5,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,67,2302031-HOU-at-SA,65,65,1865,1:05,2,,,0.0,HOU,SA,0.0,3,1,3.0,3.0,Home,23,5,23.0,0,6,6,3.0,5.0,,,,,StatusOfficial,ResultPassIncomplete,,,,21984,20229,,Visitor,25.0,10.0,5:24, ,,52.0,,,,,,,,,,,,20087,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,183,1681071100.0,54700,2023-04-09 16:11:40.000000,EventFootballTimeout,4-5-SA 23 (1:05) Timeout by Houston Roughnecks at 1:05,,True,2,1,5,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,68,2302031-HOU-at-SA,65,65,1865,1:05,2,,,0.0,HOU,SA,0.0,3,1,3.0,3.0,Home,23,5,23.0,0,6,6,4.0,5.0,,,,,StatusOfficial,,,,,,,,Visitor,25.0,10.0,5:24, ,,52.0,,,,,,,2,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,185,1681071156.0,54756,2023-04-09 16:12:36.000000,EventFootballFg,4-5-SA 23 (1:01) 8 A. Jones 41 yard field goal is GOOD,,True,2,1,1,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,69,2302031-HOU-at-SA,61,61,1861,1:01,2,,,0.0,HOU,SA,0.0,2,1,2.0,2.0,Home,23,5,23.0,0,6,6,4.0,5.0,,,22903,,StatusOfficial,ResultKickMade,,,,,,,Visitor,25.0,11.0,5:28,FG,41.0,52.0,,,,,,,,ScoreTypeFg,,,,,,,,,,,,,,,0,0.0,0.0,1.0,1.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,188,1681071220.0,54820,2023-04-09 16:13:40.000000,EventFootballKickoff,"FROM HOU 30 (1:01) 8 A. Jones kicks from HOU 30. 6 F. Brown to SA 14 for 9 yards (47 C. Rivers) PENALTY on (SA) 31 J. Hilliman, 10 yards",,True,2,1,1,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,70,2302031-HOU-at-SA,61,61,1861,1:01,3,,,1.0,SA,HOU,0.0,2,1,1.0,1.0,Visitor,30,6,30.0,0,9,6,,,21820,,22903,20203,StatusOfficial,ResultKickReturned,9.0,Home,14.0,,,,,,,,,,,3,20697,10.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,190,1681071313.0,54913,2023-04-09 16:15:13.000000,EventFootballPass,1-10-SA 14 (0:50) 16 J. Coan pass incomplete,,True,2,0,50,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,71,2302031-HOU-at-SA,50,50,1850,0:50,3,,,1.0,SA,HOU,0.0,2,1,1.0,1.0,Home,14,6,86.0,0,9,6,1.0,10.0,,,,,StatusOfficial,ResultPassIncomplete,,,,20301,,,Home,14.0,1.0,0:11, ,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,192,1681071342.0,54942,2023-04-09 16:15:42.000000,EventFootballPass,2-10-SA 14 (0:47) 16 J. Coan pass incomplete to 82 L. Akers,,True,2,0,47,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,72,2302031-HOU-at-SA,47,47,1847,0:47,3,,,1.0,SA,HOU,0.0,2,1,1.0,1.0,Home,14,6,86.0,0,9,6,2.0,10.0,,,,,StatusOfficial,ResultPassIncomplete,,,,20301,20016,,Home,14.0,2.0,0:14, ,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,194,1681071377.0,54977,2023-04-09 16:16:17.000000,EventFootballPass,"3-10-SA 14 (0:43) 16 J. Coan pass to 6 F. Brown to SA 26 for 12 yards (16 R. Texada) PENALTY on (HOU) 17 D. Johnson, 15 yards",,True,2,0,43,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,73,2302031-HOU-at-SA,43,43,1843,0:43,3,,,1.0,SA,HOU,0.0,2,1,1.0,1.0,Home,14,6,86.0,0,9,6,3.0,10.0,21536,,,,StatusOfficial,ResultPassComplete,,,,20301,20203,,Home,14.0,3.0,0:20, ,12.0,27.0,2,20801,15.0,ResultPenaltyOnkickoffpat,NA,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,196,1681071453.0,55053,2023-04-09 16:17:33.000000,EventFootballPenalty,"1-10-SA 41 (0:34) PENALTY on (HOU) 45 J. Daka, 5 yards",,True,2,0,34,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,74,2302031-HOU-at-SA,34,34,1834,0:34,3,,,1.0,SA,HOU,0.0,2,1,1.0,1.0,Home,41,6,59.0,0,9,6,1.0,10.0,,,,,StatusOfficial,,,,,,,,Home,14.0,3.0,0:27, ,,32.0,2,20350,5.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,198,1681071499.0,55099,2023-04-09 16:18:19.000000,EventFootballPass,1-5-SA 46 (0:28) 16 J. Coan pass incomplete to 81 T. Toivonen QB Hit by 98 C. Brewer,,True,2,0,28,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,75,2302031-HOU-at-SA,28,28,1828,0:28,3,,,1.0,SA,HOU,0.0,2,1,1.0,1.0,Home,46,6,54.0,0,9,6,1.0,5.0,,,,,StatusOfficial,ResultPassIncomplete,,,,20301,22891,21989,Home,14.0,4.0,0:33, ,,32.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,200,1681071565.0,55165,2023-04-09 16:19:25.000000,EventFootballPass,2-5-SA 46 (0:23) 16 J. Coan pass to 88 A. Mack to Midfield for 4 yards (11 T. Beckett),,True,2,0,23,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,76,2302031-HOU-at-SA,23,23,1823,0:23,3,,,1.0,SA,HOU,0.0,2,1,1.0,1.0,Home,46,6,54.0,0,9,6,2.0,5.0,20107,,,,StatusOfficial,ResultPassComplete,,,,20301,21765,,Home,14.0,5.0,0:43, ,4.0,36.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,203,1681071578.0,55178,2023-04-09 16:19:38.000000,EventFootballTimeout,3-1-Midfield (0:20) Timeout by San Antonio Brahmas at 0:20,,True,2,0,20,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,77,2302031-HOU-at-SA,20,20,1820,0:20,3,,,1.0,SA,HOU,0.0,2,1,1.0,1.0,Home,50,6,50.0,0,9,6,3.0,1.0,,,,,StatusOfficial,,,,,,,,Home,14.0,5.0,0:43, ,,36.0,,,,,,,3,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,205,1681071633.0,55233,2023-04-09 16:20:33.000000,EventFootballRush,3-1-Midfield (0:17) 31 J. Hilliman rush to HOU 46 for 4 yards (96 J. Heflin),,True,2,0,17,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,78,2302031-HOU-at-SA,17,17,1817,0:17,3,,,1.0,SA,HOU,0.0,2,0,0.0,0.0,Home,50,6,50.0,0,9,6,3.0,1.0,22875,,,,StatusOfficial,,,,,,,,Home,14.0,6.0,0:45, ,4.0,40.0,,,,,,20697,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,207,1681071664.0,55264,2023-04-09 16:21:04.000000,EventFootballTimeout,1-10-HOU 46 (0:16) Timeout by Houston Roughnecks at 0:16,,True,2,0,16,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,79,2302031-HOU-at-SA,16,16,1816,0:16,3,,,1.0,SA,HOU,0.0,2,0,0.0,0.0,Visitor,46,6,46.0,0,9,6,1.0,10.0,,,,,StatusOfficial,,,,,,,,Home,14.0,6.0,0:45, ,,40.0,,,,,,,2,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,209,1681071707.0,55307,2023-04-09 16:21:47.000000,EventFootballPass,1-10-HOU 46 (0:10) 16 J. Coan pass intended for 88 A. Mack INTERCEPTED by 4 W. Likely returned 5 yards to HOU 42,,True,2,0,10,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,80,2302031-HOU-at-SA,10,10,1810,0:10,3,,,1.0,SA,HOU,0.0,1,0,0.0,0.0,Visitor,46,6,46.0,0,9,6,1.0,10.0,,,,,StatusOfficial,ResultPassInterception,,Visitor,42.0,20301,21765,,Home,14.0,7.0,0:51,INT,,40.0,,,,,,,,,,,,,,,,22601,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,215,1681071775.0,55375,2023-04-09 16:22:55.000000,EventFootballPass,1-10-HOU 42 (0:03) 12 B. Silvers pass intended for 6 T. Harris INTERCEPTED by 28 J. Koerner returned 51 yards to HOU 27 QB Hit by 33 D. Beesley,,True,2,0,3,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,81,2302031-HOU-at-SA,3,3,1803,0:03,2,,,0.0,HOU,SA,0.0,1,0,1.0,1.0,Visitor,42,7,58.0,0,9,6,1.0,10.0,,,,,StatusOfficial,ResultPassInterception,,Visitor,27.0,21984,20642,21740,Visitor,42.0,1.0,0:07,INT,,,,,,,,,,,,,,,,,,20901,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,213,1681071832.6297517,,2023-04-09 16:23:52.629752,EventPeriodEnd,Halftime Marker,,True,2,0,0,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,10010,2302031-HOU-at-SA,0,0,1800,0:00,3,,,1.0,SA,HOU,0.0,3,3,3.0,3.0,Visitor,29,8,29.0,0,9,6,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,217,1681072582.0,56182,2023-04-09 16:36:22.000000,EventFootballKickoff,"FROM HOU 30 (15:00) 8 A. Jones kicks from HOU 30. 6 F. Brown to SA 25 for 5 yards (36 C. Brice, 18 J. Mosley)",,True,3,15,0,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,82,2302031-HOU-at-SA,900,1800,1800,15:00,3,,,1.0,SA,HOU,0.0,3,3,3.0,3.0,Visitor,30,10,30.0,0,9,6,,,21918,21108,22903,20203,StatusOfficial,ResultKickReturned,5.0,Home,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,219,1681072620.0,56220,2023-04-09 16:37:00.000000,EventFootballRush,1-10-SA 25 (14:54) 9 J. Patrick rush to SA 27 for 2 yards (99 T. Mason),,True,3,14,54,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,83,2302031-HOU-at-SA,894,1794,1794,14:54,3,,,1.0,SA,HOU,0.0,3,3,3.0,3.0,Home,25,10,75.0,0,9,6,1.0,10.0,21004,,,,StatusOfficial,,,,,,,,Home,25.0,1.0,0:16, ,2.0,2.0,,,,,,21196,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,221,1681072653.0,56253,2023-04-09 16:37:33.000000,EventFootballRush,"2-8-SA 27 (14:21) 9 J. Patrick rush to SA 30 for 3 yards (36 C. Brice, 99 T. Mason)",,True,3,14,21,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,84,2302031-HOU-at-SA,861,1761,1761,14:21,3,,,1.0,SA,HOU,0.0,3,3,3.0,3.0,Home,27,10,73.0,0,9,6,2.0,8.0,21918,21004,,,StatusOfficial,,,,,,,,Home,25.0,2.0,0:57, ,3.0,5.0,,,,,,21196,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,223,1681072688.0,56288,2023-04-09 16:38:08.000000,EventFootballPass,3-5-SA 30 (13:46) 16 J. Coan pass intended for 9 J. Patrick INTERCEPTED by 99 T. Mason returned 18 yards to SA 7,,True,3,13,46,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,85,2302031-HOU-at-SA,826,1726,1726,13:46,3,,,1.0,SA,HOU,0.0,3,3,3.0,3.0,Home,30,10,70.0,0,9,6,3.0,5.0,,,,,StatusOfficial,ResultPassInterception,,Home,7.0,20301,21196,,Home,25.0,3.0,1:14,INT,,5.0,,,,,,,,,,,,,,,,21004,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,225,1681072755.0,56355,2023-04-09 16:39:15.000000,EventFootballRush,"1-7-SA 7 (13:38) 22 M. Borghi rush to SA 5 for 2 yards (5 T. Adewusi, 33 D. Beesley)",,True,3,13,38,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,86,2302031-HOU-at-SA,818,1718,1718,13:38,2,,,0.0,HOU,SA,0.0,3,3,3.0,3.0,Home,7,11,7.0,0,9,6,1.0,7.0,20008,21740,,,StatusOfficial,,,,,,,,Home,7.0,1.0,0:12, ,2.0,2.0,,,,,,20149,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,227,1681072792.0,56392,2023-04-09 16:39:52.000000,EventFootballPass,"2-5-SA 5 (13:02) 12 B. Silvers pass to 21 G. Owens for 5 yards, TOUCHDOWN",,True,3,13,2,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,87,2302031-HOU-at-SA,782,1682,1682,13:02,2,,,0.0,HOU,SA,0.0,3,3,3.0,3.0,Home,5,11,5.0,0,9,6,2.0,5.0,,,,,StatusOfficial,ResultPassComplete,,,,21984,21173,,Home,7.0,2.0,0:42,TD,5.0,7.0,,,,,,,,ScoreTypeTd,,,,,,,,,,,,,,,0,1.0,0.0,0.0,0.0,1.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,229,1681072842.0,56442,2023-04-09 16:40:42.000000,EventFootballPenalty,"FROM SA 2 (13:02) PENALTY on (HOU) 10 J. Smith, 5 yards",,True,3,13,2,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,88,2302031-HOU-at-SA,782,1682,1682,13:02,2,,,0.0,HOU,SA,0.0,3,3,3.0,3.0,Home,2,11,2.0,0,15,6,,,,,,,StatusOfficial,,,,,,,,Home,7.0,2.0,0:42,TD,,,2,21441,5.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,231,1681072897.0,56497,2023-04-09 16:41:37.000000,EventFootballPat1PtPass,FROM SA 7 (13:02) 12 B. Silvers 1-pt conversion pass to 86 T. Salter NO GOOD,,True,3,13,2,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,89,2302031-HOU-at-SA,782,1682,1682,13:02,2,,,0.0,HOU,SA,0.0,3,3,3.0,3.0,Home,7,11,7.0,0,15,6,,,,,,,StatusOfficial,ResultPassIncomplete,,,,21984,21362,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,233,1681072975.0,56575,2023-04-09 16:42:55.000000,EventFootballKickoff,"FROM HOU 30 (13:02) 8 A. Jones kicks from HOU 30. 6 F. Brown to SA 37 for 27 yards (24 A. Myres, 18 J. Mosley)",,True,3,13,2,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,90,2302031-HOU-at-SA,782,1682,1682,13:02,3,,,1.0,SA,HOU,0.0,3,3,3.0,3.0,Visitor,30,12,30.0,0,15,6,,,22032,21108,22903,20203,StatusOfficial,ResultKickReturned,27.0,Home,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,235,1681073017.0,56617,2023-04-09 16:43:37.000000,EventFootballRush,"1-10-SA 37 (12:52) 9 J. Patrick rush to SA 44 for 7 yards (29 A. Hendy, 11 T. Beckett)",,True,3,12,52,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,91,2302031-HOU-at-SA,772,1672,1672,12:52,3,,,1.0,SA,HOU,0.0,3,3,3.0,3.0,Home,37,12,63.0,0,15,6,1.0,10.0,20675,20107,,,StatusOfficial,,,,,,,,Home,37.0,1.0,0:25, ,7.0,7.0,,,,,,21196,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,237,1681073052.0,56652,2023-04-09 16:44:12.000000,EventFootballPass,2-3-SA 44 (12:18) 16 J. Coan pass incomplete to 84 D. Yelder,,True,3,12,18,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,92,2302031-HOU-at-SA,738,1638,1638,12:18,3,,,1.0,SA,HOU,0.0,3,3,3.0,3.0,Home,44,12,56.0,0,15,6,2.0,3.0,,,,,StatusOfficial,ResultPassIncomplete,,,,20301,22022,,Home,37.0,2.0,0:47, ,,7.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,240,1681073092.0,56692,2023-04-09 16:44:52.000000,EventFootballPass,3-3-SA 44 (11:46) 16 J. Coan pass dropped by 6 F. Brown QB Hit by 47 C. Rivers,,True,3,11,46,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,93,2302031-HOU-at-SA,706,1606,1606,11:46,3,,,1.0,SA,HOU,0.0,3,3,3.0,3.0,Home,44,12,56.0,0,15,6,3.0,3.0,,,,,StatusOfficial,ResultPassDropped,,,,20301,20203,21820,Home,37.0,3.0,1:22, ,,7.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,242,1681073129.0,56729,2023-04-09 16:45:29.000000,EventFootballPunt,"4-3-SA 44 (11:17) 0 B. Wing punts 56 yards from SA 44 to end zone, Touchback",,True,3,11,17,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,94,2302031-HOU-at-SA,677,1577,1577,11:17,3,,,1.0,SA,HOU,0.0,3,3,3.0,3.0,Home,44,12,56.0,0,15,6,4.0,3.0,,,,,StatusOfficial,ResultKickTouchback,,Visitor,35.0,,,,Home,37.0,3.0,1:45,PUNT,,7.0,,,,,,,,,,,,,21706,,56.0,,,,,,,,1,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,244,1681073338.0,56938,2023-04-09 16:48:58.000000,EventFootballPass,1-10-HOU 35 (11:15) 12 B. Silvers pass incomplete to 83 M. Bandy Pass Defended by 45 D. Scott,,True,3,11,15,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,95,2302031-HOU-at-SA,675,1575,1575,11:15,2,,,0.0,HOU,SA,0.0,3,3,3.0,3.0,Visitor,35,13,65.0,0,15,6,1.0,10.0,,,,,StatusOfficial,ResultPassIncomplete,,,,21984,22900,,Visitor,35.0,1.0,0:03, ,,,,,,,,,,,,,,22844,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,246,1681073374.0,56974,2023-04-09 16:49:34.000000,EventFootballPass,"2-10-HOU 35 (10:47) 12 B. Silvers pass to 83 M. Bandy to HOU 41 for 6 yards (15 J. Williams, 22 R. Texada)",,True,3,10,47,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,96,2302031-HOU-at-SA,647,1547,1547,10:47,2,,,0.0,HOU,SA,0.0,3,3,3.0,3.0,Visitor,35,13,65.0,0,15,6,2.0,10.0,21974,22376,,,StatusOfficial,ResultPassComplete,,,,21984,22900,,Visitor,35.0,2.0,0:39, ,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,248,1681073412.0,57012,2023-04-09 16:50:12.000000,EventFootballPass,3-4-HOU 41 (10:10) 12 B. Silvers pass incomplete to 83 M. Bandy QB Hit by 45 D. Scott Pass Defended by 55 D. Downey,,True,3,10,10,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,97,2302031-HOU-at-SA,610,1510,1510,10:10,2,,,0.0,HOU,SA,0.0,3,3,3.0,3.0,Visitor,41,13,59.0,0,15,6,3.0,4.0,,,,,StatusOfficial,ResultPassIncomplete,,,,21984,22900,22844,Visitor,35.0,3.0,1:16, ,,6.0,,,,,,,,,,,,20410,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,253,1681073456.0,57056,2023-04-09 16:50:56.000000,EventFootballPenalty,"4-4-HOU 41 (9:43) PENALTY on (HOU) 46 R. Porter, 5 yards",,True,3,9,43,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,98,2302031-HOU-at-SA,583,1483,1483,9:43,2,,,0.0,HOU,SA,0.0,3,3,3.0,3.0,Visitor,41,13,59.0,0,15,6,4.0,4.0,,,,,StatusOfficial,,,,,,,,Visitor,35.0,3.0,1:34, ,,1.0,2,21248,5.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
