season,game_id,away_team_abv,away_team_id,home_team_abv,home_team_id,MarkerId,MarkerUTC,MarkerLTC,play_date_time,play_type,desc,comments,IsOfficial,qtr,ClockMinutes,ClockSeconds,game_half,SourceType,EventId,SituationCode,SourceId,SourceNativeMarkerId,OfficialCode,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,time,VisTimeouts,HomeTimeouts,BallOn_Side,BallOn_YardNum,DriveNum,pos_team_ID,PossTeamAbv,LastPlaySummary,LastPlayStatus,home_team_has_pos,yardline_100,VisScore,HomeScore,MapRolePasser,MapRoleReceiver,Down,Distance,FootballStatus,FootballPlayResult,FootballZone,Drive_Start_VisOrHome,Drive_Start_YardNum,Drive_Plays,Drive_Yards,Drive_TOP,Result,FootballPenalty_TeamId,FootballPenalty_PlayerId,FootballPenalty_Yards,FootballPenalty_PenaltyResult,FootballPenalty_Description,MapRoleRusher,MapRoleTackler1,MapRoleTackler2,FootballYards,MapRoleSacker1,MapRolePunter,FootballPuntYards,FootballSetBallOn_VisOrHome,FootballSetBallOn_YardNum,FootballMainScoringPlay,FootballConvAttPts,MapRoleKicker,MapRoleKickreturner,FootballKickRetYards,MapRolePassDefender,MapRolePuntreturner,FootballTimeoutTeamId,FootballExtraYards_IndivOrTeam,FootballExtraYards_TeamId,FootballExtraYards_PlayerId,FootballExtraYards_Yards,FootballFumble_TeamFumbled,FootballFumble_PlayerFumbled,FootballFumble_TeamRecovered,FootballFumble_PlayerRecovered,FootballFumble_PlayerForcedFumble,FootballPuntRetYards,MapRoleSacker2,MapRoleQbHitter,punt_attempt,pass_touchdown,rush_touchdown,touchdown
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,232,1677209120.0,80720,2023-02-24 03:25:20.000000,EventFootballKickoff,11 D. Eberle kicks from SEA 30. 11 D. Shepherd to STL 20 for 18 yards (9 C. Hicks),,True,3,14,59,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,72,2302005-STL-at-SEA,899,1799,1799,14:59,3,3,Home,30,10,5,,,,0.0,30,8,12,,,,,StatusOfficial,ResultKickReturned,,,,,,,,,,,,,,22344,,,,,,Visitor,20.0,,,21822,22874,18.0,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,234,1677209167.0,80767,2023-02-24 03:26:07.000000,EventFootballPass,1-10-STL 20 (14:50) 10 A. McCarron pass incomplete to 3 M. Ateman,,True,3,14,50,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,73,2302005-STL-at-SEA,890,1790,1790,14:50,3,3,Visitor,20,10,5,,,,0.0,80,8,12,22026,20058,1.0,10.0,StatusOfficial,ResultPassIncomplete,1,Visitor,20.0,1.0,,0:12, ,,,,,,,,,,,,,,,,,,,,20466,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,236,1677209198.0,80798,2023-02-24 03:26:38.000000,EventFootballRush,2-10-STL 20 (14:25) 21 M. Durant rush to STL 21 for 1 yard (52 A. Jackson),,True,3,14,25,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,74,2302005-STL-at-SEA,865,1765,1765,14:25,3,3,Visitor,20,10,5,,,,0.0,80,8,12,,,2.0,10.0,StatusOfficial,,2,Visitor,20.0,2.0,1.0,0:57, ,,,,,,21856,20760,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,238,1677209235.0,80835,2023-02-24 03:27:15.000000,EventFootballPass,"3-9-STL 21 (13:48) 10 A. McCarron pass to 88 H. Butler to STL 29 for 8 yards (33 A. Holder, 43 E. Smith)",,True,3,13,48,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,75,2302005-STL-at-SEA,828,1728,1728,13:48,3,3,Visitor,21,10,5,,,,0.0,79,8,12,22026,22333,3.0,9.0,StatusOfficial,ResultPassComplete,1,Visitor,20.0,3.0,9.0,1:28, ,,,,,,,22552,21437,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,240,1677209288.0,80888,2023-02-24 03:28:08.000000,EventFootballTimeout,Timeout by St. Louis Battlehawks at 13:07,,True,3,13,7,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,76,2302005-STL-at-SEA,787,1687,1687,13:07,3,3,Visitor,29,10,5,,,,0.0,71,8,12,,,4.0,1.0,StatusOfficial,,,Visitor,20.0,3.0,9.0,1:53, ,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,253,1677209346.0,80946,2023-02-24 03:29:06.000000,EventFootballPunt,"4-1-STL 29 (12:56) 16 S. Hofrichter punts 37 yards from STL 29 to SEA 34. 3 J. Pearson to SEA 23 for 0 yards Team Gained 11 Extra Yards Fumbled by 3 J. Pearson,  Forced by 12 G. Jennings Recovered by 12 G. Jennings (3 M. Ateman)",,True,3,12,56,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,77,2302005-STL-at-SEA,776,1676,1676,12:56,2,3,Visitor,29,10,5,,,,0.0,71,8,12,,,4.0,1.0,StatusOfficial,ResultKickReturned,,Visitor,20.0,3.0,9.0,2:04,PUNT,,,,,,,21203,,,,20704,37.0,Home,23.0,,,,,,,21203,,Team,5,,11.0,6,21203,5,22038,22038,0.0,,,1,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,244,1677209485.0,81085,2023-02-24 03:31:25.000000,EventFootballRush,1-10-SEA 23 (12:06) 10 A. McCarron rush to SEA 20 for 3 yards (44 E. Ponder),,True,3,12,6,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,78,2302005-STL-at-SEA,726,1626,1626,12:06,2,3,Home,23,11,5,,,,0.0,23,8,12,,,1.0,10.0,StatusOfficial,,2,Home,23.0,1.0,3.0,0:06, ,,,,,,22026,22017,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,246,1677209500.0,81100,2023-02-24 03:31:40.000000,EventFootballPass,2-7-SEA 20 (11:51) 10 A. McCarron pass to 11 D. Shepherd to SEA 21 for -1 yards (97 N. Lalos),,True,3,11,51,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,79,2302005-STL-at-SEA,711,1611,1611,11:51,2,3,Home,20,11,5,,,,0.0,20,8,12,22026,21822,2.0,7.0,StatusOfficial,ResultPassComplete,3,Home,23.0,2.0,2.0,0:24, ,,,,,,,20918,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,248,1677209517.0,81117,2023-02-24 03:31:57.000000,EventFootballPass,3-8-SEA 21 (11:34) 10 A. McCarron pass to 88 H. Butler to SEA 18 for 3 yards (8 T. Walker),,True,3,11,34,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,80,2302005-STL-at-SEA,694,1594,1594,11:34,2,3,Home,21,11,5,,,,0.0,21,8,12,22026,22333,3.0,8.0,StatusOfficial,ResultPassComplete,1,Home,23.0,3.0,5.0,0:51, ,,,,,,,21620,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,250,1677209557.0,81157,2023-02-24 03:32:37.000000,EventFootballFg,4-5-SEA 18 (10:54) 2 D. Hageman 36 yard field goal is NO GOOD,,True,3,10,54,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,81,2302005-STL-at-SEA,654,1554,1554,10:54,2,3,Home,18,11,5,,,,0.0,18,8,12,,,4.0,5.0,StatusOfficial,ResultKickMissed,,Home,23.0,4.0,5.0,2:02,MISSED FG,,,,,,,,,36.0,,,,,,,,22008,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,255,1677209755.0,81355,2023-02-24 03:35:55.000000,EventFootballPass,1-10-SEA 26 (10:52) 6 B. DiNucci pass to 25 M. Ellison to SEA 39 for 13 yards (51 W. Harvey),,True,3,10,52,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,82,2302005-STL-at-SEA,652,1552,1552,10:52,2,3,Home,26,12,6,,,,1.0,74,8,12,21979,20450,1.0,10.0,StatusOfficial,ResultPassComplete,3,Home,26.0,1.0,13.0,0:12, ,,,,,,,20647,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,257,1677209793.0,81393,2023-02-24 03:36:33.000000,EventFootballRush,"1-10-SEA 39 (10:20) 25 M. Ellison rush to SEA 41 for 2 yards Team Gained 1 Extra Yards Fumbled by 25 M. Ellison,  Forced by 96 L. London Recovered by 90 K. Atkins (96 L. London)",,True,3,10,20,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,83,2302005-STL-at-SEA,620,1520,1520,10:20,2,3,Home,39,12,6,,,,1.0,61,8,12,,,1.0,10.0,StatusOfficial,,2,Home,26.0,2.0,16.0,0:34,FUMBLE,,,,,,20450,20965,,2.0,,,,Home,42.0,,,,,,,,,Team,6,,1.0,6,20450,5,20061,20965,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,259,1677209848.0,81448,2023-02-24 03:37:28.000000,EventFootballPass,1-10-SEA 42 (10:08) 10 A. McCarron pass incomplete to 12 G. Jennings,,True,3,10,8,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,84,2302005-STL-at-SEA,608,1508,1508,10:08,2,3,Home,42,13,5,,,,0.0,42,8,12,22026,22038,1.0,10.0,StatusOfficial,ResultPassIncomplete,6,Home,42.0,1.0,,0:15, ,,,,,,,,,,,,,,,,,,,,20836,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,261,1677209880.0,81480,2023-02-24 03:38:00.000000,EventFootballRush,2-10-SEA 42 (9:40) 0 K. Walker rush to SEA 40 for 2 yards (2 A. Brooks),,True,3,9,40,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,85,2302005-STL-at-SEA,580,1480,1480,9:40,2,3,Home,42,13,5,,,,0.0,42,8,12,,,2.0,10.0,StatusOfficial,,3,Home,42.0,2.0,2.0,0:42, ,,,,,,22033,21919,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,263,1677209917.0,81517,2023-02-24 03:38:37.000000,EventFootballPass,3-8-SEA 40 (9:03) 10 A. McCarron pass to 13 A. Proehl to SEA 29 for 11 yards (1 B. Thompson),,True,3,9,3,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,86,2302005-STL-at-SEA,543,1443,1443,9:03,2,3,Home,40,13,5,,,,0.0,40,8,12,22026,21263,3.0,8.0,StatusOfficial,ResultPassComplete,1,Home,42.0,3.0,13.0,1:19, ,,,,,,,22377,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,265,1677209956.0,81556,2023-02-24 03:39:16.000000,EventFootballPass,1-10-SEA 29 (8:24) 10 A. McCarron pass incomplete to 12 G. Jennings,,True,3,8,24,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,87,2302005-STL-at-SEA,504,1404,1404,8:24,2,3,Home,29,13,5,,,,0.0,29,8,12,22026,22038,1.0,10.0,StatusOfficial,ResultPassIncomplete,1,Home,42.0,4.0,13.0,1:51, ,,,,,,,,,,,,,,,,,,,,21963,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,267,1677209993.0,81593,2023-02-24 03:39:53.000000,EventFootballPass,2-10-SEA 29 (7:58) 10 A. McCarron pass incomplete to 88 H. Butler,,True,3,7,58,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,88,2302005-STL-at-SEA,478,1378,1378,7:58,2,3,Home,29,13,5,,,,0.0,29,8,12,22026,22333,2.0,10.0,StatusOfficial,ResultPassIncomplete,6,Home,42.0,5.0,13.0,2:34, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,269,1677210031.0,81631,2023-02-24 03:40:31.000000,EventFootballPass,3-10-SEA 29 (7:25) 10 A. McCarron pass to 0 K. Walker to SEA 26 for 3 yards (43 E. Smith),,True,3,7,25,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,89,2302005-STL-at-SEA,445,1345,1345,7:25,2,3,Home,29,13,5,,,,0.0,29,8,12,22026,22033,3.0,10.0,StatusOfficial,ResultPassComplete,1,Home,42.0,6.0,16.0,2:57, ,,,,,,,21437,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,271,1677210085.0,81685,2023-02-24 03:41:25.000000,EventFootballFg,4-7-SEA 26 (6:32) 2 D. Hageman 44 yard field goal is GOOD,,True,3,6,32,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,90,2302005-STL-at-SEA,392,1292,1292,6:32,2,3,Home,26,13,5,,,,0.0,26,8,12,,,4.0,7.0,StatusOfficial,ResultKickMade,,Home,42.0,7.0,16.0,3:48,FG,,,,,,,,,44.0,,,,,,ScoreTypeFg,,22008,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,273,1677210301.0,81901,2023-02-24 03:45:01.000000,EventFootballKickoff,2 D. Hageman kicks from STL 30. 13 J. Redd to SEA 31 for 15 yards (53 C. Wells),,True,3,6,32,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,91,2302005-STL-at-SEA,392,1292,1292,6:32,2,3,Visitor,30,14,6,,,,1.0,30,11,12,,,,,StatusOfficial,ResultKickReturned,,,,,,,,,,,,,,21833,,,,,,Home,31.0,,,21919,21263,15.0,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,275,1677210347.0,81947,2023-02-24 03:45:47.000000,EventFootballPass,"1-10-SEA 31 (6:24) 6 B. DiNucci pass to 25 M. Ellison to SEA 35 for 4 yards (24 L. Hill, 90 K. Atkins)",,True,3,6,24,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,92,2302005-STL-at-SEA,384,1284,1284,6:24,2,3,Home,31,14,6,,,,1.0,69,11,12,21979,20450,1.0,10.0,StatusOfficial,ResultPassComplete,3,Home,31.0,1.0,4.0,0:20, ,,,,,,,22870,20061,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,277,1677210384.0,81984,2023-02-24 03:46:24.000000,EventFootballPass,2-6-SEA 35 (5:47) 6 B. DiNucci pass to 25 M. Ellison to SEA 40 for 5 yards (38 B. Sebastian),,True,3,5,47,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,93,2302005-STL-at-SEA,347,1247,1247,5:47,2,3,Home,35,14,6,,,,1.0,65,11,12,21979,20450,2.0,6.0,StatusOfficial,ResultPassComplete,1,Home,31.0,2.0,9.0,1:06, ,,,,,,,21389,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,279,1677210422.0,82022,2023-02-24 03:47:02.000000,EventFootballRush,"3-1-SEA 40 (5:09) 25 M. Ellison rush to SEA 45 for 5 yards (24 L. Hill, 8 M. Hampton)",,True,3,5,9,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,94,2302005-STL-at-SEA,309,1209,1209,5:09,2,3,Home,40,14,6,,,,1.0,60,11,12,,,3.0,1.0,StatusOfficial,,2,Home,31.0,3.0,14.0,1:38, ,,,,,,20450,22870,21862,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,281,1677210453.0,82053,2023-02-24 03:47:33.000000,EventFootballRush,1-10-SEA 45 (4:38) 6 B. DiNucci rush to Midfield for 5 yards (38 B. Sebastian),,True,3,4,38,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,95,2302005-STL-at-SEA,278,1178,1178,4:38,2,3,Home,45,14,6,,,,1.0,55,11,12,,,1.0,10.0,StatusOfficial,,2,Home,31.0,4.0,19.0,2:05, ,,,,,,21979,21389,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,283,1677210493.0,82093,2023-02-24 03:48:13.000000,EventFootballPass,2-5-Midfield (3:58) 6 B. DiNucci pass to 3 J. Pearson to STL 47 for 3 yards (8 M. Hampton),,True,3,3,58,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,96,2302005-STL-at-SEA,238,1138,1138,3:58,2,3,Home,50,14,6,,,,1.0,50,11,12,21979,21203,2.0,5.0,StatusOfficial,ResultPassComplete,3,Home,31.0,5.0,22.0,2:49, ,,,,,,,21862,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,285,1677210528.0,82128,2023-02-24 03:48:48.000000,EventFootballPass,3-2-STL 47 (3:23) 6 B. DiNucci pass to 80 B. Jackson to STL 47 for 0 yards (38 B. Sebastian),,True,3,3,23,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,97,2302005-STL-at-SEA,203,1103,1103,3:23,2,3,Visitor,47,14,6,,,,1.0,47,11,12,21979,20761,3.0,2.0,StatusOfficial,ResultPassComplete,1,Home,31.0,6.0,22.0,3:27, ,,,,,,,21389,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,287,1677210569.0,82169,2023-02-24 03:49:29.000000,EventFootballRush,4-2-STL 47 (2:42) 6 B. DiNucci rush to STL 40 for 7 yards (96 L. London),,True,3,2,42,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,98,2302005-STL-at-SEA,162,1062,1062,2:42,2,3,Visitor,47,14,6,,,,1.0,47,11,12,,,4.0,2.0,StatusOfficial,,1,Home,31.0,7.0,29.0,3:56, ,,,,,,21979,20965,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,289,1677210600.0,82200,2023-02-24 03:50:00.000000,EventFootballRush,1-10-STL 40 (2:16) 6 B. DiNucci rush to STL 33 for 7 yards (51 W. Harvey),,True,3,2,16,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,99,2302005-STL-at-SEA,136,1036,1036,2:16,2,3,Visitor,40,14,6,,,,1.0,40,11,12,,,1.0,10.0,StatusOfficial,,1,Home,31.0,8.0,36.0,4:28, ,,,,,,21979,20647,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,291,1677210641.0,82241,2023-02-24 03:50:41.000000,EventFootballRush,2-3-STL 33 (1:40) 25 M. Ellison rush to STL 27 for 6 yards (25 L. Denis),,True,3,1,40,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,100,2302005-STL-at-SEA,100,1000,1000,1:40,2,3,Visitor,33,14,6,,,,1.0,33,11,12,,,2.0,3.0,StatusOfficial,,2,Home,31.0,9.0,42.0,5:25, ,,,,,,20450,20385,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,293,1677210676.0,82276,2023-02-24 03:51:16.000000,EventFootballRush,"1-10-STL 27 (1:05) 25 M. Ellison rush to STL 23 for 4 yards (99 G. Robinson, 51 W. Harvey)",,True,3,1,5,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,101,2302005-STL-at-SEA,65,965,965,1:05,2,3,Visitor,27,14,6,,,,1.0,27,11,12,,,1.0,10.0,StatusOfficial,,3,Home,31.0,10.0,46.0,5:43, ,,,,,,20450,21319,20647,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,295,1677210716.0,82316,2023-02-24 03:51:56.000000,EventFootballRush,2-6-STL 23 (0:25) 6 B. DiNucci rush to STL 18 for 5 yards (38 B. Sebastian),,True,3,0,25,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,102,2302005-STL-at-SEA,25,925,925,0:25,2,3,Visitor,23,14,6,,,,1.0,23,11,12,,,2.0,6.0,StatusOfficial,,1,Home,31.0,11.0,51.0,6:23, ,,,,,,21979,21389,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,297,1677210958.0,82558,2023-02-24 03:55:58.000000,EventFootballRush,"3-1-STL 18 (14:59) 6 B. DiNucci rush to STL 18 for 0 yards Fumbled by 6 B. DiNucci,  Forced by 96 L. London Recovered by 90 K. Atkins (96 L. London)",,True,4,14,59,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,103,2302005-STL-at-SEA,899,899,899,14:59,2,3,Visitor,18,14,6,,,,1.0,18,11,12,,,3.0,1.0,StatusOfficial,,2,Home,31.0,12.0,51.0,6:33,FUMBLE,,,,,,21979,20965,,0.0,,,,Visitor,18.0,,,,,,,,,,,,,6,21979,5,20061,20965,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,299,1677211072.0,82672,2023-02-24 03:57:52.000000,EventFootballRush,"1-10-STL 18 (14:40) 0 K. Walker rush to STL 31 for 13 yards (43 E. Smith, 8 T. Walker)",,True,4,14,40,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,104,2302005-STL-at-SEA,880,880,880,14:40,2,3,Visitor,18,15,5,,,,0.0,82,11,12,,,1.0,10.0,StatusOfficial,,2,Visitor,18.0,1.0,13.0,0:15, ,,,,,,22033,21437,21620,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,301,1677211108.0,82708,2023-02-24 03:58:28.000000,EventFootballPenalty,"1-10-STL 31 (14:14) PENALTY on St. Louis Battlehawks, 5 yards",,True,4,14,14,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,105,2302005-STL-at-SEA,854,854,854,14:14,2,3,Visitor,31,15,5,,,,0.0,69,11,12,,,1.0,10.0,StatusOfficial,,,Visitor,18.0,1.0,8.0,0:27, ,5,TM,5.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,303,1677211160.0,82760,2023-02-24 03:59:20.000000,EventFootballPenalty,"1-15-STL 26 (14:08) PENALTY on 11 D. Shepherd, 10 yards",,True,4,14,8,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,106,2302005-STL-at-SEA,848,848,848,14:08,2,3,Visitor,26,15,5,,,,0.0,74,11,12,,,1.0,15.0,StatusOfficial,,,Visitor,18.0,1.0,-2.0,0:33, ,5,21822,10.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,305,1677211204.0,82804,2023-02-24 04:00:04.000000,EventFootballTimeout,Timeout by St. Louis Battlehawks at 13:46,,True,4,13,46,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,107,2302005-STL-at-SEA,826,826,826,13:46,2,3,Visitor,16,15,5,,,,0.0,84,11,12,,,1.0,25.0,StatusOfficial,,,Visitor,18.0,1.0,-2.0,0:55, ,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,307,1677211418.0,83018,2023-02-24 04:03:38.000000,EventFootballPass,"1-25-STL 16 (13:44) 10 A. McCarron pass to 11 D. Shepherd to STL 20 for 4 yards (96 D. Joseph, 2 A. Brooks)",,True,4,13,44,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,108,2302005-STL-at-SEA,824,824,824,13:44,1,3,Visitor,16,15,5,,,,0.0,84,11,12,22026,21822,1.0,25.0,StatusOfficial,ResultPassComplete,1,Visitor,18.0,2.0,2.0,1:07, ,,,,,,,21869,21919,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
