season,game_id,away_team_abv,away_team,home_team_abv,home_team,roof,MarkerId,MarkerUTC,MarkerLTC,play_date_time,play_type,desc,comments,IsOfficial,qtr,ClockMinutes,ClockSeconds,game_half,SourceType,EventId,SituationCode,SourceId,SourceNativeMarkerId,OfficialCode,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,time,posteam,LastPlaySummary,LastPlayStatus,home_team_has_pos,posteam_abv,defteam_abv,receive_2h_ko_team,VisTimeouts,HomeTimeouts,posteam_timeouts_remaining,defteam_timeouts_remaining,BallOn_Side,BallOn_YardNum,DriveNum,yardline_100,spread_line,VisScore,HomeScore,MapRoleTackler1,MapRoleKicker,MapRoleKickreturner,FootballStatus,FootballPlayResult,FootballKickRetYards,FootballSetBallOn_VisOrHome,FootballSetBallOn_YardNum,MapRoleRusher,MapRoleTackler2,down,ydstogo,FootballYards,FootballFumble_TeamFumbled,FootballFumble_PlayerFumbled,FootballFumble_TeamRecovered,FootballFumble_PlayerRecovered,FootballFumble_PlayerForcedFumble,Drive_Start_VisOrHome,Drive_Start_YardNum,Drive_Plays,Drive_Yards,Drive_TOP,Result,MapRolePasser,MapRoleReceiver,MapRolePunter,MapRolePuntreturner,FootballPuntYards,FootballPuntRetYards,MapRolePassDefender,MapRoleSacker1,FootballTimeoutTeamId,FootballPenalty_TeamId,FootballPenalty_PlayerId,FootballPenalty_Yards,FootballPenalty_PenaltyResult,FootballPenalty_Description,FootballMainScoringPlay,FootballConvAttPts,MapRoleQbHitter,MapRoleInterceptor,punt_attempt,pass_touchdown,rush_touchdown,field_goal_attempt,field_goal_made,touchdown
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,144,1682295047.0,72647,2023-04-24 00:10:47.000000,EventFootballPass,2-4-VGS 39 (0:36) 3 J. McClendon pass incomplete to 19 G. Allison,,True,2,0,36,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,64,2302040-VGS-at-SEA,36,36,1836,0:36,7,,,0.0,VGS,SEA,0.0,2,2,2.0,2.0,Visitor,39,11,61.0,0,0,6,,,,StatusOfficial,ResultPassIncomplete,,,,,,2.0,4.0,,,,,,,Visitor,33.0,2.0,6.0,0:40, ,21022,22325,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,146,1682295086.0,72686,2023-04-24 00:11:26.000000,EventFootballRush,3-4-VGS 39 (0:28) 3 J. McClendon rush to VGS 41 for 2 yards (97 N. Lalos),,True,2,0,28,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,65,2302040-VGS-at-SEA,28,28,1828,0:28,7,,,0.0,VGS,SEA,0.0,2,2,2.0,2.0,Visitor,39,11,61.0,0,0,6,20918,,,StatusOfficial,,,,,21022,,3.0,4.0,2.0,,,,,,Visitor,33.0,3.0,8.0,0:57, ,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,148,1682295122.0,72722,2023-04-24 00:12:02.000000,EventFootballTimeout,4-2-VGS 41 (0:25) Timeout by Seattle Sea Dragons at 0:25,,True,2,0,25,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,66,2302040-VGS-at-SEA,25,25,1825,0:25,7,,,0.0,VGS,SEA,0.0,2,2,2.0,2.0,Visitor,41,11,59.0,0,0,6,,,,StatusOfficial,,,,,,,4.0,2.0,,,,,,,Visitor,33.0,3.0,8.0,0:51, ,,,,,,,,,6,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,151,1682295167.0,72767,2023-04-24 00:12:47.000000,EventFootballPunt,4-2-VGS 41 (0:15) 17 M. Carrizosa punts 36 yards out of bounds at SEA 35,,True,2,0,15,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,67,2302040-VGS-at-SEA,15,15,1815,0:15,7,,,0.0,VGS,SEA,0.0,2,1,2.0,2.0,Visitor,41,11,59.0,0,0,6,,,,StatusOfficial,ResultKickOutofbounds,,Home,35.0,,,4.0,2.0,,,,,,,Visitor,33.0,3.0,8.0,1:01,PUNT,,,21784,,36.0,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,153,1682295229.0,72829,2023-04-24 00:13:49.000000,EventFootballPass,1-10-SEA 35 (0:09) 6 B. DiNucci pass incomplete to 0 J. Gordon QB Hit by 23 M. Roberts,,True,2,0,9,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,68,2302040-VGS-at-SEA,9,9,1809,0:09,6,,,1.0,SEA,VGS,0.0,2,1,1.0,1.0,Home,35,12,65.0,0,0,6,,,,StatusOfficial,ResultPassIncomplete,,,,,,1.0,10.0,,,,,,,Home,35.0,1.0,,0:06, ,21979,22840,,,,,,,,,,,,,,,21960,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,155,1682295267.0,72867,2023-04-24 00:14:27.000000,EventFootballPass,2-10-SEA 35 (0:02) 6 B. DiNucci pass to 88 J. Veasy to VGS 43 for 22 yards (31 J. Summers),,True,2,0,2,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,69,2302040-VGS-at-SEA,2,2,1802,0:02,6,,,1.0,SEA,VGS,0.0,2,1,1.0,1.0,Home,35,12,65.0,0,0,6,22754,,,StatusOfficial,ResultPassComplete,,,,,,2.0,10.0,22.0,,,,,,Home,35.0,2.0,22.0,0:13, ,21979,22306,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,157,1682295313.0,72913,2023-04-24 00:15:13.000000,EventFootballTimeout,1-10-VGS 43 (0:03) Timeout by Vegas Vipers at 0:03,,True,2,0,3,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,70,2302040-VGS-at-SEA,3,3,1803,0:03,6,,,1.0,SEA,VGS,0.0,2,1,1.0,1.0,Visitor,43,12,43.0,0,0,6,,,,StatusOfficial,,,,,,,1.0,10.0,,,,,,,Home,35.0,2.0,22.0,0:12, ,,,,,,,,,7,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,160,1682295355.0,72955,2023-04-24 00:15:55.000000,EventFootballFg,1-10-VGS 43 (0:00) 11 D. Eberle 61 yard field goal is NO GOOD,,True,2,0,0,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,71,2302040-VGS-at-SEA,0,0,1800,0:00,6,,,1.0,SEA,VGS,0.0,1,1,1.0,1.0,Visitor,43,12,43.0,0,0,6,,22874,,StatusOfficial,ResultKickMissed,,,,,,1.0,10.0,61.0,,,,,,Home,35.0,3.0,22.0,0:15,MISSED FG,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,161,1682295376.8773272,,2023-04-24 00:16:16.877327,EventPeriodEnd,Halftime Marker,,True,2,0,0,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,10010,2302040-VGS-at-SEA,0,0,1800,0:00,7,,,0.0,VGS,SEA,0.0,3,3,3.0,3.0,Home,49,13,49.0,0,0,6,,,,,,,,,,,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,164,1682296083.0,73683,2023-04-24 00:28:03.000000,EventFootballKickoff,"FROM VGS 30 (15:00) 38 S. Sloman kicks from VGS 30. 86 K. McKnight to SEA 20 for 17 yards (80 S. Price, 89 C. Sutton)",,True,3,15,0,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,72,2302040-VGS-at-SEA,900,1800,1800,15:00,6,,,1.0,SEA,VGS,0.0,3,3,3.0,3.0,Visitor,30,14,30.0,0,0,6,21259,22904,21875,StatusOfficial,ResultKickReturned,17.0,Home,20.0,,21502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,314,1682296130.0,73730,2023-04-24 00:28:50.000000,EventFootballRush,"1-10-SEA 20 (14:50) 30 P. Lindsay rush to SEA 18 for -2 yards (95 B. Jones, 98 C. Walker)",,True,3,14,50,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,73,2302040-VGS-at-SEA,890,1790,1790,14:50,6,,,1.0,SEA,VGS,0.0,3,3,3.0,3.0,Home,20,14,80.0,0,0,6,20832,,,StatusOfficial,,,,,22901,22794,1.0,10.0,-2.0,,,,,,Home,20.0,1.0,-2.0,0:33, ,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,168,1682296167.0,73767,2023-04-24 00:29:27.000000,EventFootballPass,2-12-SEA 18 (14:12) 6 B. DiNucci pass to 3 J. Pearson to SEA 21 for 3 yards (28 C. Avery),,True,3,14,12,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,74,2302040-VGS-at-SEA,852,1752,1752,14:12,6,,,1.0,SEA,VGS,0.0,3,3,3.0,3.0,Home,18,14,82.0,0,0,6,20066,,,StatusOfficial,ResultPassComplete,,,,,,2.0,12.0,3.0,,,,,,Home,20.0,2.0,1.0,1:00, ,21979,21203,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,170,1682296217.0,73817,2023-04-24 00:30:17.000000,EventFootballPass,3-9-SEA 21 (13:25) 6 B. DiNucci pass to 80 B. Jackson to SEA 37 for 16 yards (26 M. Smith),,True,3,13,25,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,75,2302040-VGS-at-SEA,805,1705,1705,13:25,6,,,1.0,SEA,VGS,0.0,3,3,3.0,3.0,Home,21,14,79.0,0,0,6,21444,,,StatusOfficial,ResultPassComplete,,,,,,3.0,9.0,16.0,,,,,,Home,20.0,3.0,17.0,1:49, ,21979,20761,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,172,1682296295.0,73895,2023-04-24 00:31:35.000000,EventFootballPass,1-10-SEA 37 (12:47) 6 B. DiNucci pass incomplete to 3 J. Pearson Pass Defended by 28 C. Avery,,True,3,12,47,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,76,2302040-VGS-at-SEA,767,1667,1667,12:47,6,,,1.0,SEA,VGS,0.0,3,3,3.0,3.0,Home,37,14,63.0,0,0,6,,,,StatusOfficial,ResultPassIncomplete,,,,,,1.0,10.0,,,,,,,Home,20.0,4.0,17.0,2:14, ,21979,21203,,,,,20066,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,174,1682296333.0,73933,2023-04-24 00:32:13.000000,EventFootballPass,2-10-SEA 37 (12:14) 6 B. DiNucci pass incomplete to 3 J. Pearson Pass Defended by 9 D. Anderson,,True,3,12,14,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,77,2302040-VGS-at-SEA,734,1634,1634,12:14,6,,,1.0,SEA,VGS,0.0,3,3,3.0,3.0,Home,37,14,63.0,0,0,6,,,,StatusOfficial,ResultPassIncomplete,,,,,,2.0,10.0,,,,,,,Home,20.0,5.0,17.0,2:47, ,21979,21203,,,,,20039,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,179,1682296370.0,73970,2023-04-24 00:32:50.000000,EventFootballPass,3-10-SEA 37 (11:42) 6 B. DiNucci pass to 4 J. Green to VGS 33 for 30 yards (24 W. Adams),,True,3,11,42,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,78,2302040-VGS-at-SEA,702,1602,1602,11:42,6,,,1.0,SEA,VGS,0.0,3,3,3.0,3.0,Home,37,14,63.0,0,0,6,20007,,,StatusOfficial,ResultPassComplete,,,,,,3.0,10.0,30.0,,,,,,Home,20.0,6.0,47.0,3:42, ,21979,22035,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,178,1682296431.0,74031,2023-04-24 00:33:51.000000,EventFootballTimeout,1-10-VGS 33 (11:18) Timeout by Vegas Vipers at 11:18,,True,3,11,18,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,79,2302040-VGS-at-SEA,678,1578,1578,11:18,6,,,1.0,SEA,VGS,0.0,3,3,3.0,3.0,Visitor,33,14,33.0,0,0,6,,,,StatusOfficial,,,,,,,1.0,10.0,,,,,,,Home,20.0,6.0,47.0,3:42, ,,,,,,,,,7,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,181,1682296633.0,74233,2023-04-24 00:37:13.000000,EventFootballPass,"1-10-VGS 33 (11:12) 6 B. DiNucci pass to 3 J. Pearson for 33 yards, TOUCHDOWN",,True,3,11,12,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,80,2302040-VGS-at-SEA,672,1572,1572,11:12,6,,,1.0,SEA,VGS,0.0,2,3,3.0,3.0,Visitor,33,14,33.0,0,0,6,,,,StatusOfficial,ResultPassComplete,,,,,,1.0,10.0,33.0,,,,,,Home,20.0,7.0,80.0,3:48,TD,21979,21203,,,,,,,,,,,,,ScoreTypeTd,,,,0,1.0,0.0,0.0,0.0,1.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,183,1682296673.0,74273,2023-04-24 00:37:53.000000,EventFootballPat2PtPass,FROM VGS 5 (11:12) 6 B. DiNucci 2-pt conversion pass to 0 J. Gordon GOOD,,True,3,11,12,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,81,2302040-VGS-at-SEA,672,1572,1572,11:12,6,,,1.0,SEA,VGS,0.0,2,3,3.0,3.0,Visitor,5,14,5.0,0,0,12,,,,StatusOfficial,ResultPassComplete,,,,,,,,5.0,,,,,,,,,,,,21979,22840,,,,,,,,,,,,,ScoreTypeConv,2.0,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,185,1682296756.0,74356,2023-04-24 00:39:16.000000,EventFootballKickoff,FROM SEA 30 (11:12) 11 D. Eberle kicks from SEA 30. 14 C. Sweeting to VGS 24 for 16 yards (44 E. Ponder),,True,3,11,12,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,82,2302040-VGS-at-SEA,672,1572,1572,11:12,7,,,0.0,VGS,SEA,0.0,2,3,2.0,2.0,Home,30,15,30.0,0,0,14,22017,22874,21507,StatusOfficial,ResultKickReturned,16.0,Visitor,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,187,1682296834.0,74434,2023-04-24 00:40:34.000000,EventFootballRush,"1-10-VGS 24 (10:56) 18 B. Burt rush to VGS 20 for -4 yards (8 T. Walker, 48 S. Miller)",,True,3,10,56,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,83,2302040-VGS-at-SEA,656,1556,1556,10:56,7,,,0.0,VGS,SEA,0.0,2,3,2.0,2.0,Visitor,24,15,76.0,0,0,14,21620,,,StatusOfficial,,,,,20232,22630,1.0,10.0,-4.0,,,,,,Visitor,24.0,1.0,-4.0,0:45, ,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,189,1682296873.0,74473,2023-04-24 00:41:13.000000,EventFootballPass,2-14-VGS 20 (10:16) 3 J. McClendon pass to 16 T. Koontz to SEA 35 for 45 yards (2 A. Brooks),,True,3,10,16,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,84,2302040-VGS-at-SEA,616,1516,1516,10:16,7,,,0.0,VGS,SEA,0.0,2,3,2.0,2.0,Visitor,20,15,80.0,0,0,14,21919,,,StatusOfficial,ResultPassComplete,,,,,,2.0,14.0,45.0,,,,,,Visitor,24.0,2.0,41.0,1:15, ,21022,20903,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,191,1682296903.0,74503,2023-04-24 00:41:43.000000,EventFootballPass,1-10-SEA 35 (9:46) 3 J. McClendon pass incomplete to 14 C. Sweeting,,True,3,9,46,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,85,2302040-VGS-at-SEA,586,1486,1486,9:46,7,,,0.0,VGS,SEA,0.0,2,3,2.0,2.0,Home,35,15,35.0,0,0,14,,,,StatusOfficial,ResultPassIncomplete,,,,,,1.0,10.0,,,,,,,Visitor,24.0,3.0,41.0,1:26, ,21022,21507,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,193,1682296940.0,74540,2023-04-24 00:42:20.000000,EventFootballPass,2-10-SEA 35 (9:16) 3 J. McClendon pass dropped by 13 J. Badet,,True,3,9,16,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,86,2302040-VGS-at-SEA,556,1456,1456,9:16,7,,,0.0,VGS,SEA,0.0,2,3,2.0,2.0,Home,35,15,35.0,0,0,14,,,,StatusOfficial,ResultPassDropped,,,,,,2.0,10.0,,,,,,,Visitor,24.0,4.0,41.0,1:56, ,21022,20072,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,195,1682296978.0,74578,2023-04-24 00:42:58.000000,EventFootballPass,3-10-SEA 35 (8:43) 3 J. McClendon pass incomplete to 10 M. Sexton,,True,3,8,43,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,87,2302040-VGS-at-SEA,523,1423,1423,8:43,7,,,0.0,VGS,SEA,0.0,2,3,2.0,2.0,Home,35,15,35.0,0,0,14,,,,StatusOfficial,ResultPassIncomplete,,,,,,3.0,10.0,,,,,,,Visitor,24.0,5.0,41.0,2:29, ,21022,21882,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,197,1682297016.0,74616,2023-04-24 00:43:36.000000,EventFootballFg,4-10-SEA 35 (8:10) 38 S. Sloman 53 yard field goal is GOOD,,True,3,8,10,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,88,2302040-VGS-at-SEA,490,1390,1390,8:10,7,,,0.0,VGS,SEA,0.0,2,3,2.0,2.0,Home,35,15,35.0,0,0,14,,22904,,StatusOfficial,ResultKickMade,,,,,,4.0,10.0,53.0,,,,,,Visitor,24.0,6.0,41.0,3:02,FG,,,,,,,,,,,,,,,ScoreTypeFg,,,,0,0.0,0.0,1.0,1.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,199,1682297100.0,74700,2023-04-24 00:45:00.000000,EventFootballKickoff,FROM VGS 30 (8:10) 38 S. Sloman kicks from VGS 30. 86 K. McKnight to SEA 36 for 24 yards (20 J. Johnson),,True,3,8,10,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,89,2302040-VGS-at-SEA,490,1390,1390,8:10,6,,,1.0,SEA,VGS,0.0,2,3,3.0,3.0,Visitor,30,16,30.0,0,3,14,20811,22904,21875,StatusOfficial,ResultKickReturned,24.0,Home,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,201,1682297148.0,74748,2023-04-24 00:45:48.000000,EventFootballPass,1-10-SEA 36 (8:00) 6 B. DiNucci pass incomplete to 88 J. Veasy,,True,3,8,0,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,90,2302040-VGS-at-SEA,480,1380,1380,8:00,6,,,1.0,SEA,VGS,0.0,2,3,3.0,3.0,Home,36,16,64.0,0,3,14,,,,StatusOfficial,ResultPassIncomplete,,,,,,1.0,10.0,,,,,,,Home,36.0,1.0,,0:12, ,21979,22306,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,203,1682297221.0,74821,2023-04-24 00:47:01.000000,EventFootballRush,2-10-SEA 36 (7:26) 19 T. Hammonds rush to SEA 38 for 2 yards (97 L. Stokes),,True,3,7,26,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,91,2302040-VGS-at-SEA,446,1346,1346,7:26,6,,,1.0,SEA,VGS,0.0,2,3,3.0,3.0,Home,36,16,64.0,0,3,14,21966,,,StatusOfficial,,,,,20620,,2.0,10.0,2.0,,,,,,Home,36.0,2.0,2.0,0:55, ,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,205,1682297260.0,74860,2023-04-24 00:47:40.000000,EventFootballPass,3-8-SEA 38 (6:47) 6 B. DiNucci pass to 4 J. Green to VGS 46 for 16 yards (24 W. Adams),,True,3,6,47,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,92,2302040-VGS-at-SEA,407,1307,1307,6:47,6,,,1.0,SEA,VGS,0.0,2,3,3.0,3.0,Home,38,16,62.0,0,3,14,20007,,,StatusOfficial,ResultPassComplete,,,,,,3.0,8.0,16.0,,,,,,Home,36.0,3.0,18.0,1:38, ,21979,22035,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,207,1682297296.0,74896,2023-04-24 00:48:16.000000,EventFootballPass,1-10-VGS 46 (6:11) 6 B. DiNucci pass to 80 B. Jackson to VGS 41 for 5 yards (26 M. Smith),,True,3,6,11,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,93,2302040-VGS-at-SEA,371,1271,1271,6:11,6,,,1.0,SEA,VGS,0.0,2,3,3.0,3.0,Visitor,46,16,46.0,0,3,14,21444,,,StatusOfficial,ResultPassComplete,,,,,,1.0,10.0,5.0,,,,,,Home,36.0,4.0,23.0,2:13, ,21979,20761,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,209,1682297325.0,74925,2023-04-24 00:48:45.000000,EventFootballPass,2-5-VGS 41 (5:42) 6 B. DiNucci pass to 0 J. Gordon to VGS 37 for 4 yards (28 C. Avery),,True,3,5,42,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,94,2302040-VGS-at-SEA,342,1242,1242,5:42,6,,,1.0,SEA,VGS,0.0,2,3,3.0,3.0,Visitor,41,16,41.0,0,3,14,20066,,,StatusOfficial,ResultPassComplete,,,,,,2.0,5.0,4.0,,,,,,Home,36.0,5.0,27.0,2:45, ,21979,22840,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,211,1682297366.0,74966,2023-04-24 00:49:26.000000,EventFootballPass,"3-1-VGS 37 (5:02) 6 B. DiNucci pass to 4 J. Green for 37 yards, TOUCHDOWN",,True,3,5,2,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,95,2302040-VGS-at-SEA,302,1202,1202,5:02,6,,,1.0,SEA,VGS,0.0,2,3,3.0,3.0,Visitor,37,16,37.0,0,3,14,,,,StatusOfficial,ResultPassComplete,,,,,,3.0,1.0,37.0,,,,,,Home,36.0,6.0,64.0,3:08,TD,21979,22035,,,,,,,,,,,,,ScoreTypeTd,,,,0,1.0,0.0,0.0,0.0,1.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,213,1682297421.0,75021,2023-04-24 00:50:21.000000,EventFootballPat2PtPass,FROM VGS 5 (5:02) 6 B. DiNucci 2-pt conversion pass to 88 J. Veasy NO GOOD,,True,3,5,2,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,96,2302040-VGS-at-SEA,302,1202,1202,5:02,6,,,1.0,SEA,VGS,0.0,2,3,3.0,3.0,Visitor,5,16,5.0,0,3,20,,,,StatusOfficial,ResultPassIncomplete,,,,,,,,,,,,,,,,,,,,21979,22306,,,,,,,,,,,,,,2.0,,,0,0.0,0.0,0.0,0.0,0.0
