season,game_id,away_team_abv,away_team,home_team_abv,home_team,roof,MarkerId,MarkerUTC,MarkerLTC,play_date_time,play_type,desc,comments,IsOfficial,qtr,ClockMinutes,ClockSeconds,game_half,SourceType,EventId,SituationCode,SourceId,SourceNativeMarkerId,OfficialCode,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,time,posteam,LastPlaySummary,LastPlayStatus,home_team_has_pos,posteam_abv,defteam_abv,receive_2h_ko_team,VisTimeouts,HomeTimeouts,posteam_timeouts_remaining,defteam_timeouts_remaining,BallOn_Side,BallOn_YardNum,DriveNum,yardline_100,spread_line,VisScore,HomeScore,MapRolePasser,MapRoleReceiver,MapRoleTackler1,down,ydstogo,FootballStatus,FootballPlayResult,FootballYards,Drive_Start_VisOrHome,Drive_Start_YardNum,Drive_Plays,Drive_TOP,Result,MapRoleRusher,Drive_Yards,MapRoleTackler2,MapRolePassDefender,MapRoleKicker,FootballMainScoringPlay,FootballPenalty_TeamId,FootballPenalty_PlayerId,FootballPenalty_Yards,FootballPenalty_PenaltyResult,FootballPenalty_Description,MapRoleKickreturner,FootballKickRetYards,FootballSetBallOn_VisOrHome,FootballSetBallOn_YardNum,MapRolePunter,MapRolePuntreturner,FootballPuntYards,FootballPuntRetYards,FootballFumble_TeamFumbled,FootballFumble_PlayerFumbled,FootballFumble_TeamRecovered,FootballFumble_PlayerRecovered,FootballFumble_PlayerForcedFumble,FootballConvAttPts,FootballMiscScore_MiscScoreType,FootballMiscScore_TeamId,FootballMiscScore_PlayerId,MapRoleSacker1,FootballTimeoutTeamId,FootballKickYards,MapRoleInterceptor,MapRoleSacker2,FootballZone,punt_attempt,pass_touchdown,rush_touchdown,field_goal_attempt,field_goal_made,touchdown
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,147,1680988224.0,61824,2023-04-08 17:10:24.000000,EventFootballPass,1-10-ARL 32 (1:55) 12 Q. Dormady pass to 17 E. Rogers to ARL 17 for 15 yards (29 S. Brown),,True,2,1,55,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,64,2302030-ARL-at-ORL,115,115,1915,1:55,4,,,1.0,ORL,ARL,0.0,3,3,3.0,3.0,Visitor,32,11,32.0,0,12,3,20407,22708,20212,1.0,10.0,StatusOfficial,ResultPassComplete,15.0,Home,31.0,5.0,1:48, ,,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,149,1680988264.0,61864,2023-04-08 17:11:04.000000,EventFootballPass,1-10-ARL 17 (1:21) 12 Q. Dormady pass incomplete to 15 K. Cannon Pass Defended by 29 S. Brown,,True,2,1,21,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,65,2302030-ARL-at-ORL,81,81,1881,1:21,4,,,1.0,ORL,ARL,0.0,3,3,3.0,3.0,Visitor,17,11,17.0,0,12,3,20407,20257,,1.0,10.0,StatusOfficial,ResultPassIncomplete,,Home,31.0,6.0,2:14, ,,52.0,,20212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,151,1680988298.0,61898,2023-04-08 17:11:38.000000,EventFootballPass,2-10-ARL 17 (1:19) 12 Q. Dormady pass to 81 J. Thomas to ARL 8 for 9 yards (52 I. Graham-Mobley),,True,2,1,19,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,66,2302030-ARL-at-ORL,79,79,1879,1:19,4,,,1.0,ORL,ARL,0.0,3,3,3.0,3.0,Visitor,17,11,17.0,0,12,3,20407,21546,22024,2.0,10.0,StatusOfficial,ResultPassComplete,9.0,Home,31.0,7.0,2:31, ,,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,153,1680988350.0,61950,2023-04-08 17:12:30.000000,EventFootballPenalty,"3-1-ARL 8 (0:59) PENALTY on Arlington Renegades, 4 yards",,True,2,0,59,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,67,2302030-ARL-at-ORL,59,59,1859,0:59,4,,,1.0,ORL,ARL,0.0,3,3,3.0,3.0,Visitor,8,11,8.0,0,12,3,,,,3.0,1.0,StatusOfficial,,,Home,31.0,7.0,2:36, ,,65.0,,,,,1,TM,4.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,155,1680988370.0,61970,2023-04-08 17:12:50.000000,EventFootballTimeout,1-4-ARL 4 (0:59) Timeout by Arlington Renegades at 0:59,,True,2,0,59,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,68,2302030-ARL-at-ORL,59,59,1859,0:59,4,,,1.0,ORL,ARL,0.0,3,3,3.0,3.0,Visitor,4,11,4.0,0,12,3,,,,1.0,4.0,StatusOfficial,,,Home,31.0,7.0,2:36, ,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,158,1680988470.0,62070,2023-04-08 17:14:30.000000,EventFootballPenalty,"1-4-ARL 4 (0:52) PENALTY on (ARL) 5 W. Hill, 2 yards",,True,2,0,52,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,69,2302030-ARL-at-ORL,52,52,1852,0:52,4,,,1.0,ORL,ARL,0.0,2,3,3.0,3.0,Visitor,4,11,4.0,0,12,3,,,,1.0,4.0,StatusOfficial,,,Home,31.0,7.0,2:43, ,,67.0,,,,,1,20693,2.0,ResultPenaltyAuto1Stdown,NA,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,160,1680988507.0,62107,2023-04-08 17:15:07.000000,EventFootballRush,"1-2-ARL 2 (0:50) 12 Q. Dormady rush for 2 yards, TOUCHDOWN",,True,2,0,50,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,70,2302030-ARL-at-ORL,50,50,1850,0:50,4,,,1.0,ORL,ARL,0.0,2,3,3.0,3.0,Visitor,2,11,2.0,0,12,3,,,,1.0,2.0,StatusOfficial,,2.0,Home,31.0,8.0,2:45,TD,20407,69.0,,,,ScoreTypeTd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,1.0,0.0,0.0,1.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,162,1680988525.0,62125,2023-04-08 17:15:25.000000,EventFootballPat1PtRush,FROM ARL 2 (0:50) 12 Q. Dormady 1-pt conversion rush attempt NO GOOD,,True,2,0,50,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,71,2302030-ARL-at-ORL,50,50,1850,0:50,4,,,1.0,ORL,ARL,0.0,2,3,3.0,3.0,Visitor,2,11,2.0,0,12,9,,,,,,StatusOfficial,,1.0,,,,,,20407,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,164,1680988637.0,62237,2023-04-08 17:17:17.000000,EventFootballKickoff,"FROM ORL 30 (0:47) 0 J. Borregales kicks from ORL 30. 16 R. Hall to ARL 10 for 17 yards (41 J. Gemmel) PENALTY on (ARL) 52 I. Graham-Mobley, 10 yards",,True,2,0,47,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,72,2302030-ARL-at-ORL,47,47,1847,0:47,1,,,0.0,ARL,ORL,0.0,2,3,2.0,2.0,Home,30,12,30.0,0,12,9,,,20546,,,StatusOfficial,ResultKickReturned,,,,,,,,,,,21741,,1,22024,10.0,ResultPenaltyOnkickoffpat,NA,22529,17.0,Visitor,10.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,166,1680988707.0,62307,2023-04-08 17:18:27.000000,EventFootballRush,"1-10-ARL 10 (0:36) 26 L. Brown rush to ARL 11 for 1 yard (88 C. Patton, 99 T. Sanders)",,True,2,0,36,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,73,2302030-ARL-at-ORL,36,36,1836,0:36,1,,,0.0,ARL,ORL,0.0,2,3,2.0,2.0,Visitor,10,12,90.0,0,12,9,,,22001,1.0,10.0,StatusOfficial,,1.0,Visitor,10.0,1.0,0:26, ,20207,1.0,21365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,169,1680988741.0,62341,2023-04-08 17:19:01.000000,EventFootballRush,2-9-ARL 11 (0:01) 26 L. Brown rush to ARL 15 for 4 yards (8 T. Smith),,True,2,0,1,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,74,2302030-ARL-at-ORL,1,1,1801,0:01,1,,,0.0,ARL,ORL,0.0,2,3,2.0,2.0,Visitor,11,12,89.0,0,12,9,,,21448,2.0,9.0,StatusOfficial,,4.0,Visitor,10.0,2.0,0:50,HALF,20207,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,170,1680988767.348084,,2023-04-08 17:19:27.348084,EventPeriodEnd,Halftime Marker,,True,2,0,0,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,10010,2302030-ARL-at-ORL,0,0,1800,0:00,1,,,0.0,ARL,ORL,0.0,3,3,3.0,3.0,Visitor,15,12,85.0,0,12,9,,,,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,173,1680989444.0,63044,2023-04-08 17:30:44.000000,EventFootballKickoff,FROM ARL 30 (14:56) 1 T. Russolino kicks from ARL 30. 10 D. Thomas to ORL 30 for 17 yards (23 J. Johnson),,True,3,14,56,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,75,2302030-ARL-at-ORL,896,1796,1796,14:56,4,,,1.0,ORL,ARL,0.0,3,3,3.0,3.0,Visitor,30,13,30.0,0,12,9,,,20810,,,StatusOfficial,ResultKickReturned,,,,,,,,,,,21359,,,,,,,21891,17.0,Home,30.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,175,1680989491.0,63091,2023-04-08 17:31:31.000000,EventFootballPass,1-10-ORL 30 (14:49) 12 Q. Dormady pass to 87 L. Carter to ORL 39 for 9 yards (53 D. Sankey),,True,3,14,49,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,76,2302030-ARL-at-ORL,889,1789,1789,14:49,4,,,1.0,ORL,ARL,0.0,3,3,3.0,3.0,Home,30,13,70.0,0,12,9,20407,20272,22886,1.0,10.0,StatusOfficial,ResultPassComplete,9.0,Home,30.0,1.0,0:26, ,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,177,1680989525.0,63125,2023-04-08 17:32:05.000000,EventFootballRush,2-1-ORL 39 (14:16) 26 D. Darrington rush to ORL 38 for -1 yards (4 J. Powell),,True,3,14,16,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,77,2302030-ARL-at-ORL,856,1756,1756,14:16,4,,,1.0,ORL,ARL,0.0,3,3,3.0,3.0,Home,39,13,61.0,0,12,9,,,21251,2.0,1.0,StatusOfficial,,-1.0,Home,30.0,2.0,1:03, ,20357,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,179,1680989570.0,63170,2023-04-08 17:32:50.000000,EventFootballPass,"3-2-ORL 38 (13:31) 12 Q. Dormady pass to 11 C. Latimer to ORL 46 for 8 yards (21 C. LeBlanc) PENALTY on (ORL) 14 C. Rambo, 15 yards",,True,3,13,31,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,78,2302030-ARL-at-ORL,811,1711,1711,13:31,4,,,1.0,ORL,ARL,0.0,3,3,3.0,3.0,Home,38,13,62.0,0,12,9,20407,20929,21798,3.0,2.0,StatusOfficial,ResultPassComplete,8.0,Home,30.0,3.0,1:37, ,,16.0,,,,,4,22018,15.0,ResultPenaltyOnkickoffpat,NA,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,181,1680989658.0,63258,2023-04-08 17:34:18.000000,EventFootballPass,"1-10-ORL 46 (12:58) 12 Q. Dormady pass to 87 L. Carter to ARL 47 for 7 yards (5 W. Hill) PENALTY on (ARL) 5 W. Hill, 15 yards",,True,3,12,58,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,79,2302030-ARL-at-ORL,778,1678,1678,12:58,4,,,1.0,ORL,ARL,0.0,3,3,3.0,3.0,Home,46,13,54.0,0,12,9,20407,20272,20693,1.0,10.0,StatusOfficial,ResultPassComplete,7.0,Home,30.0,4.0,2:04, ,,38.0,,,,,1,20693,15.0,ResultPenaltyAuto1Stdown,NA,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,183,1680989756.0,63356,2023-04-08 17:35:56.000000,EventFootballPass,1-10-ARL 32 (12:44) 12 Q. Dormady pass incomplete to 15 K. Cannon Pass Defended by 21 C. LeBlanc,,True,3,12,44,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,80,2302030-ARL-at-ORL,764,1664,1664,12:44,4,,,1.0,ORL,ARL,0.0,3,3,3.0,3.0,Visitor,32,13,32.0,0,12,9,20407,20257,,1.0,10.0,StatusOfficial,ResultPassIncomplete,,Home,30.0,5.0,2:22, ,,38.0,,21798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,185,1680989786.0,63386,2023-04-08 17:36:26.000000,EventFootballPass,2-10-ARL 32 (12:19) 12 Q. Dormady pass to 26 D. Darrington to ARL 23 for 9 yards (29 S. Brown),,True,3,12,19,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,81,2302030-ARL-at-ORL,739,1639,1639,12:19,4,,,1.0,ORL,ARL,0.0,3,3,3.0,3.0,Visitor,32,13,32.0,0,12,9,20407,20357,20212,2.0,10.0,StatusOfficial,ResultPassComplete,9.0,Home,30.0,6.0,3:02, ,,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,187,1680989813.0,63413,2023-04-08 17:36:53.000000,EventFootballRush,3-1-ARL 23 (11:52) 12 Q. Dormady rush to ARL 23 for 0 yards (4 J. Powell),,True,3,11,52,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,82,2302030-ARL-at-ORL,712,1612,1612,11:52,4,,,1.0,ORL,ARL,0.0,3,3,3.0,3.0,Visitor,23,13,23.0,0,12,9,,,21251,3.0,1.0,StatusOfficial,,0.0,Home,30.0,7.0,3:29, ,20407,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,189,1680989849.0,63449,2023-04-08 17:37:29.000000,EventFootballRush,4-1-ARL 23 (11:15) 12 Q. Dormady rush to ARL 23 for 0 yards (4 J. Powell),,True,3,11,15,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,83,2302030-ARL-at-ORL,675,1575,1575,11:15,4,,,1.0,ORL,ARL,0.0,3,3,3.0,3.0,Visitor,23,13,23.0,0,12,9,,,21251,4.0,1.0,StatusOfficial,,0.0,Home,30.0,8.0,3:45,DOWNS,20407,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,191,1680990127.0,63727,2023-04-08 17:42:07.000000,EventFootballPass,1-10-ARL 23 (10:45) 12 L. Perez pass incomplete to 19 B. Arconado,,True,3,10,45,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,84,2302030-ARL-at-ORL,645,1545,1545,10:45,1,,,0.0,ARL,ORL,0.0,3,3,3.0,3.0,Visitor,23,14,77.0,0,12,9,21207,20050,,1.0,10.0,StatusOfficial,ResultPassIncomplete,,Visitor,23.0,1.0,0:07, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,193,1680990159.0,63759,2023-04-08 17:42:39.000000,EventFootballRush,"2-10-ARL 23 (10:18) 2 D. Smith rush to ARL 36 for 13 yards (23 N. Hosein, 36 J. Jones)",,True,3,10,18,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,85,2302030-ARL-at-ORL,618,1518,1518,10:18,1,,,0.0,ARL,ORL,0.0,3,3,3.0,3.0,Visitor,23,14,77.0,0,12,9,,,20723,2.0,10.0,StatusOfficial,,13.0,Visitor,23.0,2.0,1:01, ,22305,13.0,20841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,195,1680990207.0,63807,2023-04-08 17:43:27.000000,EventFootballPass,1-10-ARL 36 (9:31) 12 L. Perez pass incomplete to 3 J. Payton,,True,3,9,31,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,86,2302030-ARL-at-ORL,571,1471,1471,9:31,1,,,0.0,ARL,ORL,0.0,3,3,3.0,3.0,Visitor,36,14,64.0,0,12,9,21207,22354,,1.0,10.0,StatusOfficial,ResultPassIncomplete,,Visitor,23.0,3.0,1:21, ,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,197,1680990245.0,63845,2023-04-08 17:44:05.000000,EventFootballRush,"2-10-ARL 36 (8:58) 2 D. Smith rush to ARL 36 for 0 yards (88 C. Patton, 36 J. Jones)",,True,3,8,58,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,87,2302030-ARL-at-ORL,538,1438,1438,8:58,1,,,0.0,ARL,ORL,0.0,3,3,3.0,3.0,Visitor,36,14,64.0,0,12,9,,,22001,2.0,10.0,StatusOfficial,,0.0,Visitor,23.0,4.0,2:20, ,22305,13.0,20841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,199,1680990299.0,63899,2023-04-08 17:44:59.000000,EventFootballTimeout,3-10-ARL 36 (8:15) Timeout by Arlington Renegades at 8:15,,True,3,8,15,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,88,2302030-ARL-at-ORL,495,1395,1395,8:15,1,,,0.0,ARL,ORL,0.0,3,3,3.0,3.0,Visitor,36,14,64.0,0,12,9,,,,3.0,10.0,StatusOfficial,,,Visitor,23.0,4.0,2:34, ,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,201,1680990364.0,63964,2023-04-08 17:46:04.000000,EventFootballPass,"3-10-ARL 36 (8:06) 12 L. Perez pass to 11 L. Winningham to ORL 9 for 55 yards (23 N. Hosein) PENALTY on (ARL) 11 L. Winningham, 15 yards",,True,3,8,6,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,89,2302030-ARL-at-ORL,486,1386,1386,8:06,1,,,0.0,ARL,ORL,0.0,2,3,2.0,2.0,Visitor,36,14,64.0,0,12,9,21207,21707,20723,3.0,10.0,StatusOfficial,ResultPassComplete,55.0,Visitor,23.0,5.0,2:53, ,,53.0,,,,,1,21707,15.0,ResultPenaltyOnkickoffpat,NA,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,203,1680990469.0,64069,2023-04-08 17:47:49.000000,EventFootballTimeout,1-10-ORL 24 (7:45) Timeout by Orlando Guardians at 7:45,,True,3,7,45,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,90,2302030-ARL-at-ORL,465,1365,1365,7:45,1,,,0.0,ARL,ORL,0.0,2,3,2.0,2.0,Home,24,14,24.0,0,12,9,,,,1.0,10.0,StatusOfficial,,,Visitor,23.0,5.0,3:04, ,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,205,1680990564.0,64164,2023-04-08 17:49:24.000000,EventFootballPenalty,"1-10-ORL 24 (7:39) PENALTY on (ARL) 85 T. Vaughns, 10 yards",,True,3,7,39,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,91,2302030-ARL-at-ORL,459,1359,1359,7:39,1,,,0.0,ARL,ORL,0.0,2,2,2.0,2.0,Home,24,14,24.0,0,12,9,,,,1.0,10.0,StatusOfficial,,,Visitor,23.0,5.0,3:10, ,,43.0,,,,,1,22363,10.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,207,1680990597.0,64197,2023-04-08 17:49:57.000000,EventFootballRush,1-20-ORL 34 (7:21) 2 D. Smith rush to ORL 34 for 0 yards (44 T. Plummer),,True,3,7,21,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,92,2302030-ARL-at-ORL,441,1341,1341,7:21,1,,,0.0,ARL,ORL,0.0,2,2,2.0,2.0,Home,34,14,34.0,0,12,9,,,21244,1.0,20.0,StatusOfficial,,0.0,Visitor,23.0,6.0,3:37, ,22305,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,209,1680990633.0,64233,2023-04-08 17:50:33.000000,EventFootballPass,"2-20-ORL 34 (6:45) 12 L. Perez pass to 81 N. Becker to ORL 18 for 16 yards Fumbled by 81 N. Becker,  Forced by 23 N. Hosein Recovered by 38 M. Murphy (23 N. Hosein)",,True,3,6,45,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,93,2302030-ARL-at-ORL,405,1305,1305,6:45,1,,,0.0,ARL,ORL,0.0,2,2,2.0,2.0,Home,34,14,34.0,0,12,9,21207,22326,20723,2.0,20.0,StatusOfficial,ResultPassComplete,16.0,Visitor,23.0,7.0,4:30,FUMBLE,,59.0,,,,,,,,,,,,Home,18.0,,,,,1,22326,4,21121,20723,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,270,1680990881.0,64481,2023-04-08 17:54:41.000000,EventFootballSack,"1-10-ORL 18 (6:31) 12 Q. Dormady sacked at ORL 18 for 0 yards (53 D. Sankey, 6 D. Lambert)",,True,3,6,31,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,94,2302030-ARL-at-ORL,391,1291,1291,6:31,4,,,1.0,ORL,ARL,0.0,2,2,2.0,2.0,Home,18,15,82.0,0,12,9,20407,,,1.0,10.0,StatusOfficial,,0.0,Home,18.0,1.0,0:20, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22886,,,,20919,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,271,1680990920.0,64520,2023-04-08 17:55:20.000000,EventFootballRush,2-10-ORL 18 (5:52) 10 D. Thomas rush to ORL 10 for -8 yards (40 R. Mueller),,True,3,5,52,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,95,2302030-ARL-at-ORL,352,1252,1252,5:52,4,,,1.0,ORL,ARL,0.0,2,2,2.0,2.0,Home,18,15,82.0,0,12,9,,,21116,2.0,10.0,StatusOfficial,,-8.0,Home,18.0,2.0,1:07, ,21891,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8,0,0.0,0.0,0.0,0.0,0.0
